method,scene,rep,neural_winner,decoder_gain
vtfs_cardinality,nonlinear,96,False,0.0
vtfs_cardinality,nonlinear,97,False,0.0
vtfs_cardinality,nonlinear,98,True,0.01661738568040927
vtfs_cardinality,nonlinear,99,True,0.014374932273184093
vtfs_cardinality,nonlinear_panel,0,False,0.0
vtfs_cardinality,nonlinear_panel,1,False,0.0
vtfs_cardinality,nonlinear_panel,2,False,0.0
vtfs_cardinality,nonlinear_panel,3,True,0.035214160017351004
vtfs_cardinality,nonlinear_panel,4,True,0.032861356266076
vtfs_cardinality,nonlinear_panel,5,True,0.06323492389095553
vtfs_cardinality,nonlinear_panel,6,True,0.05283455611700072
vtfs_cardinality,nonlinear_panel,7,False,0.0
vtfs_cardinality,nonlinear_panel,8,False,0.0
vtfs_cardinality,nonlinear_panel,9,True,0.025561132088786298
vtfs_cardinality,nonlinear_panel,10,True,0.00555218201757679
vtfs_cardinality,nonlinear_panel,11,False,0.0
vtfs_cardinality,nonlinear_panel,12,True,0.04057785057340957
vtfs_cardinality,nonlinear_panel,13,True,0.02724969112174369
vtfs_cardinality,nonlinear_panel,14,False,0.0
vtfs_cardinality,nonlinear_panel,15,True,0.020079263404599867
vtfs_cardinality,nonlinear_panel,16,True,0.011989212127194948
vtfs_cardinality,nonlinear_panel,17,True,0.01250301857970415
vtfs_cardinality,nonlinear_panel,18,True,0.04002228404024377
vtfs_cardinality,nonlinear_panel,19,True,0.04291070215092718
vtfs_cardinality,nonlinear_panel,20,True,0.048433807720838606
vtfs_cardinality,nonlinear_panel,21,True,0.0385071069827263
vtfs_cardinality,nonlinear_panel,22,False,0.0
vtfs_cardinality,nonlinear_panel,23,True,0.0511826149258201
vtfs_cardinality,nonlinear_panel,24,True,0.01615046061726333
vtfs_cardinality,nonlinear_panel,25,True,0.043216069976339755
vtfs_cardinality,nonlinear_panel,26,False,0.0
vtfs_cardinality,nonlinear_panel,27,True,0.03576137035776772
vtfs_cardinality,nonlinear_panel,28,True,0.05783638708479799
vtfs_cardinality,nonlinear_panel,29,True,0.008662524217255108
vtfs_cardinality,nonlinear_panel,30,True,0.039538397216581256
vtfs_cardinality,nonlinear_panel,31,False,0.0
vtfs_cardinality,nonlinear_panel,32,True,0.009307196938127094
vtfs_cardinality,nonlinear_panel,33,True,0.006502603538188545
vtfs_cardinality,nonlinear_panel,34,True,0.029121395609727818
vtfs_cardinality,nonlinear_panel,35,True,0.004532722425581115
vtfs_cardinality,nonlinear_panel,36,False,0.0
vtfs_cardinality,nonlinear_panel,37,True,0.01947418716214233
vtfs_cardinality,nonlinear_panel,38,False,0.0
vtfs_cardinality,nonlinear_panel,39,True,0.0445077828646927
vtfs_cardinality,nonlinear_panel,40,True,0.004225468753091155
vtfs_cardinality,nonlinear_panel,41,False,0.0
vtfs_cardinality,nonlinear_panel,42,True,0.008337865970069247
vtfs_cardinality,nonlinear_panel,43,True,0.03918165454550593
vtfs_cardinality,nonlinear_panel,44,True,0.05185604346938777
vtfs_cardinality,nonlinear_panel,45,True,0.025796559407263553
vtfs_cardinality,nonlinear_panel,46,True,0.0002393261508055744
vtfs_cardinality,nonlinear_panel,47,True,0.13717298772719144
vtfs_cardinality,nonlinear_panel,48,True,0.0007948445771621682
vtfs_cardinality,nonlinear_panel,49,False,0.0
vtfs_cardinality,nonlinear_panel,50,False,0.0
vtfs_cardinality,nonlinear_panel,51,True,0.025835778259414743
vtfs_cardinality,nonlinear_panel,52,True,0.038516465585752835
vtfs_cardinality,nonlinear_panel,53,True,0.0510147186714236
vtfs_cardinality,nonlinear_panel,54,True,0.039437779638424875
vtfs_cardinality,nonlinear_panel,55,True,0.01478308832641062
vtfs_cardinality,nonlinear_panel,56,False,0.0
vtfs_cardinality,nonlinear_panel,57,True,0.02209405049775426
vtfs_cardinality,nonlinear_panel,58,True,0.0245356232584224
vtfs_cardinality,nonlinear_panel,59,False,0.0
vtfs_cardinality,nonlinear_panel,60,False,0.0
vtfs_cardinality,nonlinear_panel,61,True,0.003648672293966815
vtfs_cardinality,nonlinear_panel,62,True,0.009211266719763023
vtfs_cardinality,nonlinear_panel,63,True,0.012340355119615287
vtfs_cardinality,nonlinear_panel,64,False,0.0
vtfs_cardinality,nonlinear_panel,65,False,0.0
vtfs_cardinality,nonlinear_panel,66,False,0.0
vtfs_cardinality,nonlinear_panel,67,True,0.0343049387328862
vtfs_cardinality,nonlinear_panel,68,True,0.04157089830736882
vtfs_cardinality,nonlinear_panel,69,True,0.03499635495700648
vtfs_cardinality,nonlinear_panel,70,True,0.04276746316711422
vtfs_cardinality,nonlinear_panel,71,True,0.02518571927833113
vtfs_cardinality,nonlinear_panel,72,False,0.0
vtfs_cardinality,nonlinear_panel,73,False,0.0
vtfs_cardinality,nonlinear_panel,74,True,0.035551477035684176
vtfs_cardinality,nonlinear_panel,75,True,0.025198834962675498
vtfs_cardinality,nonlinear_panel,76,True,0.12284376997571367
vtfs_cardinality,nonlinear_panel,77,False,0.0
vtfs_cardinality,nonlinear_panel,78,True,0.01466817714260582
vtfs_cardinality,nonlinear_panel,79,True,0.014206215836295
vtfs_cardinality,nonlinear_panel,80,True,0.008606755368048447
vtfs_cardinality,nonlinear_panel,81,False,0.0
vtfs_cardinality,nonlinear_panel,82,True,0.014987815598767051
vtfs_cardinality,nonlinear_panel,83,True,0.007978929148951153
vtfs_cardinality,nonlinear_panel,84,True,0.02404470885898702
vtfs_cardinality,nonlinear_panel,85,False,0.0
vtfs_cardinality,nonlinear_panel,86,True,0.014506456896122844
vtfs_cardinality,nonlinear_panel,87,True,0.017677147001551097
vtfs_cardinality,nonlinear_panel,88,True,0.05442996617269902
vtfs_cardinality,nonlinear_panel,89,False,0.0
vtfs_cardinality,nonlinear_panel,90,True,0.039078807552370254
vtfs_cardinality,nonlinear_panel,91,False,0.0
vtfs_cardinality,nonlinear_panel,92,True,0.034309159373845155
vtfs_cardinality,nonlinear_panel,93,False,0.0
vtfs_cardinality,nonlinear_panel,94,False,0.0
vtfs_cardinality,nonlinear_panel,95,True,0.0026948386644269906
vtfs_cardinality,nonlinear_panel,96,True,0.007051189138114866
vtfs_cardinality,nonlinear_panel,97,True,0.01391669637490378
vtfs_cardinality,nonlinear_panel,98,True,0.06367838149340876
vtfs_cardinality,nonlinear_panel,99,True,0.017007064801918492
vtfs_pairrank,linear_sparse,0,False,0.0
vtfs_pairrank,linear_sparse,1,True,0.002935283293142632
vtfs_pairrank,linear_sparse,2,True,0.044105007355418335
vtfs_pairrank,linear_sparse,3,True,0.03246550489050293
vtfs_pairrank,linear_sparse,4,False,0.0
vtfs_pairrank,linear_sparse,5,True,0.03795711260852147
vtfs_pairrank,linear_sparse,6,True,0.0606913689691278
vtfs_pairrank,linear_sparse,7,True,0.007272507476160817
vtfs_pairrank,linear_sparse,8,True,0.0064834985166947745
vtfs_pairrank,linear_sparse,9,True,0.04278488907482014
vtfs_pairrank,linear_sparse,10,True,0.04438419862538939
vtfs_pairrank,linear_sparse,11,True,0.04806823841831248
vtfs_pairrank,linear_sparse,12,True,0.0033052430998634086
vtfs_pairrank,linear_sparse,13,True,0.08182280100648387
vtfs_pairrank,linear_sparse,14,False,0.0
vtfs_pairrank,linear_sparse,15,True,0.005117402925403136
vtfs_pairrank,linear_sparse,16,True,0.007943998755740478
vtfs_pairrank,linear_sparse,17,True,0.03692192646111436
vtfs_pairrank,linear_sparse,18,True,0.001571510783495489
vtfs_pairrank,linear_sparse,19,True,0.0670376737168798
vtfs_pairrank,linear_sparse,20,True,0.0999709762462081
vtfs_pairrank,linear_sparse,21,True,0.059801583908413725
vtfs_pairrank,linear_sparse,22,True,0.013661624441313525
vtfs_pairrank,linear_sparse,23,False,0.0
vtfs_pairrank,linear_sparse,24,True,0.04330637332658549
vtfs_pairrank,linear_sparse,25,True,0.06204241896979584
vtfs_pairrank,linear_sparse,26,True,0.0014389643995142976
vtfs_pairrank,linear_sparse,27,True,0.00230719097883636
vtfs_pairrank,linear_sparse,28,True,0.008378485903290045
vtfs_pairrank,linear_sparse,29,True,0.09670945292367633
vtfs_pairrank,linear_sparse,30,True,0.003786241667277368
vtfs_pairrank,linear_sparse,31,False,0.0
vtfs_pairrank,linear_sparse,32,False,0.0
vtfs_pairrank,linear_sparse,33,True,0.03526318017684593
vtfs_pairrank,linear_sparse,34,True,0.024736856675857954
vtfs_pairrank,linear_sparse,35,True,0.006021050379600434
vtfs_pairrank,linear_sparse,36,True,0.051311488595378874
vtfs_pairrank,linear_sparse,37,True,0.048176474006291437
vtfs_pairrank,linear_sparse,38,True,0.0009867911758558168
vtfs_pairrank,linear_sparse,39,True,0.02958585464396224
vtfs_pairrank,linear_sparse,40,False,0.0
vtfs_pairrank,linear_sparse,41,True,0.004615830361459183
vtfs_pairrank,linear_sparse,42,False,0.0
vtfs_pairrank,linear_sparse,43,False,0.0
vtfs_pairrank,linear_sparse,44,True,0.005567567424042297
vtfs_pairrank,linear_sparse,45,True,0.11541343016212813
vtfs_pairrank,linear_sparse,46,True,0.02251195880313772
vtfs_pairrank,linear_sparse,47,True,0.03472478635652476
vtfs_pairrank,linear_sparse,48,False,0.0
vtfs_pairrank,linear_sparse,49,True,0.07599602645490583
vtfs_pairrank,linear_sparse,50,True,0.08417894087413685
vtfs_pairrank,linear_sparse,51,True,0.06141840045052227
vtfs_pairrank,linear_sparse,52,True,0.018748245199957214
vtfs_pairrank,linear_sparse,53,True,0.03894480572623421
vtfs_pairrank,linear_sparse,54,True,0.03711934373556258
vtfs_pairrank,linear_sparse,55,True,0.07912408513166408
vtfs_pairrank,linear_sparse,56,True,0.07671861676660652
vtfs_pairrank,linear_sparse,57,True,0.0666470469207377
vtfs_pairrank,linear_sparse,58,True,0.045231287555274835
vtfs_pairrank,linear_sparse,59,True,0.07650925735551622
vtfs_pairrank,linear_sparse,60,True,0.1691328268129818
vtfs_pairrank,linear_sparse,61,True,0.005741409321779134
vtfs_pairrank,linear_sparse,62,True,0.04788800686555239
vtfs_pairrank,linear_sparse,63,True,0.013352259868172345
vtfs_pairrank,linear_sparse,64,True,0.051880222882593474
vtfs_pairrank,linear_sparse,65,True,0.05560039847526188
vtfs_pairrank,linear_sparse,66,True,0.0006586052227965933
vtfs_pairrank,linear_sparse,67,True,0.004519823122657807
vtfs_pairrank,linear_sparse,68,True,0.01751711860615557
vtfs_pairrank,linear_sparse,69,True,0.08320687252232256
vtfs_pairrank,linear_sparse,70,True,0.04210569081296767
vtfs_pairrank,linear_sparse,71,True,0.031964967058777105
vtfs_pairrank,linear_sparse,72,True,0.05654691812572327
vtfs_pairrank,linear_sparse,73,True,0.025506135792990214
vtfs_pairrank,linear_sparse,74,False,0.0
vtfs_pairrank,linear_sparse,75,True,0.04548846194004719
vtfs_pairrank,linear_sparse,76,True,0.015336055745538979
vtfs_pairrank,linear_sparse,77,True,0.05539915126293443
vtfs_pairrank,linear_sparse,78,False,0.0
vtfs_pairrank,linear_sparse,79,True,0.0066847339377297255
vtfs_pairrank,linear_sparse,80,True,0.02806476015390924
vtfs_pairrank,linear_sparse,81,False,0.0
vtfs_pairrank,linear_sparse,82,True,0.03855884282999028
vtfs_pairrank,linear_sparse,83,True,0.029998246261677408
vtfs_pairrank,linear_sparse,84,True,0.005289625496475492
vtfs_pairrank,linear_sparse,85,False,0.0
vtfs_pairrank,linear_sparse,86,True,0.004061754038105381
vtfs_pairrank,linear_sparse,87,True,0.00247272973931556
vtfs_pairrank,linear_sparse,88,True,0.0035005542739037776
vtfs_pairrank,linear_sparse,89,True,0.005649530442552009
vtfs_pairrank,linear_sparse,90,True,0.0012692589568581991
vtfs_pairrank,linear_sparse,91,True,0.07017513237758077
vtfs_pairrank,linear_sparse,92,True,0.004836705358367388
vtfs_pairrank,linear_sparse,93,True,0.042094829913438436
vtfs_pairrank,linear_sparse,94,True,0.04870472461101777
vtfs_pairrank,linear_sparse,95,True,0.0013980405405733531
vtfs_pairrank,linear_sparse,96,True,0.06730245902181597
vtfs_pairrank,linear_sparse,97,True,0.006218990012546222
vtfs_pairrank,linear_sparse,98,True,0.04386793775119174
vtfs_pairrank,linear_sparse,99,False,0.0
vtfs_pairrank,linear_medium,0,False,0.0
vtfs_pairrank,linear_medium,1,True,0.02830082127822031
vtfs_pairrank,linear_medium,2,True,0.04441575372295481
vtfs_pairrank,linear_medium,3,True,0.02484788279600436
vtfs_pairrank,linear_medium,4,True,0.004263808145177794
vtfs_pairrank,linear_medium,5,True,0.0439482684350867
vtfs_pairrank,linear_medium,6,True,0.009453682645626627
vtfs_pairrank,linear_medium,7,False,0.0
vtfs_pairrank,linear_medium,8,True,0.017113836217166556
vtfs_pairrank,linear_medium,9,False,0.0
vtfs_pairrank,linear_medium,10,True,0.006912153340073557
vtfs_pairrank,linear_medium,11,True,0.043629577751212345
vtfs_pairrank,linear_medium,12,True,0.020473572308774113
vtfs_pairrank,linear_medium,13,True,0.03352509806854864
vtfs_pairrank,linear_medium,14,True,0.02217597282489936
vtfs_pairrank,linear_medium,15,True,0.050992153580027955
vtfs_pairrank,linear_medium,16,True,0.01154797751311154
vtfs_pairrank,linear_medium,17,True,0.003994153771715636
vtfs_pairrank,linear_medium,18,False,0.0
vtfs_pairrank,linear_medium,19,False,0.0
vtfs_pairrank,linear_medium,20,True,0.03470392935739541
vtfs_pairrank,linear_medium,21,True,0.04761439752535446
vtfs_pairrank,linear_medium,22,True,0.053401169931923675
vtfs_pairrank,linear_medium,23,True,0.042062755926280504
vtfs_pairrank,linear_medium,24,True,0.047384818269228024
vtfs_pairrank,linear_medium,25,True,0.02815100854170849
vtfs_pairrank,linear_medium,26,True,0.04533229369748715
vtfs_pairrank,linear_medium,27,True,0.013522335723548329
vtfs_pairrank,linear_medium,28,True,0.03595789506209068
vtfs_pairrank,linear_medium,29,True,0.0444376828043922
vtfs_pairrank,linear_medium,30,True,0.04503723664694581
vtfs_pairrank,linear_medium,31,True,0.014002364012906554
vtfs_pairrank,linear_medium,32,True,0.04021994400938467
vtfs_pairrank,linear_medium,33,True,0.012646263383246703
vtfs_pairrank,linear_medium,34,True,0.016647211618401325
vtfs_pairrank,linear_medium,35,True,0.06753165153482499
vtfs_pairrank,linear_medium,36,True,0.06532599220183188
vtfs_pairrank,linear_medium,37,True,0.009176861977143735
vtfs_pairrank,linear_medium,38,True,0.05711497205800309
vtfs_pairrank,linear_medium,39,False,0.0
vtfs_pairrank,linear_medium,40,True,0.020471069123588315
vtfs_pairrank,linear_medium,41,True,0.025438604395499942
vtfs_pairrank,linear_medium,42,True,0.009186675105171682
vtfs_pairrank,linear_medium,43,True,0.03608344535916763
vtfs_pairrank,linear_medium,44,True,0.038987304226516084
vtfs_pairrank,linear_medium,45,False,0.0
vtfs_pairrank,linear_medium,46,True,0.01617164915252589
vtfs_pairrank,linear_medium,47,True,0.03730020996427896
vtfs_pairrank,linear_medium,48,True,0.010116134099134921
vtfs_pairrank,linear_medium,49,True,0.012043762078490117
vtfs_pairrank,linear_medium,50,True,0.09811435530120027
vtfs_pairrank,linear_medium,51,False,0.0
vtfs_pairrank,linear_medium,52,True,0.04177424730411605
vtfs_pairrank,linear_medium,53,True,0.028645576491166613
vtfs_pairrank,linear_medium,54,True,0.04816110417061781
vtfs_pairrank,linear_medium,55,True,0.01139484936171642
vtfs_pairrank,linear_medium,56,True,0.02597154881459751
vtfs_pairrank,linear_medium,57,True,0.016909940081971664
vtfs_pairrank,linear_medium,58,True,0.07519472684063544
vtfs_pairrank,linear_medium,59,True,0.030875525396346193
vtfs_pairrank,linear_medium,60,True,0.03652876887099343
vtfs_pairrank,linear_medium,61,False,0.0
vtfs_pairrank,linear_medium,62,True,0.05976032173355361
vtfs_pairrank,linear_medium,63,True,0.04719242821354985
vtfs_pairrank,linear_medium,64,False,0.0
vtfs_pairrank,linear_medium,65,True,0.043697306865640106
vtfs_pairrank,linear_medium,66,True,0.016357911912005862
vtfs_pairrank,linear_medium,67,False,0.0
vtfs_pairrank,linear_medium,68,True,0.0160378095308209
vtfs_pairrank,linear_medium,69,True,0.002791489713686701
vtfs_pairrank,linear_medium,70,True,0.10836127087833614
vtfs_pairrank,linear_medium,71,True,0.0014217714599209508
vtfs_pairrank,linear_medium,72,True,0.053095420854127884
vtfs_pairrank,linear_medium,73,True,0.012361897648537568
vtfs_pairrank,linear_medium,74,True,0.0542335083063723
vtfs_pairrank,linear_medium,75,True,0.017558733905108648
vtfs_pairrank,linear_medium,76,True,0.030123986177544637
vtfs_pairrank,linear_medium,77,True,0.01747908059208436
vtfs_pairrank,linear_medium,78,False,0.0
vtfs_pairrank,linear_medium,79,False,0.0
vtfs_pairrank,linear_medium,80,True,0.09560255239408777
vtfs_pairrank,linear_medium,81,True,0.11988952842222012
vtfs_pairrank,linear_medium,82,False,0.0
vtfs_pairrank,linear_medium,83,False,0.0
vtfs_pairrank,linear_medium,84,True,0.031163811381060613
vtfs_pairrank,linear_medium,85,True,0.089692456874775
vtfs_pairrank,linear_medium,86,True,0.03173447650413053
vtfs_pairrank,linear_medium,87,True,0.026600502430940587
vtfs_pairrank,linear_medium,88,False,0.0
vtfs_pairrank,linear_medium,89,True,0.04949381915405082
vtfs_pairrank,linear_medium,90,True,0.03163432438104907
vtfs_pairrank,linear_medium,91,True,0.0027899117851521993
vtfs_pairrank,linear_medium,92,False,0.0
vtfs_pairrank,linear_medium,93,True,0.02833059802277149
vtfs_pairrank,linear_medium,94,True,0.02934667124871959
vtfs_pairrank,linear_medium,95,False,0.0
vtfs_pairrank,linear_medium,96,True,0.04900507736083837
vtfs_pairrank,linear_medium,97,True,0.02821709398621941
vtfs_pairrank,linear_medium,98,False,0.0
vtfs_pairrank,linear_medium,99,True,0.07631645221363659
vtfs_pairrank,linear_weak,0,True,0.0028695927168977953
vtfs_pairrank,linear_weak,1,True,0.02151161878356378
vtfs_pairrank,linear_weak,2,False,0.0
vtfs_pairrank,linear_weak,3,True,0.012894772171748947
vtfs_pairrank,linear_weak,4,True,0.033831749229022545
vtfs_pairrank,linear_weak,5,True,0.0004963274551710306
vtfs_pairrank,linear_weak,6,True,0.07099957835255166
vtfs_pairrank,linear_weak,7,True,0.09435128891746913
vtfs_pairrank,linear_weak,8,True,0.11021859224442476
vtfs_pairrank,linear_weak,9,True,0.033139097427979713
vtfs_pairrank,linear_weak,10,True,0.08886958177779647
vtfs_pairrank,linear_weak,11,True,0.01999543297378148
vtfs_pairrank,linear_weak,12,True,0.04559566717096564
vtfs_pairrank,linear_weak,13,True,0.05392828612084699
vtfs_pairrank,linear_weak,14,True,0.015219858040388612
vtfs_pairrank,linear_weak,15,False,0.0
vtfs_pairrank,linear_weak,16,True,0.10387976784382547
vtfs_pairrank,linear_weak,17,True,0.00931719256771979
vtfs_pairrank,linear_weak,18,False,0.0
vtfs_pairrank,linear_weak,19,True,0.03431750830763214
vtfs_pairrank,linear_weak,20,True,0.02387236273626625
vtfs_pairrank,linear_weak,21,False,0.0
vtfs_pairrank,linear_weak,22,True,0.04952919642663822
vtfs_pairrank,linear_weak,23,True,0.010215663378827067
vtfs_pairrank,linear_weak,24,True,0.08890149585184348
vtfs_pairrank,linear_weak,25,True,0.06661289117668279
vtfs_pairrank,linear_weak,26,True,0.0019029808161281636
vtfs_pairrank,linear_weak,27,False,0.0
vtfs_pairrank,linear_weak,28,True,0.09366921883385526
vtfs_pairrank,linear_weak,29,True,0.02259986648786283
vtfs_pairrank,linear_weak,30,True,0.024575955081488132
vtfs_pairrank,linear_weak,31,True,0.05697876911998945
vtfs_pairrank,linear_weak,32,True,0.046374480831620435
vtfs_pairrank,linear_weak,33,True,0.08345683707445462
vtfs_pairrank,linear_weak,34,True,0.06827962699342693
vtfs_pairrank,linear_weak,35,True,0.010777172072370167
vtfs_pairrank,linear_weak,36,True,0.0492839037807733
vtfs_pairrank,linear_weak,37,False,0.0
vtfs_pairrank,linear_weak,38,True,0.005388747411029904
vtfs_pairrank,linear_weak,39,True,0.019364745407136397
vtfs_pairrank,linear_weak,40,True,0.09148215117276015
vtfs_pairrank,linear_weak,41,True,0.07307147249395651
vtfs_pairrank,linear_weak,42,True,0.010545214603597142
vtfs_pairrank,linear_weak,43,True,0.03284259375360854
vtfs_pairrank,linear_weak,44,True,0.056591445218985736
vtfs_pairrank,linear_weak,45,False,0.0
vtfs_pairrank,linear_weak,46,True,0.0005158265305920118
vtfs_pairrank,linear_weak,47,True,0.07262199808387537
vtfs_pairrank,linear_weak,48,True,0.0044443863556034024
vtfs_pairrank,linear_weak,49,True,0.045682626319921926
vtfs_pairrank,linear_weak,50,True,0.04004602356502618
vtfs_pairrank,linear_weak,51,True,0.11870718918287615
vtfs_pairrank,linear_weak,52,True,0.04221333660088655
vtfs_pairrank,linear_weak,53,True,0.012632215528824542
vtfs_pairrank,linear_weak,54,True,0.003960780478435844
vtfs_pairrank,linear_weak,55,True,0.017111449218339736
vtfs_pairrank,linear_weak,56,True,0.053928029448243375
vtfs_pairrank,linear_weak,57,False,0.0
vtfs_pairrank,linear_weak,58,True,0.05709064686184284
vtfs_pairrank,linear_weak,59,True,0.006568293651671109
vtfs_pairrank,linear_weak,60,True,0.01603005940140534
vtfs_pairrank,linear_weak,61,False,0.0
vtfs_pairrank,linear_weak,62,True,0.025201296931581574
vtfs_pairrank,linear_weak,63,True,0.03817867259607288
vtfs_pairrank,linear_weak,64,True,0.035304778880014265
vtfs_pairrank,linear_weak,65,True,0.11950305601436995
vtfs_pairrank,linear_weak,66,False,0.0
vtfs_pairrank,linear_weak,67,True,0.01503411584755554
vtfs_pairrank,linear_weak,68,True,0.032876304509181775
vtfs_pairrank,linear_weak,69,True,0.0678339873305207
vtfs_pairrank,linear_weak,70,False,0.0
vtfs_pairrank,linear_weak,71,True,0.08475317939516591
vtfs_pairrank,linear_weak,72,True,0.03838950147101894
vtfs_pairrank,linear_weak,73,True,0.06726225440273303
vtfs_pairrank,linear_weak,74,True,0.07176443158912749
vtfs_pairrank,linear_weak,75,True,0.017403976627586637
vtfs_pairrank,linear_weak,76,True,0.033104833031673664
vtfs_pairrank,linear_weak,77,True,0.038310471450075934
vtfs_pairrank,linear_weak,78,True,0.06102630530864683
vtfs_pairrank,linear_weak,79,True,0.06001622190874922
vtfs_pairrank,linear_weak,80,True,0.03536911385838737
vtfs_pairrank,linear_weak,81,True,0.04229711256022073
vtfs_pairrank,linear_weak,82,True,0.05457534991351265
vtfs_pairrank,linear_weak,83,True,0.04516173096798948
vtfs_pairrank,linear_weak,84,False,0.0
vtfs_pairrank,linear_weak,85,True,0.01841323020946639
vtfs_pairrank,linear_weak,86,True,0.017907920946470757
vtfs_pairrank,linear_weak,87,False,0.0
vtfs_pairrank,linear_weak,88,True,0.05118530695286161
vtfs_pairrank,linear_weak,89,False,0.0
vtfs_pairrank,linear_weak,90,True,0.030970551396137136
vtfs_pairrank,linear_weak,91,False,0.0
vtfs_pairrank,linear_weak,92,True,0.09285518791108771
vtfs_pairrank,linear_weak,93,True,0.07667848106372466
vtfs_pairrank,linear_weak,94,True,0.03532465909682969
vtfs_pairrank,linear_weak,95,True,0.07092549632819889
vtfs_pairrank,linear_weak,96,True,0.03825982702305364
vtfs_pairrank,linear_weak,97,False,0.0
vtfs_pairrank,linear_weak,98,True,0.03281745740835351
vtfs_pairrank,linear_weak,99,True,0.07582698421439682
vtfs_pairrank,linear_dense,0,True,0.04663366283680315
vtfs_pairrank,linear_dense,1,True,0.014314036339953207
vtfs_pairrank,linear_dense,2,True,0.020699977359649235
vtfs_pairrank,linear_dense,3,True,0.03488931157152564
vtfs_pairrank,linear_dense,4,True,0.0033722999657161967
vtfs_pairrank,linear_dense,5,True,0.05182224359131782
vtfs_pairrank,linear_dense,6,True,0.0042189931340570475
vtfs_pairrank,linear_dense,7,True,0.0010339375501666748
vtfs_pairrank,linear_dense,8,False,0.0
vtfs_pairrank,linear_dense,9,True,0.03772111161817904
vtfs_pairrank,linear_dense,10,False,0.0
vtfs_pairrank,linear_dense,11,True,0.02887689184209452
vtfs_pairrank,linear_dense,12,True,0.02505836691023
vtfs_pairrank,linear_dense,13,True,0.039276444365378804
vtfs_pairrank,linear_dense,14,True,0.009287591470861445
vtfs_pairrank,linear_dense,15,False,0.0
vtfs_pairrank,linear_dense,16,True,0.028759611375807292
vtfs_pairrank,linear_dense,17,True,0.013224802282234549
vtfs_pairrank,linear_dense,18,True,0.022252588816739527
vtfs_pairrank,linear_dense,19,True,0.04478637873706215
vtfs_pairrank,linear_dense,20,False,0.0
vtfs_pairrank,linear_dense,21,True,0.005895357659406741
vtfs_pairrank,linear_dense,22,False,0.0
vtfs_pairrank,linear_dense,23,True,0.050713137184947854
vtfs_pairrank,linear_dense,24,False,0.0
vtfs_pairrank,linear_dense,25,True,0.02114852066834505
vtfs_pairrank,linear_dense,26,True,0.030456479713627305
vtfs_pairrank,linear_dense,27,False,0.0
vtfs_pairrank,linear_dense,28,True,0.04403236988968562
vtfs_pairrank,linear_dense,29,False,0.0
vtfs_pairrank,linear_dense,30,True,0.010959843799927427
vtfs_pairrank,linear_dense,31,True,0.002746020462740084
vtfs_pairrank,linear_dense,32,True,0.02056542335784428
vtfs_pairrank,linear_dense,33,True,0.03476808559190725
vtfs_pairrank,linear_dense,34,True,0.02588115149943504
vtfs_pairrank,linear_dense,35,True,0.02252068872448909
vtfs_pairrank,linear_dense,36,True,0.040906124312018566
vtfs_pairrank,linear_dense,37,True,0.004232186287004058
vtfs_pairrank,linear_dense,38,True,0.014036433226367828
vtfs_pairrank,linear_dense,39,True,0.03128704448060882
vtfs_pairrank,linear_dense,40,True,0.046693688933979516
vtfs_pairrank,linear_dense,41,True,0.024093000299731493
vtfs_pairrank,linear_dense,42,True,0.016646085742890948
vtfs_pairrank,linear_dense,43,True,0.051051769727984864
vtfs_pairrank,linear_dense,44,False,0.0
vtfs_pairrank,linear_dense,45,True,0.022646310916661028
vtfs_pairrank,linear_dense,46,True,0.034857031371887004
vtfs_pairrank,linear_dense,47,False,0.0
vtfs_pairrank,linear_dense,48,True,0.009130177910472659
vtfs_pairrank,linear_dense,49,True,0.04687437953832041
vtfs_pairrank,linear_dense,50,False,0.0
vtfs_pairrank,linear_dense,51,False,0.0
vtfs_pairrank,linear_dense,52,True,0.036212925518006145
vtfs_pairrank,linear_dense,53,True,0.06519841135411286
vtfs_pairrank,linear_dense,54,True,0.0367096490257135
vtfs_pairrank,linear_dense,55,True,0.006443206510867938
vtfs_pairrank,linear_dense,56,True,0.010701895969274622
vtfs_pairrank,linear_dense,57,True,0.030474661640277345
vtfs_pairrank,linear_dense,58,True,0.006604980079706113
vtfs_pairrank,linear_dense,59,False,0.0
vtfs_pairrank,linear_dense,60,True,0.02346280344541296
vtfs_pairrank,linear_dense,61,True,0.01637092561117237
vtfs_pairrank,linear_dense,62,True,0.012788718295547952
vtfs_pairrank,linear_dense,63,True,0.006885361816423297
vtfs_pairrank,linear_dense,64,True,0.049188815547699605
vtfs_pairrank,linear_dense,65,True,0.01111278911070257
vtfs_pairrank,linear_dense,66,True,0.02553260943039226
vtfs_pairrank,linear_dense,67,True,0.012875250807496741
vtfs_pairrank,linear_dense,68,True,0.018653425971931314
vtfs_pairrank,linear_dense,69,False,0.0
vtfs_pairrank,linear_dense,70,True,0.029220054866691436
vtfs_pairrank,linear_dense,71,True,0.04461976336996076
vtfs_pairrank,linear_dense,72,True,0.015446285329602905
vtfs_pairrank,linear_dense,73,True,0.03006357740911625
vtfs_pairrank,linear_dense,74,False,0.0
vtfs_pairrank,linear_dense,75,True,0.07614033828561051
vtfs_pairrank,linear_dense,76,True,0.001558883362040575
vtfs_pairrank,linear_dense,77,False,0.0
vtfs_pairrank,linear_dense,78,True,0.022008129141030564
vtfs_pairrank,linear_dense,79,False,0.0
