method,scene,rep,FDP,power,rmse
dl_jacobian_lossrank,linear_medium,52,0.16666666666666666,1.0,1.1157232010852007
dl_jacobian_lossrank,linear_medium,53,0.16666666666666666,1.0,1.092631727314304
dl_jacobian_lossrank,linear_medium,54,0.16666666666666666,1.0,1.034843293920306
dl_jacobian_lossrank,linear_medium,55,0.16666666666666666,1.0,1.0972607174145816
dl_jacobian_lossrank,linear_medium,56,0.16666666666666666,1.0,1.0887479072766968
dl_jacobian_lossrank,linear_medium,57,0.16666666666666666,1.0,1.1116416781459075
dl_jacobian_lossrank,linear_medium,58,0.16666666666666666,1.0,1.0672153756199567
dl_jacobian_lossrank,linear_medium,59,0.16666666666666666,1.0,1.061277165110526
dl_jacobian_lossrank,linear_medium,60,0.16666666666666666,1.0,1.036900380568569
dl_jacobian_lossrank,linear_medium,61,0.16666666666666666,1.0,1.0735568300210854
dl_jacobian_lossrank,linear_medium,62,0.16666666666666666,1.0,1.0852594189760212
dl_jacobian_lossrank,linear_medium,63,0.16666666666666666,1.0,1.0849375566613035
dl_jacobian_lossrank,linear_medium,64,0.16666666666666666,1.0,1.1326442986218848
dl_jacobian_lossrank,linear_medium,65,0.16666666666666666,1.0,1.0559178206205084
dl_jacobian_lossrank,linear_medium,66,0.16666666666666666,1.0,1.109115034549625
dl_jacobian_lossrank,linear_medium,67,0.16666666666666666,1.0,1.1253178215623791
dl_jacobian_lossrank,linear_medium,68,0.16666666666666666,1.0,1.0693325260046078
dl_jacobian_lossrank,linear_medium,69,0.16666666666666666,1.0,1.0713072102657613
dl_jacobian_lossrank,linear_medium,70,0.16666666666666666,1.0,1.098103347415422
dl_jacobian_lossrank,linear_medium,71,0.16666666666666666,1.0,0.9946646853920753
dl_jacobian_lossrank,linear_medium,72,0.16666666666666666,1.0,1.1727854528664912
dl_jacobian_lossrank,linear_medium,73,0.16666666666666666,1.0,1.0737336560224082
dl_jacobian_lossrank,linear_medium,74,0.16666666666666666,1.0,1.0353065040535607
dl_jacobian_lossrank,linear_medium,75,0.16666666666666666,1.0,1.1229730166561915
dl_jacobian_lossrank,linear_medium,76,0.16666666666666666,1.0,1.0960891194919935
dl_jacobian_lossrank,linear_medium,77,0.16666666666666666,1.0,1.0698818465794997
dl_jacobian_lossrank,linear_medium,78,0.16666666666666666,1.0,1.0910009162156555
dl_jacobian_lossrank,linear_medium,79,0.16666666666666666,1.0,1.1478329201595616
dl_jacobian_lossrank,linear_medium,80,0.16666666666666666,1.0,1.0558109693666726
dl_jacobian_lossrank,linear_medium,81,0.16666666666666666,1.0,1.1242420213741218
dl_jacobian_lossrank,linear_medium,82,0.16666666666666666,1.0,1.0942197823360358
dl_jacobian_lossrank,linear_medium,83,0.16666666666666666,1.0,1.0429931345580776
dl_jacobian_lossrank,linear_medium,84,0.16666666666666666,1.0,1.0998965651730443
dl_jacobian_lossrank,linear_medium,85,0.16666666666666666,1.0,1.1503164372249637
dl_jacobian_lossrank,linear_medium,86,0.16666666666666666,1.0,1.0711634289756968
dl_jacobian_lossrank,linear_medium,87,0.16666666666666666,1.0,1.0458499642843617
dl_jacobian_lossrank,linear_medium,88,0.16666666666666666,1.0,1.0482672429108033
dl_jacobian_lossrank,linear_medium,89,0.16666666666666666,1.0,1.1294141608850223
dl_jacobian_lossrank,linear_medium,90,0.16666666666666666,1.0,1.0224062088954315
dl_jacobian_lossrank,linear_medium,91,0.16666666666666666,1.0,1.0216955628451698
dl_jacobian_lossrank,linear_medium,92,0.16666666666666666,1.0,1.1206189984792767
dl_jacobian_lossrank,linear_medium,93,0.16666666666666666,1.0,1.0323126246618775
dl_jacobian_lossrank,linear_medium,94,0.16666666666666666,1.0,1.019598261966658
dl_jacobian_lossrank,linear_medium,95,0.16666666666666666,1.0,1.0397306873047374
dl_jacobian_lossrank,linear_medium,96,0.16666666666666666,1.0,1.0174070839722458
dl_jacobian_lossrank,linear_medium,97,0.16666666666666666,1.0,1.093261909711364
dl_jacobian_lossrank,linear_medium,98,0.16666666666666666,1.0,1.0517941086560434
dl_jacobian_lossrank,linear_medium,99,0.16666666666666666,1.0,1.075444394699357
dl_jacobian_lossrank,linear_weak,0,0.16666666666666666,1.0,1.946385030077107
dl_jacobian_lossrank,linear_weak,1,0.16666666666666666,1.0,1.9134492768164042
dl_jacobian_lossrank,linear_weak,2,0.16666666666666666,1.0,1.8765855917605994
dl_jacobian_lossrank,linear_weak,3,0.16666666666666666,1.0,1.8774043824269926
dl_jacobian_lossrank,linear_weak,4,0.3333333333333333,0.8,1.9268134305505658
dl_jacobian_lossrank,linear_weak,5,0.25,0.9,1.8181011833054652
dl_jacobian_lossrank,linear_weak,6,0.16666666666666666,1.0,1.9515306460596908
dl_jacobian_lossrank,linear_weak,7,0.4166666666666667,0.7,1.996700972346282
dl_jacobian_lossrank,linear_weak,8,0.16666666666666666,1.0,1.9139355651370682
dl_jacobian_lossrank,linear_weak,9,0.25,0.9,1.8024368101838726
dl_jacobian_lossrank,linear_weak,10,0.16666666666666666,1.0,1.8660369620655408
dl_jacobian_lossrank,linear_weak,11,0.16666666666666666,1.0,1.7807823218534982
dl_jacobian_lossrank,linear_weak,12,0.16666666666666666,1.0,1.7809771716930547
dl_jacobian_lossrank,linear_weak,13,0.16666666666666666,1.0,1.840235486829895
dl_jacobian_lossrank,linear_weak,14,0.16666666666666666,1.0,1.850566259023055
dl_jacobian_lossrank,linear_weak,15,0.16666666666666666,1.0,1.6985318836733179
dl_jacobian_lossrank,linear_weak,16,0.16666666666666666,1.0,1.9232224978321741
dl_jacobian_lossrank,linear_weak,17,0.16666666666666666,1.0,1.9269480778877992
dl_jacobian_lossrank,linear_weak,18,0.25,0.9,1.9895532833250913
dl_jacobian_lossrank,linear_weak,19,0.16666666666666666,1.0,1.906413612124233
dl_jacobian_lossrank,linear_weak,20,0.25,0.9,1.842075360209345
dl_jacobian_lossrank,linear_weak,21,0.4166666666666667,0.7,1.9301336166536844
dl_jacobian_lossrank,linear_weak,22,0.16666666666666666,1.0,1.8943524812538166
dl_jacobian_lossrank,linear_weak,23,0.16666666666666666,1.0,1.826570295090747
dl_jacobian_lossrank,linear_weak,24,0.3333333333333333,0.8,1.8366099145049533
dl_jacobian_lossrank,linear_weak,25,0.16666666666666666,1.0,1.818279396360117
dl_jacobian_lossrank,linear_weak,26,0.16666666666666666,1.0,1.809244341323028
dl_jacobian_lossrank,linear_weak,27,0.16666666666666666,1.0,1.8721033630711514
dl_jacobian_lossrank,linear_weak,28,0.25,0.9,1.8327917309741855
dl_jacobian_lossrank,linear_weak,29,0.25,0.9,1.9146726102199028
dl_jacobian_lossrank,linear_weak,30,0.16666666666666666,1.0,1.8989128991661326
dl_jacobian_lossrank,linear_weak,31,0.16666666666666666,1.0,1.864246117281587
dl_jacobian_lossrank,linear_weak,32,0.16666666666666666,1.0,1.8863348884298394
dl_jacobian_lossrank,linear_weak,33,0.16666666666666666,1.0,1.7288777342066337
dl_jacobian_lossrank,linear_weak,34,0.16666666666666666,1.0,1.8098070822215064
dl_jacobian_lossrank,linear_weak,35,0.3333333333333333,0.8,1.8646995920077034
dl_jacobian_lossrank,linear_weak,36,0.25,0.9,1.9203497089501391
dl_jacobian_lossrank,linear_weak,37,0.25,0.9,2.015364875066667
dl_jacobian_lossrank,linear_weak,38,0.16666666666666666,1.0,1.9145436592016443
dl_jacobian_lossrank,linear_weak,39,0.16666666666666666,1.0,1.8785202678827018
dl_jacobian_lossrank,linear_weak,40,0.16666666666666666,1.0,1.9068994072340695
dl_jacobian_lossrank,linear_weak,41,0.25,0.9,1.8981250091823727
dl_jacobian_lossrank,linear_weak,42,0.16666666666666666,1.0,1.9544510870470218
dl_jacobian_lossrank,linear_weak,43,0.16666666666666666,1.0,1.924990563675462
dl_jacobian_lossrank,linear_weak,44,0.16666666666666666,1.0,2.062902581022302
dl_jacobian_lossrank,linear_weak,45,0.16666666666666666,1.0,2.0445460673477216
dl_jacobian_lossrank,linear_weak,46,0.3333333333333333,0.8,1.8875143438213506
dl_jacobian_lossrank,linear_weak,47,0.16666666666666666,1.0,1.8342434006427246
dl_jacobian_lossrank,linear_weak,48,0.25,0.9,1.814863472406223
dl_jacobian_lossrank,linear_weak,49,0.25,0.9,1.939594133420055
dl_jacobian_lossrank,linear_weak,50,0.3333333333333333,0.8,1.969188410582044
dl_jacobian_lossrank,linear_weak,51,0.16666666666666666,1.0,1.8064918459069528
dl_jacobian_lossrank,linear_weak,52,0.16666666666666666,1.0,1.8016209324714556
dl_jacobian_lossrank,linear_weak,53,0.25,0.9,1.944630524711436
dl_jacobian_lossrank,linear_weak,54,0.16666666666666666,1.0,1.8580489859287062
dl_jacobian_lossrank,linear_weak,55,0.16666666666666666,1.0,1.8938988542325756
dl_jacobian_lossrank,linear_weak,56,0.16666666666666666,1.0,1.8690691375101218
dl_jacobian_lossrank,linear_weak,57,0.3333333333333333,0.8,1.9061362800273147
dl_jacobian_lossrank,linear_weak,58,0.3333333333333333,0.8,1.7239505531868353
dl_jacobian_lossrank,linear_weak,59,0.25,0.9,1.9501442748941353
dl_jacobian_lossrank,linear_weak,60,0.25,0.9,1.7924964049902057
dl_jacobian_lossrank,linear_weak,61,0.25,0.9,1.9594015054269962
dl_jacobian_lossrank,linear_weak,62,0.25,0.9,1.9433782520125238
dl_jacobian_lossrank,linear_weak,63,0.16666666666666666,1.0,1.9464617995559697
dl_jacobian_lossrank,linear_weak,64,0.16666666666666666,1.0,1.964046934899261
dl_jacobian_lossrank,linear_weak,65,0.25,0.9,1.949988519772222
dl_jacobian_lossrank,linear_weak,66,0.16666666666666666,1.0,1.9738872251837496
dl_jacobian_lossrank,linear_weak,67,0.16666666666666666,1.0,1.8827064208451938
dl_jacobian_lossrank,linear_weak,68,0.16666666666666666,1.0,1.8100676001413425
dl_jacobian_lossrank,linear_weak,69,0.16666666666666666,1.0,1.8996206750335496
dl_jacobian_lossrank,linear_weak,70,0.16666666666666666,1.0,1.8830111330250316
dl_jacobian_lossrank,linear_weak,71,0.16666666666666666,1.0,1.9051489829227424
dl_jacobian_lossrank,linear_weak,72,0.16666666666666666,1.0,1.8208661334582248
dl_jacobian_lossrank,linear_weak,73,0.25,0.9,1.9306366528062637
dl_jacobian_lossrank,linear_weak,74,0.16666666666666666,1.0,1.9478340338755895
dl_jacobian_lossrank,linear_weak,75,0.16666666666666666,1.0,1.948883260619644
dl_jacobian_lossrank,linear_weak,76,0.25,0.9,1.846522101025715
dl_jacobian_lossrank,linear_weak,77,0.16666666666666666,1.0,1.8006379033473716
dl_jacobian_lossrank,linear_weak,78,0.3333333333333333,0.8,1.9204573031354664
dl_jacobian_lossrank,linear_weak,79,0.25,0.9,1.8181862935528232
dl_jacobian_lossrank,linear_weak,80,0.16666666666666666,1.0,1.8805967816440041
dl_jacobian_lossrank,linear_weak,81,0.25,0.9,1.9635060293156503
dl_jacobian_lossrank,linear_weak,82,0.25,0.9,1.835238466647011
dl_jacobian_lossrank,linear_weak,83,0.16666666666666666,1.0,1.907372230669591
dl_jacobian_lossrank,linear_weak,84,0.16666666666666666,1.0,1.8587934547992933
dl_jacobian_lossrank,linear_weak,85,0.16666666666666666,1.0,1.860691208706693
dl_jacobian_lossrank,linear_weak,86,0.25,0.9,1.8968410033864591
dl_jacobian_lossrank,linear_weak,87,0.25,0.9,1.9224689126220185
dl_jacobian_lossrank,linear_weak,88,0.3333333333333333,0.8,1.919404476442594
dl_jacobian_lossrank,linear_weak,89,0.16666666666666666,1.0,1.8184605848737452
dl_jacobian_lossrank,linear_weak,90,0.16666666666666666,1.0,1.7604944804157308
dl_jacobian_lossrank,linear_weak,91,0.16666666666666666,1.0,1.8665000724263487
dl_jacobian_lossrank,linear_weak,92,0.25,0.9,1.9239389968410072
dl_jacobian_lossrank,linear_weak,93,0.16666666666666666,1.0,1.7646459110774677
dl_jacobian_lossrank,linear_weak,94,0.25,0.9,1.9321142319943283
dl_jacobian_lossrank,linear_weak,95,0.25,0.9,1.9301847593964352
dl_jacobian_lossrank,linear_weak,96,0.25,0.9,1.8676575636572474
dl_jacobian_lossrank,linear_weak,97,0.25,0.9,1.7818694289476136
dl_jacobian_lossrank,linear_weak,98,0.16666666666666666,1.0,1.8740631006712656
dl_jacobian_lossrank,linear_weak,99,0.16666666666666666,1.0,1.8970208379010953
dl_jacobian_lossrank,linear_dense,0,0.0,0.8,1.1561201421015452
dl_jacobian_lossrank,linear_dense,1,0.0,0.8,1.234306024357009
dl_jacobian_lossrank,linear_dense,2,0.0,0.8,1.1360740701991128
dl_jacobian_lossrank,linear_dense,3,0.0,0.8,1.1709660875251109
dl_jacobian_lossrank,linear_dense,4,0.0,0.8,1.0220695983990569
dl_jacobian_lossrank,linear_dense,5,0.0,0.8,1.0646294589551253
dl_jacobian_lossrank,linear_dense,6,0.0,0.8,1.0713451566385297
dl_jacobian_lossrank,linear_dense,7,0.0,0.8,1.1076678565376432
dl_jacobian_lossrank,linear_dense,8,0.0,0.8,1.082573742334031
dl_jacobian_lossrank,linear_dense,9,0.0,0.8,1.048383002484685
dl_jacobian_lossrank,linear_dense,10,0.0,0.8,1.117048829308748
dl_jacobian_lossrank,linear_dense,11,0.0,0.8,1.0623843123097225
dl_jacobian_lossrank,linear_dense,12,0.0,0.8,1.1113087304495928
dl_jacobian_lossrank,linear_dense,13,0.0,0.8,1.1341002724451927
dl_jacobian_lossrank,linear_dense,14,0.0,0.8,1.0541375805353703
dl_jacobian_lossrank,linear_dense,15,0.0,0.8,1.0643435751088186
dl_jacobian_lossrank,linear_dense,16,0.0,0.8,1.0521009988264323
dl_jacobian_lossrank,linear_dense,17,0.0,0.8,1.1438105573386783
dl_jacobian_lossrank,linear_dense,18,0.0,0.8,1.0302647245778411
dl_jacobian_lossrank,linear_dense,19,0.0,0.8,1.097934051283975
dl_jacobian_lossrank,linear_dense,20,0.0,0.8,1.047076833300471
dl_jacobian_lossrank,linear_dense,21,0.0,0.8,1.0942393170485611
dl_jacobian_lossrank,linear_dense,22,0.0,0.8,1.199225096923314
dl_jacobian_lossrank,linear_dense,23,0.0,0.8,1.1383681491051565
dl_jacobian_lossrank,linear_dense,24,0.0,0.8,1.205326338454877
dl_jacobian_lossrank,linear_dense,25,0.0,0.8,1.0179238277906046
dl_jacobian_lossrank,linear_dense,26,0.0,0.8,1.1074638932933403
dl_jacobian_lossrank,linear_dense,27,0.0,0.8,1.1410662939762963
dl_jacobian_lossrank,linear_dense,28,0.0,0.8,1.0725864122067228
dl_jacobian_lossrank,linear_dense,29,0.0,0.8,1.0807226957508471
dl_jacobian_lossrank,linear_dense,30,0.0,0.8,1.068795111964784
dl_jacobian_lossrank,linear_dense,31,0.0,0.8,1.049889732092942
dl_jacobian_lossrank,linear_dense,32,0.0,0.8,1.0720675495370515
dl_jacobian_lossrank,linear_dense,33,0.0,0.8,1.0685985536443656
dl_jacobian_lossrank,linear_dense,34,0.0,0.8,1.1559218093914991
dl_jacobian_lossrank,linear_dense,35,0.0,0.8,1.1360491821529732
dl_jacobian_lossrank,linear_dense,36,0.0,0.8,1.1059014392529918
dl_jacobian_lossrank,linear_dense,37,0.0,0.8,1.0814329747662685
dl_jacobian_lossrank,linear_dense,38,0.0,0.8,1.1140077693937376
dl_jacobian_lossrank,linear_dense,39,0.0,0.8,1.038322728250199
dl_jacobian_lossrank,linear_dense,40,0.0,0.8,1.0758857385656004
dl_jacobian_lossrank,linear_dense,41,0.0,0.8,1.0093643518897903
dl_jacobian_lossrank,linear_dense,42,0.0,0.8,1.1007353217240738
dl_jacobian_lossrank,linear_dense,43,0.0,0.8,1.1650286208645524
dl_jacobian_lossrank,linear_dense,44,0.0,0.8,1.1274802892641556
dl_jacobian_lossrank,linear_dense,45,0.0,0.8,1.085891461938239
dl_jacobian_lossrank,linear_dense,46,0.0,0.8,1.1865934087791654
dl_jacobian_lossrank,linear_dense,47,0.0,0.8,1.0501707321928757
dl_jacobian_lossrank,linear_dense,48,0.0,0.8,1.02352435120931
dl_jacobian_lossrank,linear_dense,49,0.0,0.8,1.1102595365466494
dl_jacobian_lossrank,linear_dense,50,0.0,0.8,1.0386474141886968
dl_jacobian_lossrank,linear_dense,51,0.0,0.8,1.084418796575473
dl_jacobian_lossrank,linear_dense,52,0.0,0.8,1.0792863446063172
dl_jacobian_lossrank,linear_dense,53,0.0,0.8,1.126391284305976
dl_jacobian_lossrank,linear_dense,54,0.0,0.8,1.048079527259663
dl_jacobian_lossrank,linear_dense,55,0.0,0.8,1.0659680729740528
dl_jacobian_lossrank,linear_dense,56,0.0,0.8,1.0464582849237527
dl_jacobian_lossrank,linear_dense,57,0.0,0.8,1.1267985022118994
dl_jacobian_lossrank,linear_dense,58,0.0,0.8,1.0948536697092506
dl_jacobian_lossrank,linear_dense,59,0.0,0.8,1.1002704359865096
dl_jacobian_lossrank,linear_dense,60,0.0,0.8,1.1356388515503588
dl_jacobian_lossrank,linear_dense,61,0.0,0.8,1.0727130624803252
dl_jacobian_lossrank,linear_dense,62,0.0,0.8,1.0974027754789057
dl_jacobian_lossrank,linear_dense,63,0.0,0.8,1.1639633695880751
dl_jacobian_lossrank,linear_dense,64,0.0,0.8,1.0911832495160105
dl_jacobian_lossrank,linear_dense,65,0.0,0.8,1.1957772929726724
dl_jacobian_lossrank,linear_dense,66,0.0,0.8,1.0837392292190526
dl_jacobian_lossrank,linear_dense,67,0.0,0.8,1.1484347005638287
dl_jacobian_lossrank,linear_dense,68,0.0,0.8,1.0626005046952633
dl_jacobian_lossrank,linear_dense,69,0.0,0.8,1.0608486858730486
dl_jacobian_lossrank,linear_dense,70,0.0,0.8,1.1001694162805555
dl_jacobian_lossrank,linear_dense,71,0.0,0.8,1.0575467836408148
dl_jacobian_lossrank,linear_dense,72,0.0,0.8,1.1198217319460078
dl_jacobian_lossrank,linear_dense,73,0.0,0.8,1.0741402196899603
dl_jacobian_lossrank,linear_dense,74,0.0,0.8,1.1630270725015701
dl_jacobian_lossrank,linear_dense,75,0.0,0.8,1.0402686101095746
dl_jacobian_lossrank,linear_dense,76,0.0,0.8,1.0951955260028787
dl_jacobian_lossrank,linear_dense,77,0.0,0.8,1.0914318051173009
dl_jacobian_lossrank,linear_dense,78,0.0,0.8,1.06753791737325
dl_jacobian_lossrank,linear_dense,79,0.0,0.8,1.1219278162267738
dl_jacobian_lossrank,linear_dense,80,0.0,0.8,1.0925393414328055
dl_jacobian_lossrank,linear_dense,81,0.0,0.8,1.1357242446445652
dl_jacobian_lossrank,linear_dense,82,0.0,0.8,1.0522926653350557
dl_jacobian_lossrank,linear_dense,83,0.0,0.8,1.0588622745330603
dl_jacobian_lossrank,linear_dense,84,0.0,0.8,1.0926910168662778
dl_jacobian_lossrank,linear_dense,85,0.0,0.8,1.1431763904939902
dl_jacobian_lossrank,linear_dense,86,0.0,0.8,1.1282020223159448
dl_jacobian_lossrank,linear_dense,87,0.0,0.8,1.1750155573273189
dl_jacobian_lossrank,linear_dense,88,0.0,0.8,1.1275687319634455
dl_jacobian_lossrank,linear_dense,89,0.0,0.8,1.1266823741905772
dl_jacobian_lossrank,linear_dense,90,0.0,0.8,1.1404136140898993
dl_jacobian_lossrank,linear_dense,91,0.0,0.8,1.0116742065245647
dl_jacobian_lossrank,linear_dense,92,0.0,0.8,1.1109512172442815
dl_jacobian_lossrank,linear_dense,93,0.0,0.8,1.166199434379677
dl_jacobian_lossrank,linear_dense,94,0.0,0.8,1.1646919179137067
dl_jacobian_lossrank,linear_dense,95,0.0,0.8,0.995610444776634
dl_jacobian_lossrank,linear_dense,96,0.0,0.8,1.0889674427720601
dl_jacobian_lossrank,linear_dense,97,0.0,0.8,1.1610779149197514
dl_jacobian_lossrank,linear_dense,98,0.0,0.8,1.0586307488191684
dl_jacobian_lossrank,linear_dense,99,0.0,0.8,1.095990915556791
dl_jacobian_lossrank,nonlinear,0,0.25,0.9,1.2002630269365757
dl_jacobian_lossrank,nonlinear,1,0.3333333333333333,0.8,1.1290205389426293
dl_jacobian_lossrank,nonlinear,2,0.3333333333333333,0.8,1.1285919908684805
dl_jacobian_lossrank,nonlinear,3,0.3333333333333333,0.8,1.1407874874702348
dl_jacobian_lossrank,nonlinear,4,0.4166666666666667,0.7,1.1235203580896078
dl_jacobian_lossrank,nonlinear,5,0.3333333333333333,0.8,1.409199207499457
dl_jacobian_lossrank,nonlinear,6,0.3333333333333333,0.8,1.1682946902460234
dl_jacobian_lossrank,nonlinear,7,0.3333333333333333,0.8,1.1234594845073458
dl_jacobian_lossrank,nonlinear,8,0.25,0.9,1.1513788826468734
dl_jacobian_lossrank,nonlinear,9,0.3333333333333333,0.8,1.18036657160883
dl_jacobian_lossrank,nonlinear,10,0.25,0.9,1.104891290296813
dl_jacobian_lossrank,nonlinear,11,0.25,0.9,1.0925148069958066
dl_jacobian_lossrank,nonlinear,12,0.4166666666666667,0.7,1.1622956835155074
dl_jacobian_lossrank,nonlinear,13,0.3333333333333333,0.8,1.2198015108192306
dl_jacobian_lossrank,nonlinear,14,0.5,0.6,1.1839749301414233
dl_jacobian_lossrank,nonlinear,15,0.25,0.9,1.1662891847703958
dl_jacobian_lossrank,nonlinear,16,0.3333333333333333,0.8,1.2550115392134435
dl_jacobian_lossrank,nonlinear,17,0.3333333333333333,0.8,1.2386099864715259
dl_jacobian_lossrank,nonlinear,18,0.3333333333333333,0.8,1.1729896721128625
dl_jacobian_lossrank,nonlinear,19,0.4166666666666667,0.7,1.1936666723075646
dl_jacobian_lossrank,nonlinear,20,0.3333333333333333,0.8,1.130414976137767
dl_jacobian_lossrank,nonlinear,21,0.4166666666666667,0.7,1.137453657703154
dl_jacobian_lossrank,nonlinear,22,0.3333333333333333,0.8,1.0563736806668114
dl_jacobian_lossrank,nonlinear,23,0.3333333333333333,0.8,1.2537035599548407
dl_jacobian_lossrank,nonlinear,24,0.25,0.9,1.1037610064457772
dl_jacobian_lossrank,nonlinear,25,0.25,0.9,1.1166461360359814
dl_jacobian_lossrank,nonlinear,26,0.25,0.9,1.1948730994074257
dl_jacobian_lossrank,nonlinear,27,0.3333333333333333,0.8,1.1674077345067924
dl_jacobian_lossrank,nonlinear,28,0.5,0.6,1.0558986360550418
dl_jacobian_lossrank,nonlinear,29,0.3333333333333333,0.8,1.2421312251217396
dl_jacobian_lossrank,nonlinear,30,0.3333333333333333,0.8,1.1061267006554631
dl_jacobian_lossrank,nonlinear,31,0.25,0.9,1.1894113307641436
dl_jacobian_lossrank,nonlinear,32,0.25,0.9,1.176216552111831
dl_jacobian_lossrank,nonlinear,33,0.25,0.9,1.1469302599826068
dl_jacobian_lossrank,nonlinear,34,0.25,0.9,1.1632330784596407
dl_jacobian_lossrank,nonlinear,35,0.16666666666666666,1.0,1.2858106721948732
dl_jacobian_lossrank,nonlinear,36,0.3333333333333333,0.8,1.0458065557908116
dl_jacobian_lossrank,nonlinear,37,0.5833333333333334,0.5,1.4914938504013804
dl_jacobian_lossrank,nonlinear,38,0.25,0.9,1.420264841617542
dl_jacobian_lossrank,nonlinear,39,0.3333333333333333,0.8,1.1220305258156635
dl_jacobian_lossrank,nonlinear,40,0.4166666666666667,0.7,1.124667267986765
dl_jacobian_lossrank,nonlinear,41,0.16666666666666666,1.0,1.0615354106825692
dl_jacobian_lossrank,nonlinear,42,0.4166666666666667,0.7,1.1698057291317947
dl_jacobian_lossrank,nonlinear,43,0.25,0.9,1.183643768898746
dl_jacobian_lossrank,nonlinear,44,0.4166666666666667,0.7,1.248268092130928
dl_jacobian_lossrank,nonlinear,45,0.5833333333333334,0.5,1.185045181882707
dl_jacobian_lossrank,nonlinear,46,0.25,0.9,1.0929691415022296
dl_jacobian_lossrank,nonlinear,47,0.3333333333333333,0.8,1.0759635086145627
dl_jacobian_lossrank,nonlinear,48,0.3333333333333333,0.8,1.1676416612865996
dl_jacobian_lossrank,nonlinear,49,0.25,0.9,1.2381433210440498
dl_jacobian_lossrank,nonlinear,50,0.3333333333333333,0.8,1.0446806140015952
dl_jacobian_lossrank,nonlinear,51,0.16666666666666666,1.0,1.2646777870669608
dl_jacobian_lossrank,nonlinear,52,0.16666666666666666,1.0,1.0780895242347877
dl_jacobian_lossrank,nonlinear,53,0.3333333333333333,0.8,1.136821353389863
dl_jacobian_lossrank,nonlinear,54,0.25,0.9,1.700167836653927
dl_jacobian_lossrank,nonlinear,55,0.25,0.9,1.1883751574102008
dl_jacobian_lossrank,nonlinear,56,0.3333333333333333,0.8,1.3071796111058103
dl_jacobian_lossrank,nonlinear,57,0.25,0.9,1.1312149421482014
dl_jacobian_lossrank,nonlinear,58,0.3333333333333333,0.8,1.1337508910694256
dl_jacobian_lossrank,nonlinear,59,0.4166666666666667,0.7,1.1769984645356384
dl_jacobian_lossrank,nonlinear,60,0.4166666666666667,0.7,1.0652516383299493
dl_jacobian_lossrank,nonlinear,61,0.25,0.9,1.1369770603430214
dl_jacobian_lossrank,nonlinear,62,0.3333333333333333,0.8,1.2030699292244815
dl_jacobian_lossrank,nonlinear,63,0.4166666666666667,0.7,1.0971329589257905
dl_jacobian_lossrank,nonlinear,64,0.25,0.9,1.1574007581178754
dl_jacobian_lossrank,nonlinear,65,0.25,0.9,1.1924552381297782
dl_jacobian_lossrank,nonlinear,66,0.4166666666666667,0.7,1.2485034312346135
dl_jacobian_lossrank,nonlinear,67,0.16666666666666666,1.0,1.195750898515238
dl_jacobian_lossrank,nonlinear,68,0.25,0.9,1.0462423723341912
dl_jacobian_lossrank,nonlinear,69,0.25,0.9,1.1895488424935774
dl_jacobian_lossrank,nonlinear,70,0.5833333333333334,0.5,1.1891214270724506
dl_jacobian_lossrank,nonlinear,71,0.3333333333333333,0.8,1.1951803313864902
dl_jacobian_lossrank,nonlinear,72,0.4166666666666667,0.7,1.1656947987505342
dl_jacobian_lossrank,nonlinear,73,0.3333333333333333,0.8,1.2011465969903568
dl_jacobian_lossrank,nonlinear,74,0.25,0.9,1.1853510636564362
dl_jacobian_lossrank,nonlinear,75,0.3333333333333333,0.8,1.2539663557479026
dl_jacobian_lossrank,nonlinear,76,0.5,0.6,1.1431856935572333
dl_jacobian_lossrank,nonlinear,77,0.25,0.9,1.1893284016172794
dl_jacobian_lossrank,nonlinear,78,0.3333333333333333,0.8,1.0292792267240634
dl_jacobian_lossrank,nonlinear,79,0.3333333333333333,0.8,1.1666152740790192
dl_jacobian_lossrank,nonlinear,80,0.25,0.9,1.0987995150029364
dl_jacobian_lossrank,nonlinear,81,0.5,0.6,1.1857551300419622
dl_jacobian_lossrank,nonlinear,82,0.25,0.9,1.1104992333203876
dl_jacobian_lossrank,nonlinear,83,0.25,0.9,1.2454625891083546
dl_jacobian_lossrank,nonlinear,84,0.3333333333333333,0.8,1.0946921738598114
dl_jacobian_lossrank,nonlinear,85,0.3333333333333333,0.8,1.1004226408454802
dl_jacobian_lossrank,nonlinear,86,0.3333333333333333,0.8,1.088851878373518
dl_jacobian_lossrank,nonlinear,87,0.3333333333333333,0.8,1.1064399266445581
dl_jacobian_lossrank,nonlinear,88,0.4166666666666667,0.7,1.237499588653732
dl_jacobian_lossrank,nonlinear,89,0.5,0.6,1.1759031288937747
dl_jacobian_lossrank,nonlinear,90,0.5,0.6,1.4086384769388618
dl_jacobian_lossrank,nonlinear,91,0.25,0.9,1.152271823189214
dl_jacobian_lossrank,nonlinear,92,0.3333333333333333,0.8,1.176395001855808
dl_jacobian_lossrank,nonlinear,93,0.4166666666666667,0.7,1.0980919045820177
dl_jacobian_lossrank,nonlinear,94,0.3333333333333333,0.8,1.2821081839574624
dl_jacobian_lossrank,nonlinear,95,0.16666666666666666,1.0,1.136802885531862
dl_jacobian_lossrank,nonlinear,96,0.4166666666666667,0.7,1.1300383143081654
dl_jacobian_lossrank,nonlinear,97,0.4166666666666667,0.7,1.1364272424070812
