scene,method,rule,FDP_mean,FDP_sd,FDP_se,FDP_ci_low,FDP_ci_high,FDP_n,size_mean,size_sd,size_se,size_ci_low,size_ci_high,size_n,rmse_mean,rmse_sd,rmse_se,rmse_ci_low,rmse_ci_high,rmse_n,power_mean,power_sd,power_se,power_ci_low,power_ci_high,power_n
linear_sparse,tabm_orbit_student,native,0.19552873296294349,0.20473074122265267,0.020473074122265268,0.154905712240051,0.23615175368583596,100,6.73,3.0939987528808546,0.30939987528808544,6.116083522658709,7.343916477341292,100,0.7583874629017593,0.08662322554524862,0.008662322554524862,0.741199535649635,0.7755753901538835,100.0,0.97,0.1714466079977653,0.01714466079977653,0.935981273413217,1.004018726586783,100.0
linear_sparse,tabm_orbit_student,native10,0.01666666666666667,0.09549328485449009,0.009549328485449008,-0.0022812727896859876,0.035614606123019324,100,0.34,1.9499805748838221,0.19499805748838223,-0.046918451179712606,0.7269184511797127,100,,,,,,,0.03,0.1714466079977653,0.01714466079977653,-0.0040187265867829974,0.064018726586783,100.0
linear_sparse,tabm_orbit_student,top12,0.5833333333333334,0.0,0.0,0.5833333333333334,0.5833333333333334,100,12.0,0.0,0.0,12.0,12.0,100,0.7485180669258719,0.0320429068636271,0.0032042906863627104,0.7421600590284296,0.7548760748233141,100.0,1.0,0.0,0.0,1.0,1.0,100.0
linear_sparse,tabm_orbit_student,top8,0.375,0.0,0.0,0.375,0.375,100,8.0,0.0,0.0,8.0,8.0,100,,,,,,,1.0,0.0,0.0,1.0,1.0,100.0
linear_sparse,tabm_pfi,top12,0.5833333333333334,0.0,0.0,0.5833333333333334,0.5833333333333334,100,12.0,0.0,0.0,12.0,12.0,100,0.7483358447011479,0.0326510558592034,0.00326510558592034,0.7418571668490991,0.7548145225531967,100.0,1.0,0.0,0.0,1.0,1.0,100.0
linear_sparse,tabm_pfi,top8,0.375,0.0,0.0,0.375,0.375,100,8.0,0.0,0.0,8.0,8.0,100,,,,,,,1.0,0.0,0.0,1.0,1.0,100.0
linear_sparse,tabm_sko_quad,native,0.18301541294962348,0.2051179294089957,0.02051179294089957,0.14231556569045442,0.22371526020879254,100,6.77,2.845712706525521,0.2845712706525521,6.20534886085884,7.334651139141159,100,0.7448952447377567,0.031986257014558706,0.0031986257014558705,0.7385484773993967,0.7512420120761167,100.0,1.0,0.0,0.0,1.0,1.0,100.0
linear_sparse,tabm_sko_quad,native10,0.04029745989304812,0.1491084481710423,0.01491084481710423,0.010711108845634528,0.06988381094046171,100,0.86,3.2318490813849103,0.32318490813849104,0.2187310267998296,1.5012689732001703,100,,,,,,,0.07,0.2564323999762428,0.02564323999762428,0.01911824850510844,0.12088175149489158,100.0
linear_sparse,tabm_sko_quad,top12,0.5833333333333334,0.0,0.0,0.5833333333333334,0.5833333333333334,100,12.0,0.0,0.0,12.0,12.0,100,0.7483055732305143,0.032804252442902956,0.0032804252442902955,0.7417964978526365,0.7548146486083921,100.0,1.0,0.0,0.0,1.0,1.0,100.0
linear_sparse,tabm_sko_quad,top8,0.375,0.0,0.0,0.375,0.375,100,8.0,0.0,0.0,8.0,8.0,100,,,,,,,1.0,0.0,0.0,1.0,1.0,100.0
linear_sparse,tabm_sko_quad_scale,native,0.1989954665964896,0.2183215582465406,0.02183215582465406,0.155675732921232,0.2423152002717472,100,7.08,3.466083867095165,0.3466083867095165,6.3922537635559005,7.7677462364441,100,0.7451205351518884,0.03182182872673163,0.003182182872673163,0.7388063939531296,0.7514346763506471,100.0,1.0,0.0,0.0,1.0,1.0,100.0
linear_sparse,tabm_sko_quad_scale,native10,0.03867132867132867,0.14214842389099208,0.014214842389099208,0.010465997439853842,0.0668766599028035,100,0.79,2.9104305627528824,0.29104305627528826,0.21250743411967754,1.3674925658803225,100,,,,,,,0.07,0.2564323999762428,0.02564323999762428,0.01911824850510844,0.12088175149489158,100.0
linear_sparse,tabm_sko_quad_scale,top12,0.5833333333333334,0.0,0.0,0.5833333333333334,0.5833333333333334,100,12.0,0.0,0.0,12.0,12.0,100,0.7483719304495119,0.032447206881538966,0.0032447206881538967,0.741933700657166,0.7548101602418578,100.0,1.0,0.0,0.0,1.0,1.0,100.0
linear_sparse,tabm_sko_quad_scale,top8,0.375,0.0,0.0,0.375,0.375,100,8.0,0.0,0.0,8.0,8.0,100,,,,,,,1.0,0.0,0.0,1.0,1.0,100.0
linear_sparse,tabm_sko_ridge,native,0.1798862044817927,0.2118682918175629,0.021186829181756288,0.13784693887063304,0.22192547009295238,100,6.83,3.1335751035028547,0.3133575103502855,6.208230716080406,7.451769283919594,100,0.7447764636491638,0.03210727024510943,0.003210727024510943,0.7384056846604622,0.7511472426378655,100.0,1.0,0.0,0.0,1.0,1.0,100.0
linear_sparse,tabm_sko_ridge,native10,0.005,0.05,0.005,-0.0049210847575434135,0.014921084757543415,100,0.1,1.0,0.1,-0.09842169515086827,0.29842169515086825,100,,,,,,,0.01,0.1,0.01,-0.009842169515086827,0.02984216951508683,100.0
linear_sparse,tabm_sko_ridge,top12,0.5833333333333334,0.0,0.0,0.5833333333333334,0.5833333333333334,100,12.0,0.0,0.0,12.0,12.0,100,0.748353607806945,0.03248216007439156,0.003248216007439156,0.7419084425428224,0.7547987730710677,100.0,1.0,0.0,0.0,1.0,1.0,100.0
linear_sparse,tabm_sko_ridge,top8,0.375,0.0,0.0,0.375,0.375,100,8.0,0.0,0.0,8.0,8.0,100,,,,,,,1.0,0.0,0.0,1.0,1.0,100.0
linear_sparse,tabm_sko_scale,native,0.1786167100872983,0.20121064594044968,0.020121064594044967,0.1386921526373931,0.2185412675372035,100,6.68,2.5971235059293014,0.25971235059293013,6.164674351437341,7.195325648562658,100,0.7449416720465818,0.03154747822797899,0.0031547478227978987,0.7386819679388511,0.7512013761543125,100.0,1.0,0.0,0.0,1.0,1.0,100.0
linear_sparse,tabm_sko_scale,native10,0.04166666666666666,0.14287217333147106,0.014287217333147107,0.013317727844347493,0.07001560548898582,100,0.85,2.934899719519623,0.2934899719519623,0.26765222255510857,1.4323477774448914,100,,,,,,,0.08,0.2726599243442907,0.027265992434429072,0.025898355611898342,0.13410164438810165,100.0
linear_sparse,tabm_sko_scale,top12,0.5833333333333334,0.0,0.0,0.5833333333333334,0.5833333333333334,100,12.0,0.0,0.0,12.0,12.0,100,0.7484199677857793,0.032079017834023345,0.0032079017834023343,0.7420547946883775,0.7547851408831812,100.0,1.0,0.0,0.0,1.0,1.0,100.0
linear_sparse,tabm_sko_scale,top8,0.375,0.0,0.0,0.375,0.375,100,8.0,0.0,0.0,8.0,8.0,100,,,,,,,1.0,0.0,0.0,1.0,1.0,100.0
linear_sparse,xgb_midpoint,native,0.16318961675579322,0.19574384528541866,0.019574384528541867,0.12434979115891115,0.20202944235267528,100,6.51,2.467956255853835,0.2467956255853835,6.020303936155292,6.999696063844707,100,0.7441805448234925,0.031978132895744624,0.0031978132895744624,0.7378353894865591,0.7505257001604259,100.0,1.0,0.0,0.0,1.0,1.0,100.0
linear_sparse,xgb_midpoint,native10,0.015833333333333335,0.09074374694394986,0.009074374694394986,-0.0021721947596266174,0.03383886142629329,100,0.32,1.8361135943380873,0.18361135943380874,-0.04432477187811701,0.684324771878117,100,,,,,,,0.03,0.1714466079977653,0.01714466079977653,-0.0040187265867829974,0.064018726586783,100.0
linear_sparse,xgb_midpoint,top12,0.5833333333333334,0.0,0.0,0.5833333333333334,0.5833333333333334,100,12.0,0.0,0.0,12.0,12.0,100,0.7485746483613132,0.0324000090499774,0.0032400009049977398,0.7421457836427132,0.7550035130799131,100.0,1.0,0.0,0.0,1.0,1.0,100.0
linear_sparse,xgb_midpoint,top8,0.375,0.0,0.0,0.375,0.375,100,8.0,0.0,0.0,8.0,8.0,100,,,,,,,1.0,0.0,0.0,1.0,1.0,100.0
linear_sparse,xgb_naive,native,0.18447510822510818,0.20290122273443345,0.020290122273443345,0.144215103661958,0.22473511278825836,100,6.72,2.586210518980396,0.2586210518980396,6.206839724806903,7.233160275193097,100,0.7446310764828187,0.03216099928159811,0.0032160999281598108,0.7382496364876181,0.7510125164780193,100.0,1.0,0.0,0.0,1.0,1.0,100.0
linear_sparse,xgb_naive,native10,0.03303696303696304,0.1322050786575091,0.013220507865750911,0.006804607222186204,0.059269318851739874,100,0.68,2.7335550538306768,0.2733555053830677,0.1376033724306942,1.222396627569306,100,,,,,,,0.06,0.23868325657594203,0.023868325657594204,0.012640063626071951,0.10735993637392804,100.0
linear_sparse,xgb_naive,top12,0.5833333333333334,0.0,0.0,0.5833333333333334,0.5833333333333334,100,12.0,0.0,0.0,12.0,12.0,100,0.7483868304011849,0.03218479672867507,0.003218479672867507,0.7420006684761951,0.7547729923261748,100.0,1.0,0.0,0.0,1.0,1.0,100.0
linear_sparse,xgb_naive,top8,0.375,0.0,0.0,0.375,0.375,100,8.0,0.0,0.0,8.0,8.0,100,,,,,,,1.0,0.0,0.0,1.0,1.0,100.0
linear_sparse,xgb_orbit,native,0.18651910589410584,0.2148283639263189,0.02148283639263189,0.143892497757358,0.22914571403085368,100,6.8,2.70801280154532,0.270801280154532,6.2626715094271255,7.337328490572874,100,0.7451594837639124,0.03206252811952414,0.003206252811952414,0.738797582583614,0.7515213849442107,100.0,1.0,0.0,0.0,1.0,1.0,100.0
linear_sparse,xgb_orbit,native10,0.015454545454545453,0.08839970997463527,0.008839970997463528,-0.002085874849466797,0.032994965758557704,100,0.31,1.773514458738224,0.1773514458738224,-0.04190374527741303,0.661903745277413,100,,,,,,,0.03,0.17144660799776532,0.017144660799776532,-0.004018726586783004,0.06401872658678301,100.0
linear_sparse,xgb_orbit,top12,0.5833333333333334,0.0,0.0,0.5833333333333334,0.5833333333333334,100,12.0,0.0,0.0,12.0,12.0,100,0.7486213211563475,0.032579390182866,0.0032579390182866,0.7421568633292817,0.7550857789834133,100.0,1.0,0.0,0.0,1.0,1.0,100.0
linear_sparse,xgb_orbit,top8,0.375,0.0,0.0,0.375,0.375,100,8.0,0.0,0.0,8.0,8.0,100,,,,,,,1.0,0.0,0.0,1.0,1.0,100.0
linear_sparse,xgb_orbit_student,native,0.19026208513708512,0.20163697048262538,0.020163697048262538,0.15025293564883702,0.23027123462533322,100,6.78,2.7471932416687963,0.2747193241668796,6.234897260081069,7.325102739918932,100,0.7448890185368151,0.03280594658303872,0.003280594658303872,0.7383796070047798,0.7513984300688504,100.0,0.998,0.01999999999999999,0.001999999999999999,0.9940315660969826,1.0019684339030173,100.0
linear_sparse,xgb_orbit_student,native10,0.031153846153846153,0.12438300298943536,0.012438300298943536,0.006473559852726872,0.055834132454965435,100,0.63,2.5212430796467564,0.25212430796467566,0.129730674249095,1.130269325750905,100,,,,,,,0.06,0.23868325657594203,0.023868325657594204,0.012640063626071951,0.10735993637392804,100.0
linear_sparse,xgb_orbit_student,top12,0.5833333333333334,0.0,0.0,0.5833333333333334,0.5833333333333334,100,12.0,0.0,0.0,12.0,12.0,100,0.7476145505786543,0.03260743860114287,0.0032607438601142866,0.7411445273368877,0.7540845738204209,100.0,1.0,0.0,0.0,1.0,1.0,100.0
linear_sparse,xgb_orbit_student,top8,0.375,0.0,0.0,0.375,0.375,100,8.0,0.0,0.0,8.0,8.0,100,,,,,,,1.0,0.0,0.0,1.0,1.0,100.0
linear_sparse,xgb_pfi,top12,0.5833333333333334,0.0,0.0,0.5833333333333334,0.5833333333333334,100,12.0,0.0,0.0,12.0,12.0,100,0.7490193791943426,0.032993554694615186,0.0032993554694615186,0.7424727421427841,0.755566016245901,100.0,1.0,0.0,0.0,1.0,1.0,100.0
linear_sparse,xgb_pfi,top8,0.375,0.0,0.0,0.375,0.375,100,8.0,0.0,0.0,8.0,8.0,100,,,,,,,1.0,0.0,0.0,1.0,1.0,100.0
linear_sparse,xgb_shap,top12,0.5833333333333334,0.0,0.0,0.5833333333333334,0.5833333333333334,100,12.0,0.0,0.0,12.0,12.0,100,0.7494955763648989,0.03233555972138301,0.003233555972138301,0.74307949979133,0.7559116529384678,100.0,1.0,0.0,0.0,1.0,1.0,100.0
linear_sparse,xgb_shap,top8,0.375,0.0,0.0,0.375,0.375,100,8.0,0.0,0.0,8.0,8.0,100,,,,,,,1.0,0.0,0.0,1.0,1.0,100.0
linear_sparse,xgb_sko_quad,native,0.13271950271950272,0.16937143693889878,0.016937143693889878,0.09911253509194803,0.16632647034705741,100,6.08,1.6858292327576367,0.16858292327576369,5.745494905901342,6.414505094098658,100,0.7440036871954436,0.031334603339214645,0.0031334603339214645,0.7377862220839966,0.7502211523068907,100.0,1.0,0.0,0.0,1.0,1.0,100.0
linear_sparse,xgb_sko_quad,native10,0.015,0.08572330399888264,0.008572330399888264,-0.0020093632933914987,0.0320093632933915,100,0.3,1.7144660799776523,0.17144660799776523,-0.04018726586782989,0.6401872658678298,100,,,,,,,0.03,0.1714466079977653,0.01714466079977653,-0.0040187265867829974,0.064018726586783,100.0
linear_sparse,xgb_sko_quad,top12,0.5833333333333334,0.0,0.0,0.5833333333333334,0.5833333333333334,100,12.0,0.0,0.0,12.0,12.0,100,0.7478191507956459,0.03267205681274553,0.003267205681274553,0.7413363058987954,0.7543019956924963,100.0,1.0,0.0,0.0,1.0,1.0,100.0
linear_sparse,xgb_sko_quad,top8,0.375,0.0,0.0,0.375,0.375,100,8.0,0.0,0.0,8.0,8.0,100,,,,,,,1.0,0.0,0.0,1.0,1.0,100.0
linear_sparse,xgb_sko_quad_scale,native,0.14461254023754022,0.16647442160397263,0.016647442160397263,0.11158040330361965,0.1776446771714608,100,6.18,1.8498157156371502,0.18498157156371503,5.81295642998656,6.5470435700134395,100,0.7444669365167351,0.03186254633283468,0.003186254633283468,0.738144716061551,0.7507891569719193,100.0,1.0,0.0,0.0,1.0,1.0,100.0
linear_sparse,xgb_sko_quad_scale,native10,0.015833333333333335,0.09074374694394986,0.009074374694394986,-0.0021721947596266174,0.03383886142629329,100,0.32,1.8361135943380873,0.18361135943380874,-0.04432477187811701,0.684324771878117,100,,,,,,,0.03,0.1714466079977653,0.01714466079977653,-0.0040187265867829974,0.064018726586783,100.0
linear_sparse,xgb_sko_quad_scale,top12,0.5833333333333334,0.0,0.0,0.5833333333333334,0.5833333333333334,100,12.0,0.0,0.0,12.0,12.0,100,0.7485585404534467,0.031692048579318025,0.0031692048579318025,0.7422701504515348,0.7548469304553587,100.0,1.0,0.0,0.0,1.0,1.0,100.0
linear_sparse,xgb_sko_quad_scale,top8,0.375,0.0,0.0,0.375,0.375,100,8.0,0.0,0.0,8.0,8.0,100,,,,,,,1.0,0.0,0.0,1.0,1.0,100.0
linear_sparse,xgb_sko_ridge,native,0.15507520257520258,0.1839000271392642,0.01839000271392642,0.1185854474519391,0.19156495769846604,100,6.32,1.9273680174651324,0.19273680174651325,5.937568370795001,6.702431629205,100,0.7442330516938148,0.031439106285123315,0.0031439106285123313,0.7379948509306923,0.7504712524569374,100.0,1.0,0.0,0.0,1.0,1.0,100.0
linear_sparse,xgb_sko_ridge,native10,0.021363636363636362,0.10526165031147863,0.010526165031147863,0.00047744127445485326,0.04224983145281787,100,0.43,2.1189620100417095,0.21189620100417095,0.009551966007232848,0.8504480339927671,100,,,,,,,0.04,0.1969463855669324,0.01969463855669324,0.0009215643219727745,0.07907843567802722,100.0
linear_sparse,xgb_sko_ridge,top12,0.5833333333333334,0.0,0.0,0.5833333333333334,0.5833333333333334,100,12.0,0.0,0.0,12.0,12.0,100,0.748656518733266,0.0327797371677712,0.0032779737167771203,0.7421523077178369,0.7551607297486951,100.0,1.0,0.0,0.0,1.0,1.0,100.0
linear_sparse,xgb_sko_ridge,top8,0.375,0.0,0.0,0.375,0.375,100,8.0,0.0,0.0,8.0,8.0,100,,,,,,,1.0,0.0,0.0,1.0,1.0,100.0
linear_sparse,xgb_sko_scale,native,0.17688436563436563,0.18389889049738614,0.018389889049738616,0.14039483604551037,0.2133738952232209,100,6.54,2.3112373702885174,0.23112373702885175,6.081400363091317,6.998599636908683,100,0.7450473544906822,0.03127084987659728,0.003127084987659728,0.7388425394493594,0.7512521695320049,100.0,1.0,0.0,0.0,1.0,1.0,100.0
linear_sparse,xgb_sko_scale,native10,0.01698717948717949,0.09744822898696413,0.009744822898696413,-0.0023486632978639115,0.036323022272222893,100,0.35,2.0119591939151746,0.20119591939151746,-0.04921635383102346,0.7492163538310235,100,,,,,,,0.03,0.1714466079977653,0.01714466079977653,-0.0040187265867829974,0.064018726586783,100.0
linear_sparse,xgb_sko_scale,top12,0.5833333333333334,0.0,0.0,0.5833333333333334,0.5833333333333334,100,12.0,0.0,0.0,12.0,12.0,100,0.7479416641014315,0.032538241921968115,0.0032538241921968116,0.7414853709820455,0.7543979572208175,100.0,1.0,0.0,0.0,1.0,1.0,100.0
linear_sparse,xgb_sko_scale,top8,0.375,0.0,0.0,0.375,0.375,100,8.0,0.0,0.0,8.0,8.0,100,,,,,,,1.0,0.0,0.0,1.0,1.0,100.0
misspecified_t,deep_lasso,top12,0.4425,0.102367458309578,0.0102367458309578,0.4221880753939277,0.4628119246060723,100,12.0,0.0,0.0,12.0,12.0,100,1.0059558115343112,0.19495365351188482,0.01949536535118848,0.967272777128628,1.0446388459399945,100.0,0.669,0.12284094997149358,0.012284094997149358,0.6446256904727132,0.6933743095272868,100.0
misspecified_t,deep_lasso,top8,0.30125,0.1580090379079819,0.01580090379079819,0.26989757884914045,0.3326024211508596,100,8.0,0.0,0.0,8.0,8.0,100,,,,,,,0.5589999999999999,0.1264072303263855,0.012640723032638551,0.5339180630793123,0.5840819369206875,100.0
misspecified_t,lasso_pair_q20,native,0.1545580808080808,0.286466034310139,0.0286466034310139,0.09771700467711623,0.21139915693904537,100,2.12,4.34213558219241,0.43421355821924096,1.2584260972064798,2.9815739027935204,100,1.2047056502413567,0.24975515777784246,0.024975515777784247,1.1551488084624046,1.2542624920203087,100.0,0.079,0.18218372345220385,0.018218372345220384,0.04285079676371672,0.11514920323628328,100.0
misspecified_t,lasso_pair_q20,native10,0.005454545454545454,0.05454545454545456,0.005454545454545456,-0.005368456099138272,0.01627754700822918,100,0.11,1.1000000000000003,0.11000000000000003,-0.10826386466595515,0.32826386466595514,100,,,,,,,0.005,0.049999999999999996,0.004999999999999999,-0.004921084757543412,0.014921084757543411,100.0
misspecified_t,lasso_pair_q20,top12,0.6566666666666667,0.10276753975761943,0.010276753975761943,0.6362753572214757,0.6770579761118578,100,12.0,0.0,0.0,12.0,12.0,100,1.1060125407806607,0.20927973006653322,0.020927973006653323,1.064486901980143,1.1475381795811783,100.0,0.41200000000000003,0.12332104770914334,0.012332104770914334,0.3875304286657707,0.43646957133422937,100.0
misspecified_t,lasso_pair_q20,top8,0.635,0.1406604192207372,0.014066041922073719,0.6070899211775895,0.6629100788224105,100,8.0,0.0,0.0,8.0,8.0,100,,,,,,,0.29200000000000004,0.11252833537658977,0.011252833537658977,0.2696719369420717,0.3143280630579284,100.0
misspecified_t,linear_orbit_student,native,0.07548809523809523,0.2076031038680681,0.02076031038680681,0.03429513545001138,0.11668105502617908,100,1.0,2.8709622502610936,0.2870962250261094,0.43033880358904253,1.5696611964109575,100,1.216803064294497,0.24982504454502827,0.024982504454502827,1.1672323554647313,1.2663737731242626,100.0,0.037000000000000005,0.10215357818184118,0.010215357818184117,0.016730513851432326,0.05726948614856768,100.0
misspecified_t,linear_orbit_student,native10,0.006,0.059999999999999984,0.005999999999999998,-0.005905301709052093,0.017905301709052093,100,0.1,1.0000000000000002,0.10000000000000002,-0.0984216951508683,0.2984216951508683,100,,,,,,,0.004,0.03999999999999999,0.003999999999999998,-0.003936867806034727,0.011936867806034727,100.0
misspecified_t,linear_orbit_student,top12,0.6366666666666667,0.117565083343435,0.0117565083343435,0.6133392035391092,0.6599941297942242,100,12.0,0.0,0.0,12.0,12.0,100,1.1060438273078355,0.20625569213027536,0.020625569213027536,1.0651182232408307,1.1469694313748402,100.0,0.43599999999999994,0.14107810001212204,0.014107810001212204,0.40800704424693096,0.4639929557530689,100.0
misspecified_t,linear_orbit_student,top8,0.6125,0.15539539012701528,0.015539539012701529,0.5816661832723672,0.6433338167276329,100,8.0,0.0,0.0,8.0,8.0,100,,,,,,,0.30999999999999994,0.1243163121016122,0.01243163121016122,0.28533294661789366,0.3346670533821062,100.0
misspecified_t,tabm_midpoint,native,0.13904875679875678,0.19176001687650782,0.01917600168765078,0.10099940918796099,0.17709810440955256,100,5.02,4.26870216597717,0.426870216597717,4.172996880132627,5.867003119867372,100,1.065507381895416,0.22129014085329238,0.02212901408532924,1.0215986170271312,1.1094161467637007,100.0,0.371,0.28223315814332584,0.028223315814332583,0.3149988183334182,0.4270011816665818,100.0
misspecified_t,tabm_midpoint,native10,0.020712121212121213,0.08699380631005153,0.008699380631005154,0.0034506626964544845,0.03797357972778794,100,0.66,2.6293602555631956,0.26293602555631956,0.13827788092883053,1.1817221190711695,100,,,,,,,0.043,0.17306214216432503,0.017306214216432504,0.008660716385314064,0.07733928361468592,100.0
misspecified_t,tabm_midpoint,top12,0.4475,0.11523593618161967,0.011523593618161968,0.4246346902005458,0.47036530979945423,100,12.0,0.0,0.0,12.0,12.0,100,1.0080664621729247,0.19454669314779063,0.019454669314779065,0.9694641775325443,1.0466687468133051,100.0,0.6629999999999998,0.1382831234179436,0.01382831234179436,0.6355616282406548,0.6904383717593449,100.0
misspecified_t,tabm_midpoint,top8,0.2975,0.1729680007773961,0.01729680007773961,0.26317939607889235,0.3318206039211076,100,8.0,0.0,0.0,8.0,8.0,100,,,,,,,0.562,0.13837440062191686,0.013837440062191685,0.534543516863114,0.5894564831368861,100.0
misspecified_t,tabm_naive,native,0.15737421238891827,0.19819582202697691,0.01981958220269769,0.11804786141050572,0.19670056336733083,100,5.63,4.600516000922883,0.4600516000922883,4.7171578165281876,6.542842183471812,100,1.0560100035008193,0.21089716492658978,0.021089716492658978,1.0141634305335732,1.0978565764680654,100.0,0.406,0.2974028998656281,0.029740289986562814,0.34698881246587815,0.4650111875341219,100.0
misspecified_t,tabm_naive,native10,0.022,0.09301670739933574,0.009301670739933574,0.003543467240471488,0.04045653275952851,100,0.63,2.509195210831673,0.2509195210831673,0.13212123280233917,1.127878767197661,100,,,,,,,0.039999999999999994,0.1632993161855452,0.01632993161855452,0.0075978728654865005,0.0724021271345135,100.0
misspecified_t,tabm_naive,top12,0.4408333333333332,0.11501658983446375,0.011501658983446374,0.4180115466079068,0.4636551200587596,100,12.0,0.0,0.0,12.0,12.0,100,1.0069572407860208,0.1939187234536033,0.01939187234536033,0.9684795589568643,1.0454349226151771,100.0,0.671,0.13801990780135653,0.013801990780135654,0.6436138559294883,0.6983861440705118,100.0
misspecified_t,tabm_naive,top8,0.31375,0.18420505564520354,0.018420505564520354,0.27719972060351866,0.3503002793964813,100,8.0,0.0,0.0,8.0,8.0,100,,,,,,,0.549,0.14736404451616278,0.014736404451616277,0.519759776482815,0.5782402235171851,100.0
misspecified_t,tabm_orbit,native,0.15509245819539938,0.20225470016073963,0.020225470016073964,0.11496073773727483,0.19522417865352393,100,5.52,4.527090175216907,0.4527090175216907,4.62172709333262,6.418272906667379,100,1.0579607425040378,0.21789141440433255,0.021789141440433254,1.0147263586991098,1.1011951263089659,100.0,0.397,0.28935839857913725,0.028935839857913724,0.339585016047787,0.454414983952213,100.0
misspecified_t,tabm_orbit,native10,0.031757575757575755,0.11048469384403305,0.011048469384403304,0.009835015516818018,0.05368013599833349,100,0.86,2.9405558465821877,0.2940555846582188,0.2765299242353657,1.4434700757646342,100,,,,,,,0.05199999999999999,0.18005610797804672,0.01800561079780467,0.016272961832728187,0.08772703816727179,100.0
misspecified_t,tabm_orbit,top12,0.44749999999999995,0.11401200539301716,0.011401200539301716,0.42487754462236754,0.47012245537763236,100,12.0,0.0,0.0,12.0,12.0,100,1.0075316429085044,0.19215349527823963,0.019215349527823965,0.9694042206462317,1.0456590651707771,100.0,0.6629999999999999,0.1368144064716206,0.01368144064716206,0.6358530535468411,0.6901469464531588,100.0
misspecified_t,tabm_orbit,top8,0.2975,0.18784059973576242,0.018784059973576243,0.26022834978227427,0.3347716502177257,100,8.0,0.0,0.0,8.0,8.0,100,,,,,,,0.562,0.15027247978860991,0.015027247978860991,0.5321826798258195,0.5918173201741806,100.0
misspecified_t,tabm_orbit_student,native,0.17833665749455221,0.22778598795686372,0.02277859879568637,0.13313897563253604,0.22353433935656838,100,4.49,5.020151311655774,0.5020151311655774,3.4938930668274066,5.486106933172594,100,1.1149295001407342,0.24916671731796475,0.024916671731796475,1.0654894177153265,1.164369582566142,100.0,0.27399999999999997,0.2816330444340147,0.028163304443401472,0.21811789391290295,0.32988210608709695,100.0
misspecified_t,tabm_orbit_student,native10,0.03252231102231102,0.12002462512978289,0.012002462512978289,0.008706821444211997,0.05633780060041004,100,0.82,3.0230762310914194,0.30230762310914194,0.22015608965654254,1.4198439103434572,100,,,,,,,0.044000000000000004,0.16349713493304135,0.016349713493304135,0.011558621334275695,0.07644137866572431,100.0
misspecified_t,tabm_orbit_student,top12,0.4608333333333334,0.11812163925824512,0.011812163925824511,0.43739543743771303,0.4842712292289537,100,12.0,0.0,0.0,12.0,12.0,100,1.0152518806201727,0.19477261093634218,0.019477261093634218,0.9766047689892231,1.0538989922511222,100.0,0.647,0.14174596710989418,0.014174596710989418,0.6188745249252556,0.6751254750747444,100.0
misspecified_t,tabm_orbit_student,top8,0.3575,0.175,0.017499999999999998,0.322776203348598,0.39222379665140195,100,8.0,0.0,0.0,8.0,8.0,100,,,,,,,0.514,0.13999999999999999,0.013999999999999999,0.48622096267887843,0.5417790373211215,100.0
misspecified_t,tabm_pfi,top12,0.45583333333333337,0.10755352594295059,0.010755352594295059,0.43449238039628024,0.4771742862703865,100,12.0,0.0,0.0,12.0,12.0,100,1.0075981977199993,0.19893275886057443,0.019893275886057445,0.9681256224858452,1.0470707729541533,100.0,0.653,0.12906423113154072,0.012906423113154073,0.6273908564755363,0.6786091435244638,100.0
misspecified_t,tabm_pfi,top8,0.3175,0.16800598233696945,0.016800598233696944,0.2841639681892117,0.3508360318107883,100,8.0,0.0,0.0,8.0,8.0,100,,,,,,,0.546,0.13440478586957555,0.013440478586957554,0.5193311745513693,0.5726688254486307,100.0
misspecified_t,tabm_sko_quad,native,0.1147368464868465,0.19210390831115545,0.019210390831115545,0.07661926335464006,0.15285442961905293,100,3.44,5.037876737297372,0.5037876737297372,2.44037595782433,4.43962404217567,100,1.1470614662941303,0.2542011138435127,0.02542011138435127,1.0966224503760618,1.1975004822121988,100.0,0.22,0.3018461712712473,0.03018461712712473,0.1601071710215598,0.2798928289784402,100.0
misspecified_t,tabm_sko_quad,native10,0.025171453546453545,0.11223762033910357,0.011223762033910357,0.002901074659069046,0.047441832433838045,100,0.74,2.9936633414631313,0.29936633414631314,0.14599224507587283,1.3340077549241272,100,,,,,,,0.04100000000000001,0.16883139638124303,0.016883139638124302,0.007500188135345601,0.07449981186465442,100.0
misspecified_t,tabm_sko_quad,top12,0.5125,0.13472287305892985,0.013472287305892986,0.48576805915205185,0.539231940847948,100,12.0,0.0,0.0,12.0,12.0,100,1.027425692620583,0.19087198938054217,0.019087198938054217,0.9895525489308772,1.0652988363102887,100.0,0.585,0.1616674476707158,0.01616674476707158,0.5529216709824623,0.6170783290175377,100.0
misspecified_t,tabm_sko_quad,top8,0.395,0.17652653104169969,0.01765265310416997,0.3599733064716036,0.43002669352839645,100,8.0,0.0,0.0,8.0,8.0,100,,,,,,,0.484,0.14122122483335975,0.014122122483335975,0.45597864517728287,0.5120213548227172,100.0
