method,fraction,group,run,half,J,set,native_size
xgb_sko_ridge,0.8,4,f80_04,,0.5,"[0, 16, 22, 18, 27, 17, 21, 25, 2, 8, 20, 23]",0.0
xgb_sko_quad,0.8,4,f80_04,,0.4117647058823529,"[0, 2, 28, 18, 27, 16, 19, 4, 23, 25, 20, 21]",0.0
xgb_sko_scale,0.8,4,f80_04,,0.4117647058823529,"[0, 21, 17, 16, 27, 22, 18, 4, 25, 2, 28, 5]",0.0
xgb_sko_quad_scale,0.8,4,f80_04,,0.5,"[0, 19, 2, 27, 28, 4, 21, 1, 18, 25, 24, 23]",0.0
tabm_sko_ridge,0.8,4,f80_04,,0.5,"[0, 19, 16, 25, 27, 20, 1, 28, 9, 17, 5, 4]",5.0
tabm_sko_quad,0.8,4,f80_04,,0.5,"[0, 19, 16, 2, 25, 27, 4, 1, 20, 28, 5, 17]",0.0
tabm_sko_scale,0.8,4,f80_04,,0.5,"[0, 19, 16, 15, 1, 27, 25, 20, 17, 28, 9, 2]",6.0
tabm_sko_quad_scale,0.8,4,f80_04,,0.5,"[0, 19, 16, 27, 1, 2, 4, 25, 17, 20, 28, 9]",0.0
xgb_sko_ridge,0.8,5,f80_05,,0.5,"[0, 2, 28, 23, 16, 17, 15, 22, 1, 21, 26, 20]",0.0
xgb_sko_quad,0.8,5,f80_05,,0.5,"[0, 21, 17, 15, 28, 2, 23, 26, 7, 24, 20, 19]",0.0
xgb_sko_scale,0.8,5,f80_05,,0.6,"[0, 16, 23, 15, 2, 1, 28, 22, 21, 20, 7, 3]",7.0
xgb_sko_quad_scale,0.8,5,f80_05,,0.5,"[0, 15, 28, 21, 2, 23, 24, 17, 7, 27, 26, 20]",5.0
tabm_sko_ridge,0.8,5,f80_05,,0.4117647058823529,"[0, 15, 26, 2, 28, 25, 20, 22, 6, 4, 3, 13]",0.0
tabm_sko_quad,0.8,5,f80_05,,0.5,"[0, 15, 2, 26, 28, 19, 27, 25, 18, 20, 3, 6]",0.0
tabm_sko_scale,0.8,5,f80_05,,0.7142857142857143,"[0, 15, 16, 26, 2, 19, 18, 28, 20, 3, 9, 22]",15.0
tabm_sko_quad_scale,0.8,5,f80_05,,0.5,"[0, 15, 19, 16, 2, 18, 26, 28, 20, 3, 25, 27]",11.0
xgb_sko_ridge,0.8,6,f80_06,,0.5,"[0, 22, 16, 23, 15, 7, 2, 25, 20, 4, 5, 17]",0.0
xgb_sko_quad,0.8,6,f80_06,,0.5,"[0, 15, 17, 23, 2, 16, 21, 24, 19, 9, 27, 4]",6.0
xgb_sko_scale,0.8,6,f80_06,,0.4117647058823529,"[0, 22, 16, 15, 23, 17, 7, 25, 18, 2, 1, 20]",5.0
xgb_sko_quad_scale,0.8,6,f80_06,,0.8461538461538461,"[0, 15, 17, 2, 16, 19, 23, 24, 18, 21, 20, 25]",20.0
tabm_sko_ridge,0.8,6,f80_06,,0.4117647058823529,"[0, 16, 15, 25, 2, 20, 27, 7, 4, 14, 10, 6]",6.0
tabm_sko_quad,0.8,6,f80_06,,0.4117647058823529,"[0, 16, 15, 19, 2, 27, 20, 4, 26, 25, 9, 6]",6.0
tabm_sko_scale,0.8,6,f80_06,,0.4117647058823529,"[0, 16, 15, 19, 25, 7, 2, 18, 4, 20, 26, 6]",10.0
tabm_sko_quad_scale,0.8,6,f80_06,,0.4117647058823529,"[0, 16, 15, 19, 2, 4, 20, 18, 26, 7, 27, 6]",9.0
xgb_sko_ridge,0.8,7,f80_07,,0.4117647058823529,"[0, 22, 16, 28, 20, 26, 25, 4, 8, 7, 3, 23]",0.0
xgb_sko_quad,0.8,7,f80_07,,0.5,"[0, 21, 24, 4, 16, 26, 3, 7, 2, 1, 20, 5]",0.0
xgb_sko_scale,0.8,7,f80_07,,0.3333333333333333,"[0, 16, 22, 20, 28, 4, 25, 7, 26, 8, 1, 12]",0.0
xgb_sko_quad_scale,0.8,7,f80_07,,0.5,"[0, 17, 21, 28, 4, 7, 24, 16, 2, 20, 18, 26]",0.0
tabm_sko_ridge,0.8,7,f80_07,,0.5,"[0, 16, 19, 22, 20, 3, 28, 4, 25, 2, 1, 23]",0.0
tabm_sko_quad,0.8,7,f80_07,,0.5,"[0, 16, 19, 22, 4, 2, 20, 3, 28, 24, 25, 23]",0.0
tabm_sko_scale,0.8,7,f80_07,,0.5,"[0, 16, 19, 20, 22, 2, 3, 28, 4, 25, 9, 1]",0.0
tabm_sko_quad_scale,0.8,7,f80_07,,0.7142857142857143,"[0, 16, 19, 4, 2, 18, 20, 9, 3, 22, 28, 24]",0.0
xgb_sko_ridge,0.8,8,f80_08,,0.4117647058823529,"[0, 22, 23, 28, 16, 17, 4, 7, 2, 24, 18, 25]",0.0
xgb_sko_quad,0.8,8,f80_08,,0.3333333333333333,"[0, 28, 24, 2, 22, 23, 21, 17, 19, 4, 25, 6]",0.0
xgb_sko_scale,0.8,8,f80_08,,0.3333333333333333,"[0, 22, 23, 28, 4, 2, 17, 16, 24, 18, 25, 19]",11.0
xgb_sko_quad_scale,0.8,8,f80_08,,0.4117647058823529,"[0, 22, 24, 2, 17, 28, 19, 23, 4, 16, 1, 27]",11.0
tabm_sko_ridge,0.8,8,f80_08,,0.6,"[0, 16, 4, 22, 28, 25, 26, 27, 2, 20, 23, 1]",0.0
tabm_sko_quad,0.8,8,f80_08,,0.6,"[0, 16, 19, 4, 22, 2, 26, 28, 25, 20, 27, 3]",6.0
tabm_sko_scale,0.8,8,f80_08,,0.5,"[0, 16, 19, 15, 22, 28, 4, 27, 2, 26, 25, 20]",13.0
tabm_sko_quad_scale,0.8,8,f80_08,,0.5,"[0, 16, 19, 2, 4, 26, 22, 1, 20, 27, 28, 25]",11.0
xgb_sko_ridge,0.8,9,f80_09,,0.4117647058823529,"[0, 16, 22, 21, 19, 25, 23, 8, 27, 17, 2, 6]",0.0
xgb_sko_quad,0.8,9,f80_09,,0.4117647058823529,"[0, 16, 19, 17, 22, 21, 2, 25, 8, 24, 1, 6]",0.0
xgb_sko_scale,0.8,9,f80_09,,0.3333333333333333,"[0, 16, 22, 25, 23, 8, 19, 27, 6, 2, 18, 28]",0.0
xgb_sko_quad_scale,0.8,9,f80_09,,0.4117647058823529,"[0, 16, 19, 2, 8, 17, 21, 25, 24, 28, 27, 6]",10.0
tabm_sko_ridge,0.8,9,f80_09,,0.5,"[0, 16, 25, 19, 27, 20, 23, 28, 8, 26, 14, 2]",0.0
tabm_sko_quad,0.8,9,f80_09,,0.4117647058823529,"[0, 16, 25, 8, 23, 2, 27, 14, 26, 20, 4, 15]",5.0
tabm_sko_scale,0.8,9,f80_09,,0.4117647058823529,"[16, 0, 19, 25, 27, 26, 8, 20, 28, 1, 23, 2]",0.0
tabm_sko_quad_scale,0.8,9,f80_09,,0.3333333333333333,"[0, 16, 19, 26, 25, 2, 8, 23, 20, 22, 27, 4]",10.0
xgb_sko_ridge,0.8,10,f80_10,,0.6,"[0, 16, 22, 7, 2, 15, 25, 27, 9, 17, 19, 1]",5.0
xgb_sko_quad,0.8,10,f80_10,,0.5,"[0, 17, 15, 1, 2, 24, 7, 4, 19, 9, 20, 26]",0.0
xgb_sko_scale,0.8,10,f80_10,,0.6,"[0, 15, 22, 17, 2, 4, 25, 27, 16, 9, 28, 24]",7.0
xgb_sko_quad_scale,0.8,10,f80_10,,0.6,"[0, 17, 21, 15, 24, 1, 7, 4, 19, 2, 18, 20]",0.0
tabm_sko_ridge,0.8,10,f80_10,,0.4117647058823529,"[0, 19, 7, 22, 25, 20, 15, 26, 28, 27, 23, 9]",0.0
tabm_sko_quad,0.8,10,f80_10,,0.4117647058823529,"[0, 19, 15, 7, 26, 20, 28, 2, 23, 22, 1, 4]",0.0
tabm_sko_scale,0.8,10,f80_10,,0.5,"[0, 15, 19, 18, 7, 20, 16, 25, 26, 22, 28, 27]",5.0
tabm_sko_quad_scale,0.8,10,f80_10,,0.6,"[0, 19, 15, 16, 18, 7, 20, 4, 28, 2, 26, 22]",6.0
xgb_sko_ridge,0.8,11,f80_11,,0.5,"[0, 7, 16, 15, 28, 23, 4, 21, 27, 20, 18, 3]",0.0
xgb_sko_quad,0.8,11,f80_11,,0.4117647058823529,"[0, 15, 21, 7, 27, 28, 24, 23, 16, 4, 20, 3]",10.0
xgb_sko_scale,0.8,11,f80_11,,0.4117647058823529,"[0, 7, 15, 28, 16, 23, 1, 4, 27, 25, 20, 18]",0.0
xgb_sko_quad_scale,0.8,11,f80_11,,0.5,"[0, 21, 15, 7, 17, 23, 28, 27, 16, 4, 20, 25]",20.0
tabm_sko_ridge,0.8,11,f80_11,,0.3333333333333333,"[0, 16, 15, 19, 7, 20, 18, 26, 6, 25, 4, 3]",15.0
tabm_sko_quad,0.8,11,f80_11,,0.5,"[0, 15, 16, 19, 7, 20, 26, 6, 2, 4, 3, 18]",17.0
tabm_sko_scale,0.8,11,f80_11,,0.4117647058823529,"[0, 16, 15, 19, 7, 18, 20, 26, 6, 25, 3, 4]",18.0
tabm_sko_quad_scale,0.8,11,f80_11,,0.4117647058823529,"[0, 16, 15, 19, 7, 18, 20, 2, 26, 6, 27, 4]",18.0
xgb_sko_ridge,0.8,12,f80_12,,0.4117647058823529,"[0, 16, 23, 15, 18, 28, 25, 27, 8, 1, 4, 2]",0.0
xgb_sko_quad,0.8,12,f80_12,,0.3333333333333333,"[0, 23, 28, 21, 16, 19, 25, 18, 27, 24, 8, 4]",0.0
xgb_sko_scale,0.8,12,f80_12,,0.3333333333333333,"[0, 15, 16, 28, 23, 25, 27, 18, 8, 22, 19, 17]",0.0
xgb_sko_quad_scale,0.8,12,f80_12,,0.5,"[0, 23, 21, 16, 28, 25, 18, 27, 19, 24, 8, 17]",5.0
tabm_sko_ridge,0.8,12,f80_12,,0.6,"[0, 15, 27, 25, 16, 20, 26, 9, 8, 28, 3, 17]",0.0
tabm_sko_quad,0.8,12,f80_12,,0.3333333333333333,"[0, 16, 27, 25, 26, 2, 3, 5, 8, 17, 24, 9]",0.0
tabm_sko_scale,0.8,12,f80_12,,0.5,"[0, 15, 16, 27, 19, 20, 26, 18, 25, 9, 28, 8]",5.0
tabm_sko_quad_scale,0.8,12,f80_12,,0.3333333333333333,"[0, 16, 15, 19, 27, 18, 26, 2, 25, 5, 8, 3]",10.0
xgb_sko_ridge,0.8,13,f80_13,,0.5,"[0, 22, 15, 2, 25, 17, 1, 16, 18, 21, 8, 20]",0.0
xgb_sko_quad,0.8,13,f80_13,,0.5,"[0, 17, 15, 16, 22, 2, 21, 28, 23, 24, 20, 18]",7.0
xgb_sko_scale,0.8,13,f80_13,,0.4117647058823529,"[0, 22, 15, 25, 17, 16, 2, 1, 18, 28, 20, 8]",6.0
xgb_sko_quad_scale,0.8,13,f80_13,,0.6,"[0, 17, 16, 15, 22, 21, 23, 2, 28, 18, 24, 9]",11.0
tabm_sko_ridge,0.8,13,f80_13,,0.6,"[0, 16, 15, 19, 25, 27, 2, 20, 26, 18, 9, 28]",8.0
tabm_sko_quad,0.8,13,f80_13,,0.5,"[0, 16, 15, 2, 27, 26, 18, 20, 9, 25, 4, 6]",0.0
tabm_sko_scale,0.8,13,f80_13,,0.7142857142857143,"[0, 16, 15, 25, 18, 9, 20, 2, 27, 19, 1, 26]",17.0
tabm_sko_quad_scale,0.8,13,f80_13,,0.6,"[0, 16, 15, 18, 9, 2, 27, 20, 26, 25, 28, 4]",0.0
xgb_sko_ridge,0.8,14,f80_14,,0.7142857142857143,"[0, 15, 21, 25, 16, 18, 26, 2, 7, 20, 22, 28]",0.0
xgb_sko_quad,0.8,14,f80_14,,0.5,"[0, 2, 25, 21, 15, 16, 17, 27, 7, 18, 26, 24]",11.0
xgb_sko_scale,0.8,14,f80_14,,0.4117647058823529,"[0, 15, 16, 25, 21, 18, 22, 27, 28, 1, 19, 26]",0.0
xgb_sko_quad_scale,0.8,14,f80_14,,0.6,"[0, 15, 17, 2, 25, 16, 18, 21, 7, 27, 24, 19]",13.0
tabm_sko_ridge,0.8,14,f80_14,,0.4117647058823529,"[0, 16, 25, 20, 2, 27, 7, 26, 22, 15, 17, 4]",0.0
tabm_sko_quad,0.8,14,f80_14,,0.6,"[0, 16, 15, 2, 27, 20, 25, 26, 18, 4, 8, 3]",6.0
tabm_sko_scale,0.8,14,f80_14,,0.3333333333333333,"[0, 16, 15, 20, 2, 19, 25, 7, 26, 4, 17, 8]",0.0
tabm_sko_quad_scale,0.8,14,f80_14,,0.4117647058823529,"[0, 16, 15, 19, 18, 2, 20, 26, 27, 25, 8, 4]",7.0
xgb_sko_ridge,0.8,15,f80_15,,0.5,"[0, 15, 17, 23, 16, 22, 4, 25, 26, 27, 28, 7]",0.0
xgb_sko_quad,0.8,15,f80_15,,0.6,"[0, 17, 15, 21, 23, 7, 2, 4, 26, 20, 16, 9]",14.0
xgb_sko_scale,0.8,15,f80_15,,0.4117647058823529,"[0, 15, 25, 28, 16, 7, 18, 27, 23, 4, 26, 20]",6.0
xgb_sko_quad_scale,0.8,15,f80_15,,0.5,"[0, 17, 15, 16, 7, 23, 4, 25, 2, 27, 28, 20]",11.0
tabm_sko_ridge,0.8,15,f80_15,,0.4117647058823529,"[0, 15, 16, 19, 20, 7, 4, 22, 1, 25, 27, 26]",6.0
tabm_sko_quad,0.8,15,f80_15,,0.4117647058823529,"[0, 15, 16, 19, 2, 25, 20, 4, 26, 8, 9, 23]",0.0
tabm_sko_scale,0.8,15,f80_15,,0.5,"[0, 16, 19, 15, 20, 22, 7, 18, 9, 4, 27, 21]",7.0
tabm_sko_quad_scale,0.8,15,f80_15,,0.5,"[0, 16, 15, 19, 20, 2, 22, 25, 4, 9, 26, 23]",10.0
xgb_sko_ridge,0.8,16,f80_16,,0.5,"[0, 16, 15, 21, 25, 22, 23, 27, 26, 9, 8, 4]",10.0
xgb_sko_quad,0.8,16,f80_16,,0.5,"[0, 28, 21, 19, 2, 23, 25, 16, 26, 8, 22, 9]",17.0
xgb_sko_scale,0.8,16,f80_16,,0.4117647058823529,"[0, 15, 16, 25, 21, 23, 22, 28, 4, 27, 26, 8]",10.0
xgb_sko_quad_scale,0.8,16,f80_16,,0.4117647058823529,"[0, 19, 28, 21, 16, 26, 25, 17, 23, 8, 9, 18]",21.0
tabm_sko_ridge,0.8,16,f80_16,,0.4117647058823529,"[0, 15, 16, 19, 25, 26, 18, 9, 8, 20, 22, 2]",6.0
tabm_sko_quad,0.8,16,f80_16,,0.5,"[0, 16, 19, 26, 18, 8, 9, 2, 4, 20, 1, 17]",0.0
tabm_sko_scale,0.8,16,f80_16,,0.6,"[0, 16, 15, 19, 25, 18, 20, 26, 4, 2, 22, 1]",15.0
tabm_sko_quad_scale,0.8,16,f80_16,,0.6,"[0, 16, 15, 19, 18, 26, 4, 20, 2, 8, 1, 9]",12.0
xgb_sko_ridge,0.8,17,f80_17,,0.4117647058823529,"[0, 16, 23, 25, 15, 8, 1, 28, 22, 18, 27, 26]",0.0
xgb_sko_quad,0.8,17,f80_17,,0.5,"[0, 23, 28, 24, 18, 1, 8, 15, 25, 26, 6, 2]",0.0
xgb_sko_scale,0.8,17,f80_17,,0.3333333333333333,"[0, 16, 23, 15, 22, 25, 18, 8, 27, 28, 1, 6]",0.0
xgb_sko_quad_scale,0.8,17,f80_17,,0.6,"[0, 23, 18, 24, 1, 15, 8, 28, 21, 25, 27, 16]",0.0
tabm_sko_ridge,0.8,17,f80_17,,0.3333333333333333,"[16, 0, 15, 26, 25, 2, 22, 18, 19, 8, 20, 17]",0.0
tabm_sko_quad,0.8,17,f80_17,,0.4117647058823529,"[0, 16, 19, 26, 15, 2, 3, 8, 18, 17, 14, 1]",0.0
tabm_sko_scale,0.8,17,f80_17,,0.5,"[16, 0, 15, 18, 19, 26, 25, 22, 8, 27, 2, 10]",11.0
tabm_sko_quad_scale,0.8,17,f80_17,,0.3333333333333333,"[0, 16, 15, 18, 19, 26, 2, 8, 10, 23, 27, 3]",6.0
xgb_sko_ridge,0.8,18,f80_18,,0.3333333333333333,"[0, 16, 22, 23, 25, 21, 4, 18, 5, 28, 1, 26]",0.0
xgb_sko_quad,0.8,18,f80_18,,0.4117647058823529,"[0, 16, 23, 21, 18, 24, 4, 5, 26, 11, 25, 8]",0.0
xgb_sko_scale,0.8,18,f80_18,,0.2,"[0, 16, 23, 25, 22, 4, 21, 8, 19, 5, 1, 26]",0.0
xgb_sko_quad_scale,0.8,18,f80_18,,0.5,"[0, 16, 23, 18, 4, 24, 5, 26, 15, 27, 1, 25]",11.0
tabm_sko_ridge,0.8,18,f80_18,,0.3333333333333333,"[0, 25, 19, 26, 18, 27, 1, 6, 5, 17, 20, 23]",0.0
tabm_sko_quad,0.8,18,f80_18,,0.4117647058823529,"[0, 19, 18, 26, 27, 5, 16, 6, 25, 1, 3, 23]",0.0
tabm_sko_scale,0.8,18,f80_18,,0.4117647058823529,"[0, 19, 25, 26, 18, 5, 27, 1, 22, 6, 20, 7]",0.0
tabm_sko_quad_scale,0.8,18,f80_18,,0.3333333333333333,"[0, 16, 18, 26, 19, 27, 5, 15, 25, 6, 1, 3]",10.0
xgb_sko_ridge,0.8,19,f80_19,,0.7142857142857143,"[0, 17, 15, 22, 7, 25, 16, 28, 2, 27, 21, 8]",11.0
xgb_sko_quad,0.8,19,f80_19,,0.4117647058823529,"[0, 2, 21, 28, 15, 17, 23, 25, 4, 24, 27, 7]",0.0
xgb_sko_scale,0.8,19,f80_19,,0.4117647058823529,"[0, 15, 17, 16, 22, 25, 18, 2, 27, 28, 8, 3]",17.0
xgb_sko_quad_scale,0.8,19,f80_19,,0.6,"[0, 15, 21, 28, 2, 16, 25, 24, 17, 8, 18, 7]",0.0
tabm_sko_ridge,0.8,19,f80_19,,0.4117647058823529,"[0, 27, 25, 2, 26, 20, 7, 8, 17, 23, 15, 3]",10.0
tabm_sko_quad,0.8,19,f80_19,,0.3333333333333333,"[0, 15, 27, 2, 26, 19, 25, 20, 23, 8, 7, 1]",0.0
tabm_sko_scale,0.8,19,f80_19,,0.4117647058823529,"[0, 15, 19, 16, 20, 25, 26, 27, 2, 7, 8, 17]",11.0
tabm_sko_quad_scale,0.8,19,f80_19,,0.2631578947368421,"[0, 15, 16, 19, 26, 20, 2, 27, 8, 25, 7, 5]",7.0
lasso_pair_q20,0.5,0,half_00_A,A,0.3333333333333333,"[20, 23, 25, 16, 26, 28, 2, 17, 1, 19, 10, 11]",
linear_orbit_student,0.5,0,half_00_A,A,0.4117647058823529,"[20, 16, 15, 21, 23, 13, 25, 28, 26, 2, 1, 3]",
xgb_shap,0.5,0,half_00_A,A,0.7142857142857143,"[21, 0, 23, 16, 24, 19, 20, 15, 18, 2, 25, 28]",
xgb_pfi,0.5,0,half_00_A,A,0.8461538461538461,"[21, 0, 16, 19, 23, 15, 20, 18, 2, 24, 1, 28]",
tabm_pfi,0.5,0,half_00_A,A,0.7142857142857143,"[0, 23, 16, 20, 19, 21, 15, 2, 27, 25, 24, 17]",
deep_lasso,0.5,0,half_00_A,A,0.8461538461538461,"[20, 0, 23, 21, 25, 16, 19, 24, 27, 18, 15, 26]",
xgb_naive,0.5,0,half_00_A,A,0.5,"[18, 19, 21, 17, 23, 20, 28, 4, 26, 13, 11, 25]",
xgb_midpoint,0.5,0,half_00_A,A,0.5,"[18, 21, 19, 17, 23, 20, 4, 26, 28, 25, 13, 11]",
xgb_orbit,0.5,0,half_00_A,A,0.5,"[18, 21, 19, 23, 17, 20, 28, 4, 26, 13, 11, 5]",
xgb_orbit_student,0.5,0,half_00_A,A,0.5,"[23, 17, 13, 21, 11, 26, 19, 18, 20, 4, 28, 5]",
tabm_naive,0.5,0,half_00_A,A,0.2631578947368421,"[20, 23, 16, 21, 13, 3, 15, 17, 19, 18, 11, 26]",
tabm_midpoint,0.5,0,half_00_A,A,0.3333333333333333,"[20, 23, 16, 21, 13, 3, 15, 17, 19, 18, 26, 11]",
tabm_orbit,0.5,0,half_00_A,A,0.3333333333333333,"[20, 23, 16, 21, 13, 3, 15, 17, 19, 18, 26, 11]",
tabm_orbit_student,0.5,0,half_00_A,A,0.2631578947368421,"[23, 20, 21, 12, 28, 3, 17, 13, 11, 26, 15, 16]",
lasso_pair_q20,0.5,0,half_00_B,B,0.3333333333333333,"[20, 25, 27, 2, 5, 13, 7, 1, 3, 4, 8, 9]",
linear_orbit_student,0.5,0,half_00_B,B,0.4117647058823529,"[21, 25, 27, 28, 26, 9, 14, 22, 6, 16, 2, 1]",
xgb_shap,0.5,0,half_00_B,B,0.8461538461538461,"[23, 21, 0, 24, 16, 15, 19, 25, 7, 1, 18, 20]",
xgb_pfi,0.5,0,half_00_B,B,0.7142857142857143,"[23, 21, 0, 16, 24, 20, 19, 15, 18, 28, 25, 1]",
tabm_pfi,0.5,0,half_00_B,B,0.7142857142857143,"[23, 0, 21, 15, 16, 19, 20, 25, 7, 24, 22, 28]",
deep_lasso,0.5,0,half_00_B,B,0.8461538461538461,"[23, 21, 0, 25, 16, 15, 19, 20, 27, 24, 7, 9]",
xgb_naive,0.5,0,half_00_B,B,0.3333333333333333,"[16, 21, 18, 1, 25, 0, 28, 2, 26, 15, 24, 20]",
xgb_midpoint,0.5,0,half_00_B,B,0.4117647058823529,"[16, 21, 18, 25, 1, 26, 28, 2, 15, 27, 20, 24]",
xgb_orbit,0.5,0,half_00_B,B,0.3333333333333333,"[16, 21, 18, 25, 1, 28, 26, 2, 15, 24, 0, 20]",
xgb_orbit_student,0.5,0,half_00_B,B,0.4117647058823529,"[1, 21, 16, 20, 25, 6, 2, 26, 18, 27, 5, 10]",
tabm_naive,0.5,0,half_00_B,B,0.2631578947368421,"[21, 25, 19, 16, 24, 20, 2, 1, 8, 28, 26, 13]",
tabm_midpoint,0.5,0,half_00_B,B,0.3333333333333333,"[21, 25, 19, 16, 24, 20, 2, 1, 8, 28, 26, 13]",
tabm_orbit,0.5,0,half_00_B,B,0.3333333333333333,"[21, 25, 19, 16, 24, 20, 2, 1, 8, 28, 26, 13]",
tabm_orbit_student,0.5,0,half_00_B,B,0.2631578947368421,"[8, 25, 19, 21, 16, 1, 3, 2, 28, 26, 24, 20]",
lasso_pair_q20,0.5,1,half_01_A,A,0.2631578947368421,"[20, 0, 26, 16, 2, 27, 19, 1, 10, 22, 5, 11]",
linear_orbit_student,0.5,1,half_01_A,A,0.3333333333333333,"[20, 17, 22, 19, 4, 27, 6, 0, 21, 16, 26, 2]",
xgb_shap,0.5,1,half_01_A,A,0.8461538461538461,"[21, 0, 24, 16, 23, 15, 19, 20, 18, 2, 25, 7]",
xgb_pfi,0.5,1,half_01_A,A,0.7142857142857143,"[21, 0, 16, 24, 19, 23, 18, 15, 20, 28, 2, 17]",
tabm_pfi,0.5,1,half_01_A,A,0.6,"[23, 0, 15, 19, 16, 21, 20, 2, 22, 28, 27, 9]",
deep_lasso,0.5,1,half_01_A,A,1.0,"[21, 23, 15, 0, 25, 20, 16, 19, 27, 18, 7, 24]",
xgb_naive,0.5,1,half_01_A,A,0.3333333333333333,"[18, 16, 19, 24, 3, 17, 7, 28, 26, 15, 20, 9]",
xgb_midpoint,0.5,1,half_01_A,A,0.4117647058823529,"[18, 16, 19, 24, 3, 17, 28, 9, 27, 26, 15, 23]",
xgb_orbit,0.5,1,half_01_A,A,0.4117647058823529,"[18, 16, 19, 24, 3, 17, 28, 9, 15, 26, 21, 27]",
xgb_orbit_student,0.5,1,half_01_A,A,0.2,"[18, 24, 16, 26, 19, 3, 17, 13, 28, 9, 15, 12]",
tabm_naive,0.5,1,half_01_A,A,0.3333333333333333,"[20, 0, 16, 23, 18, 19, 2, 27, 24, 17, 1, 22]",
tabm_midpoint,0.5,1,half_01_A,A,0.4117647058823529,"[20, 23, 0, 16, 18, 2, 19, 24, 27, 17, 1, 22]",
tabm_orbit,0.5,1,half_01_A,A,0.4117647058823529,"[20, 0, 23, 16, 18, 2, 19, 24, 27, 17, 1, 22]",
tabm_orbit_student,0.5,1,half_01_A,A,0.2,"[24, 18, 20, 2, 10, 27, 17, 16, 22, 19, 0, 26]",
lasso_pair_q20,0.5,1,half_01_B,B,0.4117647058823529,"[20, 23, 25, 16, 22, 8, 11, 14, 15, 1, 2, 6]",
linear_orbit_student,0.5,1,half_01_B,B,0.4117647058823529,"[8, 23, 20, 2, 22, 7, 25, 16, 17, 1, 3, 4]",
xgb_shap,0.5,1,half_01_B,B,0.6,"[23, 21, 0, 16, 19, 24, 15, 25, 20, 18, 17, 8]",
xgb_pfi,0.5,1,half_01_B,B,0.7142857142857143,"[23, 0, 21, 16, 19, 20, 15, 2, 25, 24, 18, 22]",
tabm_pfi,0.5,1,half_01_B,B,0.8461538461538461,"[23, 0, 16, 21, 15, 19, 20, 2, 25, 24, 22, 27]",
deep_lasso,0.5,1,half_01_B,B,0.7142857142857143,"[23, 21, 0, 16, 20, 19, 25, 15, 27, 8, 9, 18]",
xgb_naive,0.5,1,half_01_B,B,0.2631578947368421,"[23, 0, 21, 17, 2, 15, 8, 16, 19, 7, 13, 9]",
xgb_midpoint,0.5,1,half_01_B,B,0.3333333333333333,"[23, 21, 0, 17, 2, 15, 19, 8, 18, 16, 7, 9]",
xgb_orbit,0.5,1,half_01_B,B,0.3333333333333333,"[23, 21, 0, 17, 2, 15, 16, 19, 8, 7, 18, 9]",
xgb_orbit_student,0.5,1,half_01_B,B,0.2,"[23, 2, 21, 11, 15, 10, 12, 13, 0, 8, 9, 17]",
tabm_naive,0.5,1,half_01_B,B,0.3333333333333333,"[23, 21, 8, 20, 18, 6, 2, 28, 24, 5, 9, 1]",
tabm_midpoint,0.5,1,half_01_B,B,0.2631578947368421,"[23, 21, 8, 20, 18, 2, 6, 28, 24, 5, 9, 7]",
tabm_orbit,0.5,1,half_01_B,B,0.2631578947368421,"[23, 21, 8, 20, 18, 6, 2, 28, 24, 5, 9, 7]",
tabm_orbit_student,0.5,1,half_01_B,B,0.2,"[8, 23, 21, 6, 18, 5, 28, 24, 20, 2, 9, 3]",
lasso_pair_q20,0.5,2,half_02_A,A,0.3333333333333333,"[21, 20, 0, 25, 16, 26, 27, 14, 10, 17, 1, 4]",
linear_orbit_student,0.5,2,half_02_A,A,0.4117647058823529,"[16, 25, 8, 20, 26, 21, 27, 7, 19, 15, 1, 3]",
xgb_shap,0.5,2,half_02_A,A,0.7142857142857143,"[21, 24, 0, 23, 19, 16, 15, 18, 20, 9, 27, 7]",
xgb_pfi,0.5,2,half_02_A,A,0.8461538461538461,"[21, 0, 24, 23, 19, 15, 16, 18, 20, 27, 2, 28]",
tabm_pfi,0.5,2,half_02_A,A,0.7142857142857143,"[23, 0, 19, 15, 16, 21, 20, 2, 27, 18, 25, 9]",
deep_lasso,0.5,2,half_02_A,A,0.8461538461538461,"[23, 0, 21, 20, 19, 25, 16, 27, 15, 24, 18, 2]",
xgb_naive,0.5,2,half_02_A,A,0.4117647058823529,"[18, 27, 0, 24, 3, 20, 17, 15, 9, 8, 25, 21]",
xgb_midpoint,0.5,2,half_02_A,A,0.4117647058823529,"[18, 0, 27, 24, 3, 20, 17, 15, 8, 9, 21, 25]",
xgb_orbit,0.5,2,half_02_A,A,0.4117647058823529,"[18, 27, 0, 24, 3, 17, 20, 15, 8, 9, 21, 25]",
xgb_orbit_student,0.5,2,half_02_A,A,0.3333333333333333,"[20, 17, 8, 11, 24, 12, 25, 3, 27, 0, 6, 18]",
tabm_naive,0.5,2,half_02_A,A,0.2,"[0, 16, 20, 24, 3, 19, 8, 25, 27, 13, 9, 17]",
tabm_midpoint,0.5,2,half_02_A,A,0.2631578947368421,"[0, 16, 20, 24, 3, 19, 8, 25, 27, 13, 9, 17]",
tabm_orbit,0.5,2,half_02_A,A,0.2631578947368421,"[0, 16, 20, 24, 3, 25, 8, 19, 27, 13, 9, 17]",
