method,run,group,fraction,half,k,reference_jaccard,features,native_count,seconds
copula_mvr,half_18_B,18,0.5,B,12,0.8461538461538461,"[0, 23, 21, 24, 27, 20, 22, 26, 17, 2, 16, 28]",13.0,0.72752520814538
copula_mvr,half_18_B,18,0.5,B,14,0.6470588235294118,"[0, 23, 21, 24, 27, 20, 22, 26, 17, 2, 16, 28, 15, 14]",13.0,0.72752520814538
copula_mvr,half_19_A,19,0.5,A,4,1.0,"[0, 23, 21, 20]",0.0,0.7131934999488294
copula_mvr,half_19_A,19,0.5,A,8,0.7777777777777778,"[0, 23, 21, 20, 24, 27, 26, 16]",0.0,0.7131934999488294
copula_mvr,half_19_A,19,0.5,A,10,0.8181818181818182,"[0, 23, 21, 20, 24, 27, 26, 16, 17, 2]",0.0,0.7131934999488294
copula_mvr,half_19_A,19,0.5,A,12,0.7142857142857143,"[0, 23, 21, 20, 24, 27, 26, 16, 17, 2, 25, 15]",0.0,0.7131934999488294
copula_mvr,half_19_A,19,0.5,A,14,0.75,"[0, 23, 21, 20, 24, 27, 26, 16, 17, 2, 25, 15, 9, 22]",0.0,0.7131934999488294
copula_mvr,half_19_B,19,0.5,B,4,0.6,"[0, 21, 23, 24]",10.0,0.6614638750907034
copula_mvr,half_19_B,19,0.5,B,8,0.7777777777777778,"[0, 21, 23, 24, 20, 27, 16, 17]",10.0,0.6614638750907034
copula_mvr,half_19_B,19,0.5,B,10,0.8181818181818182,"[0, 21, 23, 24, 20, 27, 16, 17, 7, 2]",10.0,0.6614638750907034
copula_mvr,half_19_B,19,0.5,B,12,0.8461538461538461,"[0, 21, 23, 24, 20, 27, 16, 17, 7, 2, 22, 25]",10.0,0.6614638750907034
copula_mvr,half_19_B,19,0.5,B,14,0.75,"[0, 21, 23, 24, 20, 27, 16, 17, 7, 2, 22, 25, 8, 28]",10.0,0.6614638750907034
copula_mvr,half_20_A,20,0.5,A,4,0.6,"[0, 21, 20, 24]",0.0,0.7266902499832213
copula_mvr,half_20_A,20,0.5,A,8,0.7777777777777778,"[0, 21, 20, 24, 23, 27, 16, 22]",0.0,0.7266902499832213
copula_mvr,half_20_A,20,0.5,A,10,0.8181818181818182,"[0, 21, 20, 24, 23, 27, 16, 22, 17, 1]",0.0,0.7266902499832213
copula_mvr,half_20_A,20,0.5,A,12,0.7142857142857143,"[0, 21, 20, 24, 23, 27, 16, 22, 17, 1, 13, 2]",0.0,0.7266902499832213
copula_mvr,half_20_A,20,0.5,A,14,0.5555555555555556,"[0, 21, 20, 24, 23, 27, 16, 22, 17, 1, 13, 2, 12, 3]",0.0,0.7266902499832213
copula_mvr,half_20_B,20,0.5,B,4,0.6,"[23, 0, 21, 24]",13.0,0.7162516668904573
copula_mvr,half_20_B,20,0.5,B,8,1.0,"[23, 0, 21, 24, 20, 2, 27, 16]",13.0,0.7162516668904573
copula_mvr,half_20_B,20,0.5,B,10,0.6666666666666666,"[23, 0, 21, 24, 20, 2, 27, 16, 9, 25]",13.0,0.7162516668904573
copula_mvr,half_20_B,20,0.5,B,12,0.7142857142857143,"[23, 0, 21, 24, 20, 2, 27, 16, 9, 25, 26, 17]",13.0,0.7162516668904573
copula_mvr,half_20_B,20,0.5,B,14,0.75,"[23, 0, 21, 24, 20, 2, 27, 16, 9, 25, 26, 17, 7, 11]",13.0,0.7162516668904573
copula_mvr,half_21_A,21,0.5,A,4,1.0,"[23, 0, 20, 21]",0.0,0.7174211661331356
copula_mvr,half_21_A,21,0.5,A,8,0.7777777777777778,"[23, 0, 20, 21, 24, 27, 16, 17]",0.0,0.7174211661331356
copula_mvr,half_21_A,21,0.5,A,10,1.0,"[23, 0, 20, 21, 24, 27, 16, 17, 2, 22]",0.0,0.7174211661331356
copula_mvr,half_21_A,21,0.5,A,12,0.7142857142857143,"[23, 0, 20, 21, 24, 27, 16, 17, 2, 22, 14, 28]",0.0,0.7174211661331356
copula_mvr,half_21_A,21,0.5,A,14,0.6470588235294118,"[23, 0, 20, 21, 24, 27, 16, 17, 2, 22, 14, 28, 7, 6]",0.0,0.7174211661331356
copula_mvr,half_21_B,21,0.5,B,4,1.0,"[0, 23, 21, 20]",0.0,0.7165156658738852
copula_mvr,half_21_B,21,0.5,B,8,0.7777777777777778,"[0, 23, 21, 20, 24, 27, 16, 26]",0.0,0.7165156658738852
copula_mvr,half_21_B,21,0.5,B,10,0.5384615384615384,"[0, 23, 21, 20, 24, 27, 16, 26, 12, 9]",0.0,0.7165156658738852
copula_mvr,half_21_B,21,0.5,B,12,0.7142857142857143,"[0, 23, 21, 20, 24, 27, 16, 26, 12, 9, 22, 2]",0.0,0.7165156658738852
copula_mvr,half_21_B,21,0.5,B,14,0.6470588235294118,"[0, 23, 21, 20, 24, 27, 16, 26, 12, 9, 22, 2, 8, 7]",0.0,0.7165156658738852
copula_mvr,half_22_A,22,0.5,A,4,1.0,"[0, 23, 21, 20]",0.0,0.66627062484622
copula_mvr,half_22_A,22,0.5,A,8,1.0,"[0, 23, 21, 20, 24, 27, 16, 2]",0.0,0.66627062484622
copula_mvr,half_22_A,22,0.5,A,10,0.6666666666666666,"[0, 23, 21, 20, 24, 27, 16, 2, 25, 7]",0.0,0.66627062484622
copula_mvr,half_22_A,22,0.5,A,12,0.7142857142857143,"[0, 23, 21, 20, 24, 27, 16, 2, 25, 7, 17, 6]",0.0,0.66627062484622
copula_mvr,half_22_A,22,0.5,A,14,0.6470588235294118,"[0, 23, 21, 20, 24, 27, 16, 2, 25, 7, 17, 6, 5, 3]",0.0,0.66627062484622
copula_mvr,half_22_B,22,0.5,B,4,0.6,"[21, 0, 23, 24]",0.0,0.695557750063017
copula_mvr,half_22_B,22,0.5,B,8,1.0,"[21, 0, 23, 24, 27, 16, 2, 20]",0.0,0.695557750063017
copula_mvr,half_22_B,22,0.5,B,10,0.8181818181818182,"[21, 0, 23, 24, 27, 16, 2, 20, 10, 17]",0.0,0.695557750063017
copula_mvr,half_22_B,22,0.5,B,12,0.6,"[21, 0, 23, 24, 27, 16, 2, 20, 10, 17, 28, 9]",0.0,0.695557750063017
copula_mvr,half_22_B,22,0.5,B,14,0.5555555555555556,"[21, 0, 23, 24, 27, 16, 2, 20, 10, 17, 28, 9, 26, 8]",0.0,0.695557750063017
copula_mvr,half_23_A,23,0.5,A,4,1.0,"[23, 0, 21, 20]",10.0,0.653989874990657
copula_mvr,half_23_A,23,0.5,A,8,0.7777777777777778,"[23, 0, 21, 20, 27, 17, 24, 16]",10.0,0.653989874990657
copula_mvr,half_23_A,23,0.5,A,10,0.8181818181818182,"[23, 0, 21, 20, 27, 17, 24, 16, 8, 2]",10.0,0.653989874990657
copula_mvr,half_23_A,23,0.5,A,12,0.7142857142857143,"[23, 0, 21, 20, 27, 17, 24, 16, 8, 2, 25, 26]",10.0,0.653989874990657
copula_mvr,half_23_A,23,0.5,A,14,0.6470588235294118,"[23, 0, 21, 20, 27, 17, 24, 16, 8, 2, 25, 26, 12, 3]",10.0,0.653989874990657
copula_mvr,half_23_B,23,0.5,B,4,1.0,"[0, 21, 23, 20]",11.0,0.6691424171440303
copula_mvr,half_23_B,23,0.5,B,8,0.7777777777777778,"[0, 21, 23, 20, 24, 22, 27, 16]",11.0,0.6691424171440303
copula_mvr,half_23_B,23,0.5,B,10,0.8181818181818182,"[0, 21, 23, 20, 24, 22, 27, 16, 26, 17]",11.0,0.6691424171440303
copula_mvr,half_23_B,23,0.5,B,12,1.0,"[0, 21, 23, 20, 24, 22, 27, 16, 26, 17, 2, 7]",11.0,0.6691424171440303
copula_mvr,half_23_B,23,0.5,B,14,0.8666666666666667,"[0, 21, 23, 20, 24, 22, 27, 16, 26, 17, 2, 7, 30, 28]",11.0,0.6691424171440303
copula_mvr,half_24_A,24,0.5,A,4,1.0,"[0, 21, 20, 23]",10.0,0.7019415830727667
copula_mvr,half_24_A,24,0.5,A,8,1.0,"[0, 21, 20, 23, 24, 27, 2, 16]",10.0,0.7019415830727667
copula_mvr,half_24_A,24,0.5,A,10,0.8181818181818182,"[0, 21, 20, 23, 24, 27, 2, 16, 17, 8]",10.0,0.7019415830727667
copula_mvr,half_24_A,24,0.5,A,12,0.7142857142857143,"[0, 21, 20, 23, 24, 27, 2, 16, 17, 8, 3, 26]",10.0,0.7019415830727667
copula_mvr,half_24_A,24,0.5,A,14,0.6470588235294118,"[0, 21, 20, 23, 24, 27, 2, 16, 17, 8, 3, 26, 10, 25]",10.0,0.7019415830727667
copula_mvr,half_24_B,24,0.5,B,4,0.6,"[0, 20, 24, 23]",0.0,0.7888117078691721
copula_mvr,half_24_B,24,0.5,B,8,0.7777777777777778,"[0, 20, 24, 23, 21, 27, 16, 22]",0.0,0.7888117078691721
copula_mvr,half_24_B,24,0.5,B,10,0.6666666666666666,"[0, 20, 24, 23, 21, 27, 16, 22, 28, 7]",0.0,0.7888117078691721
copula_mvr,half_24_B,24,0.5,B,12,0.6,"[0, 20, 24, 23, 21, 27, 16, 22, 28, 7, 1, 12]",0.0,0.7888117078691721
copula_mvr,half_24_B,24,0.5,B,14,0.6470588235294118,"[0, 20, 24, 23, 21, 27, 16, 22, 28, 7, 1, 12, 2, 17]",0.0,0.7888117078691721
copula_mvr,half_25_A,25,0.5,A,4,0.6,"[21, 0, 24, 23]",11.0,0.6801856670062989
copula_mvr,half_25_A,25,0.5,A,8,0.7777777777777778,"[21, 0, 24, 23, 20, 27, 16, 17]",11.0,0.6801856670062989
copula_mvr,half_25_A,25,0.5,A,10,0.8181818181818182,"[21, 0, 24, 23, 20, 27, 16, 17, 2, 26]",11.0,0.6801856670062989
copula_mvr,half_25_A,25,0.5,A,12,0.8461538461538461,"[21, 0, 24, 23, 20, 27, 16, 17, 2, 26, 7, 25]",11.0,0.6801856670062989
copula_mvr,half_25_A,25,0.5,A,14,0.75,"[21, 0, 24, 23, 20, 27, 16, 17, 2, 26, 7, 25, 10, 14]",11.0,0.6801856670062989
copula_mvr,half_25_B,25,0.5,B,4,0.6,"[21, 0, 20, 24]",0.0,0.6276096249930561
copula_mvr,half_25_B,25,0.5,B,8,0.7777777777777778,"[21, 0, 20, 24, 27, 16, 22, 23]",0.0,0.6276096249930561
copula_mvr,half_25_B,25,0.5,B,10,1.0,"[21, 0, 20, 24, 27, 16, 22, 23, 2, 17]",0.0,0.6276096249930561
copula_mvr,half_25_B,25,0.5,B,12,0.8461538461538461,"[21, 0, 20, 24, 27, 16, 22, 23, 2, 17, 7, 3]",0.0,0.6276096249930561
copula_mvr,half_25_B,25,0.5,B,14,0.75,"[21, 0, 20, 24, 27, 16, 22, 23, 2, 17, 7, 3, 1, 30]",0.0,0.6276096249930561
copula_mvr,half_26_A,26,0.5,A,4,0.6,"[0, 23, 21, 24]",14.0,0.6929514580406249
copula_mvr,half_26_A,26,0.5,A,8,0.7777777777777778,"[0, 23, 21, 24, 27, 16, 22, 20]",14.0,0.6929514580406249
copula_mvr,half_26_A,26,0.5,A,10,0.8181818181818182,"[0, 23, 21, 24, 27, 16, 22, 20, 2, 28]",14.0,0.6929514580406249
copula_mvr,half_26_A,26,0.5,A,12,0.7142857142857143,"[0, 23, 21, 24, 27, 16, 22, 20, 2, 28, 25, 7]",14.0,0.6929514580406249
copula_mvr,half_26_A,26,0.5,A,14,0.6470588235294118,"[0, 23, 21, 24, 27, 16, 22, 20, 2, 28, 25, 7, 29, 5]",14.0,0.6929514580406249
copula_mvr,half_26_B,26,0.5,B,4,1.0,"[21, 0, 23, 20]",0.0,0.7322987501975149
copula_mvr,half_26_B,26,0.5,B,8,0.7777777777777778,"[21, 0, 23, 20, 24, 27, 17, 16]",0.0,0.7322987501975149
copula_mvr,half_26_B,26,0.5,B,10,0.8181818181818182,"[21, 0, 23, 20, 24, 27, 17, 16, 26, 2]",0.0,0.7322987501975149
copula_mvr,half_26_B,26,0.5,B,12,0.8461538461538461,"[21, 0, 23, 20, 24, 27, 17, 16, 26, 2, 7, 19]",0.0,0.7322987501975149
copula_mvr,half_26_B,26,0.5,B,14,0.6470588235294118,"[21, 0, 23, 20, 24, 27, 17, 16, 26, 2, 7, 19, 10, 3]",0.0,0.7322987501975149
copula_mvr,half_27_A,27,0.5,A,4,1.0,"[0, 20, 21, 23]",10.0,0.6546428331639618
copula_mvr,half_27_A,27,0.5,A,8,0.7777777777777778,"[0, 20, 21, 23, 24, 27, 16, 17]",10.0,0.6546428331639618
copula_mvr,half_27_A,27,0.5,A,10,0.8181818181818182,"[0, 20, 21, 23, 24, 27, 16, 17, 2, 25]",10.0,0.6546428331639618
copula_mvr,half_27_A,27,0.5,A,12,0.7142857142857143,"[0, 20, 21, 23, 24, 27, 16, 17, 2, 25, 26, 28]",10.0,0.6546428331639618
copula_mvr,half_27_A,27,0.5,A,14,0.6470588235294118,"[0, 20, 21, 23, 24, 27, 16, 17, 2, 25, 26, 28, 10, 3]",10.0,0.6546428331639618
copula_mvr,half_27_B,27,0.5,B,4,1.0,"[23, 0, 20, 21]",12.0,0.7163947080262005
copula_mvr,half_27_B,27,0.5,B,8,0.6,"[23, 0, 20, 21, 27, 16, 7, 25]",12.0,0.7163947080262005
copula_mvr,half_27_B,27,0.5,B,10,0.6666666666666666,"[23, 0, 20, 21, 27, 16, 7, 25, 17, 24]",12.0,0.7163947080262005
copula_mvr,half_27_B,27,0.5,B,12,0.7142857142857143,"[23, 0, 20, 21, 27, 16, 7, 25, 17, 24, 9, 2]",12.0,0.7163947080262005
copula_mvr,half_27_B,27,0.5,B,14,0.75,"[23, 0, 20, 21, 27, 16, 7, 25, 17, 24, 9, 2, 14, 22]",12.0,0.7163947080262005
copula_mvr,half_28_A,28,0.5,A,4,1.0,"[21, 0, 23, 20]",12.0,0.7132739590015262
copula_mvr,half_28_A,28,0.5,A,8,0.7777777777777778,"[21, 0, 23, 20, 27, 16, 2, 17]",12.0,0.7132739590015262
copula_mvr,half_28_A,28,0.5,A,10,0.8181818181818182,"[21, 0, 23, 20, 27, 16, 2, 17, 25, 24]",12.0,0.7132739590015262
copula_mvr,half_28_A,28,0.5,A,12,0.7142857142857143,"[21, 0, 23, 20, 27, 16, 2, 17, 25, 24, 28, 26]",12.0,0.7132739590015262
copula_mvr,half_28_A,28,0.5,A,14,0.6470588235294118,"[21, 0, 23, 20, 27, 16, 2, 17, 25, 24, 28, 26, 12, 3]",12.0,0.7132739590015262
copula_mvr,half_28_B,28,0.5,B,4,0.6,"[0, 21, 23, 24]",0.0,0.6899129159282893
copula_mvr,half_28_B,28,0.5,B,8,0.7777777777777778,"[0, 21, 23, 24, 20, 22, 16, 27]",0.0,0.6899129159282893
copula_mvr,half_28_B,28,0.5,B,10,0.8181818181818182,"[0, 21, 23, 24, 20, 22, 16, 27, 17, 9]",0.0,0.6899129159282893
copula_mvr,half_28_B,28,0.5,B,12,0.7142857142857143,"[0, 21, 23, 24, 20, 22, 16, 27, 17, 9, 2, 10]",0.0,0.6899129159282893
copula_mvr,half_28_B,28,0.5,B,14,0.75,"[0, 21, 23, 24, 20, 22, 16, 27, 17, 9, 2, 10, 7, 26]",0.0,0.6899129159282893
copula_mvr,half_29_A,29,0.5,A,4,0.6,"[0, 21, 23, 24]",11.0,0.602758124936372
copula_mvr,half_29_A,29,0.5,A,8,1.0,"[0, 21, 23, 24, 27, 20, 2, 16]",11.0,0.602758124936372
copula_mvr,half_29_A,29,0.5,A,10,0.6666666666666666,"[0, 21, 23, 24, 27, 20, 2, 16, 26, 10]",11.0,0.602758124936372
copula_mvr,half_29_A,29,0.5,A,12,0.7142857142857143,"[0, 21, 23, 24, 27, 20, 2, 16, 26, 10, 17, 18]",11.0,0.602758124936372
copula_mvr,half_29_A,29,0.5,A,14,0.5555555555555556,"[0, 21, 23, 24, 27, 20, 2, 16, 26, 10, 17, 18, 8, 28]",11.0,0.602758124936372
copula_mvr,half_29_B,29,0.5,B,4,1.0,"[0, 23, 20, 21]",0.0,0.7526334580034018
copula_mvr,half_29_B,29,0.5,B,8,0.7777777777777778,"[0, 23, 20, 21, 27, 16, 24, 7]",0.0,0.7526334580034018
copula_mvr,half_29_B,29,0.5,B,10,0.6666666666666666,"[0, 23, 20, 21, 27, 16, 24, 7, 17, 25]",0.0,0.7526334580034018
copula_mvr,half_29_B,29,0.5,B,12,0.8461538461538461,"[0, 23, 20, 21, 27, 16, 24, 7, 17, 25, 26, 22]",0.0,0.7526334580034018
copula_mvr,half_29_B,29,0.5,B,14,0.8666666666666667,"[0, 23, 20, 21, 27, 16, 24, 7, 17, 25, 26, 22, 30, 28]",0.0,0.7526334580034018
copula_mvr,f70_00,0,0.7,,4,1.0,"[0, 21, 23, 20]",10.0,0.9319285829551518
copula_mvr,f70_00,0,0.7,,8,0.7777777777777778,"[0, 21, 23, 20, 24, 27, 16, 26]",10.0,0.9319285829551518
copula_mvr,f70_00,0,0.7,,10,0.8181818181818182,"[0, 21, 23, 20, 24, 27, 16, 26, 17, 2]",10.0,0.9319285829551518
copula_mvr,f70_00,0,0.7,,12,1.0,"[0, 21, 23, 20, 24, 27, 16, 26, 17, 2, 22, 7]",10.0,0.9319285829551518
copula_mvr,f70_00,0,0.7,,14,0.8666666666666667,"[0, 21, 23, 20, 24, 27, 16, 26, 17, 2, 22, 7, 28, 25]",10.0,0.9319285829551518
copula_mvr,f70_01,1,0.7,,4,1.0,"[0, 21, 23, 20]",0.0,0.9788504999596626
copula_mvr,f70_01,1,0.7,,8,1.0,"[0, 21, 23, 20, 24, 27, 2, 16]",0.0,0.9788504999596626
copula_mvr,f70_01,1,0.7,,10,0.6666666666666666,"[0, 21, 23, 20, 24, 27, 2, 16, 9, 10]",0.0,0.9788504999596626
copula_mvr,f70_01,1,0.7,,12,0.5,"[0, 21, 23, 20, 24, 27, 2, 16, 9, 10, 25, 12]",0.0,0.9788504999596626
copula_mvr,f70_01,1,0.7,,14,0.6470588235294118,"[0, 21, 23, 20, 24, 27, 2, 16, 9, 10, 25, 12, 30, 17]",0.0,0.9788504999596626
copula_mvr,f70_02,2,0.7,,4,1.0,"[0, 21, 20, 23]",12.0,0.930207584053278
copula_mvr,f70_02,2,0.7,,8,0.6,"[0, 21, 20, 23, 24, 27, 17, 13]",12.0,0.930207584053278
copula_mvr,f70_02,2,0.7,,10,0.8181818181818182,"[0, 21, 20, 23, 24, 27, 17, 13, 16, 2]",12.0,0.930207584053278
copula_mvr,f70_02,2,0.7,,12,0.8461538461538461,"[0, 21, 20, 23, 24, 27, 17, 13, 16, 2, 7, 22]",12.0,0.930207584053278
copula_mvr,f70_02,2,0.7,,14,0.6470588235294118,"[0, 21, 20, 23, 24, 27, 17, 13, 16, 2, 7, 22, 28, 8]",12.0,0.930207584053278
copula_mvr,f70_03,3,0.7,,4,1.0,"[0, 23, 21, 20]",11.0,0.9186930831056088
copula_mvr,f70_03,3,0.7,,8,1.0,"[0, 23, 21, 20, 24, 27, 16, 2]",11.0,0.9186930831056088
copula_mvr,f70_03,3,0.7,,10,0.8181818181818182,"[0, 23, 21, 20, 24, 27, 16, 2, 17, 7]",11.0,0.9186930831056088
copula_mvr,f70_03,3,0.7,,12,0.8461538461538461,"[0, 23, 21, 20, 24, 27, 16, 2, 17, 7, 28, 26]",11.0,0.9186930831056088
copula_mvr,f70_03,3,0.7,,14,0.75,"[0, 23, 21, 20, 24, 27, 16, 2, 17, 7, 28, 26, 25, 18]",11.0,0.9186930831056088
copula_mvr,f70_04,4,0.7,,4,1.0,"[0, 23, 21, 20]",13.0,0.8682186671067029
copula_mvr,f70_04,4,0.7,,8,1.0,"[0, 23, 21, 20, 24, 16, 2, 27]",13.0,0.8682186671067029
copula_mvr,f70_04,4,0.7,,10,0.8181818181818182,"[0, 23, 21, 20, 24, 16, 2, 27, 17, 25]",13.0,0.8682186671067029
copula_mvr,f70_04,4,0.7,,12,0.7142857142857143,"[0, 23, 21, 20, 24, 16, 2, 27, 17, 25, 26, 28]",13.0,0.8682186671067029
copula_mvr,f70_04,4,0.7,,14,0.75,"[0, 23, 21, 20, 24, 16, 2, 27, 17, 25, 26, 28, 9, 22]",13.0,0.8682186671067029
copula_mvr,f70_05,5,0.7,,4,1.0,"[0, 23, 21, 20]",10.0,0.9559652090538293
copula_mvr,f70_05,5,0.7,,8,1.0,"[0, 23, 21, 20, 24, 27, 16, 2]",10.0,0.9559652090538293
copula_mvr,f70_05,5,0.7,,10,0.8181818181818182,"[0, 23, 21, 20, 24, 27, 16, 2, 25, 17]",10.0,0.9559652090538293
copula_mvr,f70_05,5,0.7,,12,0.7142857142857143,"[0, 23, 21, 20, 24, 27, 16, 2, 25, 17, 7, 28]",10.0,0.9559652090538293
copula_mvr,f70_05,5,0.7,,14,0.6470588235294118,"[0, 23, 21, 20, 24, 27, 16, 2, 25, 17, 7, 28, 10, 8]",10.0,0.9559652090538293
copula_mvr,f70_06,6,0.7,,4,0.6,"[0, 23, 21, 24]",10.0,0.9169354161713272
copula_mvr,f70_06,6,0.7,,8,0.7777777777777778,"[0, 23, 21, 24, 20, 27, 17, 16]",10.0,0.9169354161713272
copula_mvr,f70_06,6,0.7,,10,0.8181818181818182,"[0, 23, 21, 24, 20, 27, 17, 16, 2, 25]",10.0,0.9169354161713272
copula_mvr,f70_06,6,0.7,,12,0.7142857142857143,"[0, 23, 21, 24, 20, 27, 17, 16, 2, 25, 7, 8]",10.0,0.9169354161713272
copula_mvr,f70_06,6,0.7,,14,0.75,"[0, 23, 21, 24, 20, 27, 17, 16, 2, 25, 7, 8, 9, 22]",10.0,0.9169354161713272
copula_mvr,f70_07,7,0.7,,4,0.6,"[0, 23, 20, 24]",14.0,0.994182915892452
copula_mvr,f70_07,7,0.7,,8,0.7777777777777778,"[0, 23, 20, 24, 21, 27, 16, 22]",14.0,0.994182915892452
copula_mvr,f70_07,7,0.7,,10,1.0,"[0, 23, 20, 24, 21, 27, 16, 22, 17, 2]",14.0,0.994182915892452
copula_mvr,f70_07,7,0.7,,12,0.8461538461538461,"[0, 23, 20, 24, 21, 27, 16, 22, 17, 2, 25, 7]",14.0,0.994182915892452
copula_mvr,f70_07,7,0.7,,14,0.8666666666666667,"[0, 23, 20, 24, 21, 27, 16, 22, 17, 2, 25, 7, 9, 26]",14.0,0.994182915892452
copula_mvr,f70_08,8,0.7,,4,1.0,"[0, 21, 23, 20]",15.0,0.973221916006878
copula_mvr,f70_08,8,0.7,,8,0.7777777777777778,"[0, 21, 23, 20, 27, 25, 16, 2]",15.0,0.973221916006878
copula_mvr,f70_08,8,0.7,,10,0.6666666666666666,"[0, 21, 23, 20, 27, 25, 16, 2, 26, 24]",15.0,0.973221916006878
copula_mvr,f70_08,8,0.7,,12,0.7142857142857143,"[0, 21, 23, 20, 27, 25, 16, 2, 26, 24, 30, 17]",15.0,0.973221916006878
copula_mvr,f70_08,8,0.7,,14,0.8666666666666667,"[0, 21, 23, 20, 27, 25, 16, 2, 26, 24, 30, 17, 28, 7]",15.0,0.973221916006878
copula_mvr,f70_09,9,0.7,,4,0.6,"[0, 21, 23, 24]",12.0,0.9959028330631554
copula_mvr,f70_09,9,0.7,,8,0.7777777777777778,"[0, 21, 23, 24, 20, 27, 16, 17]",12.0,0.9959028330631554
copula_mvr,f70_09,9,0.7,,10,0.8181818181818182,"[0, 21, 23, 24, 20, 27, 16, 17, 25, 2]",12.0,0.9959028330631554
copula_mvr,f70_09,9,0.7,,12,0.7142857142857143,"[0, 21, 23, 24, 20, 27, 16, 17, 25, 2, 22, 8]",12.0,0.9959028330631554
copula_mvr,f70_09,9,0.7,,14,0.75,"[0, 21, 23, 24, 20, 27, 16, 17, 25, 2, 22, 8, 26, 9]",12.0,0.9959028330631554
copula_mvr,f70_10,10,0.7,,4,1.0,"[23, 0, 21, 20]",14.0,0.8970890841446817
copula_mvr,f70_10,10,0.7,,8,0.7777777777777778,"[23, 0, 21, 20, 27, 16, 22, 24]",14.0,0.8970890841446817
copula_mvr,f70_10,10,0.7,,10,0.8181818181818182,"[23, 0, 21, 20, 27, 16, 22, 24, 2, 25]",14.0,0.8970890841446817
copula_mvr,f70_10,10,0.7,,12,0.7142857142857143,"[23, 0, 21, 20, 27, 16, 22, 24, 2, 25, 17, 8]",14.0,0.8970890841446817
copula_mvr,f70_10,10,0.7,,14,0.75,"[23, 0, 21, 20, 27, 16, 22, 24, 2, 25, 17, 8, 28, 26]",14.0,0.8970890841446817
copula_mvr,f70_11,11,0.7,,4,1.0,"[0, 23, 21, 20]",12.0,0.9377158330753446
copula_mvr,f70_11,11,0.7,,8,0.7777777777777778,"[0, 23, 21, 20, 24, 27, 16, 25]",12.0,0.9377158330753446
copula_mvr,f70_11,11,0.7,,10,0.8181818181818182,"[0, 23, 21, 20, 24, 27, 16, 25, 2, 17]",12.0,0.9377158330753446
copula_mvr,f70_11,11,0.7,,12,0.7142857142857143,"[0, 23, 21, 20, 24, 27, 16, 25, 2, 17, 7, 28]",12.0,0.9377158330753446
copula_mvr,f70_11,11,0.7,,14,0.75,"[0, 23, 21, 20, 24, 27, 16, 25, 2, 17, 7, 28, 22, 9]",12.0,0.9377158330753446
copula_mvr,f70_12,12,0.7,,4,1.0,"[23, 0, 21, 20]",12.0,0.9037739580962807
copula_mvr,f70_12,12,0.7,,8,0.7777777777777778,"[23, 0, 21, 20, 27, 24, 2, 17]",12.0,0.9037739580962807
copula_mvr,f70_12,12,0.7,,10,0.8181818181818182,"[23, 0, 21, 20, 27, 24, 2, 17, 16, 25]",12.0,0.9037739580962807
copula_mvr,f70_12,12,0.7,,12,0.8461538461538461,"[23, 0, 21, 20, 27, 24, 2, 17, 16, 25, 7, 26]",12.0,0.9037739580962807
copula_mvr,f70_12,12,0.7,,14,0.8666666666666667,"[23, 0, 21, 20, 27, 24, 2, 17, 16, 25, 7, 26, 22, 28]",12.0,0.9037739580962807
copula_mvr,f70_13,13,0.7,,4,1.0,"[0, 23, 20, 21]",0.0,0.914973083185032
copula_mvr,f70_13,13,0.7,,8,0.7777777777777778,"[0, 23, 20, 21, 24, 27, 16, 17]",0.0,0.914973083185032
copula_mvr,f70_13,13,0.7,,10,0.6666666666666666,"[0, 23, 20, 21, 24, 27, 16, 17, 7, 28]",0.0,0.914973083185032
copula_mvr,f70_13,13,0.7,,12,0.7142857142857143,"[0, 23, 20, 21, 24, 27, 16, 17, 7, 28, 13, 26]",0.0,0.914973083185032
copula_mvr,f70_13,13,0.7,,14,0.75,"[0, 23, 20, 21, 24, 27, 16, 17, 7, 28, 13, 26, 2, 25]",0.0,0.914973083185032
copula_mvr,f70_14,14,0.7,,4,1.0,"[0, 21, 23, 20]",14.0,0.9033727920614183
copula_mvr,f70_14,14,0.7,,8,1.0,"[0, 21, 23, 20, 24, 27, 16, 2]",14.0,0.9033727920614183
copula_mvr,f70_14,14,0.7,,10,0.8181818181818182,"[0, 21, 23, 20, 24, 27, 16, 2, 17, 7]",14.0,0.9033727920614183
copula_mvr,f70_14,14,0.7,,12,0.7142857142857143,"[0, 21, 23, 20, 24, 27, 16, 2, 17, 7, 8, 15]",14.0,0.9033727920614183
copula_mvr,f70_14,14,0.7,,14,0.75,"[0, 21, 23, 20, 24, 27, 16, 2, 17, 7, 8, 15, 25, 26]",14.0,0.9033727920614183
copula_mvr,f70_15,15,0.7,,4,0.6,"[0, 20, 23, 24]",0.0,0.87096245912835
copula_mvr,f70_15,15,0.7,,8,0.7777777777777778,"[0, 20, 23, 24, 21, 27, 16, 17]",0.0,0.87096245912835
copula_mvr,f70_15,15,0.7,,10,0.8181818181818182,"[0, 20, 23, 24, 21, 27, 16, 17, 2, 9]",0.0,0.87096245912835
copula_mvr,f70_15,15,0.7,,12,0.7142857142857143,"[0, 20, 23, 24, 21, 27, 16, 17, 2, 9, 7, 8]",0.0,0.87096245912835
