scene,method,rule,FDP_mean,FDP_sd,FDP_se,FDP_ci_low,FDP_ci_high,FDP_n,power_mean,power_sd,power_se,power_ci_low,power_ci_high,power_n,size_mean,size_sd,size_se,size_ci_low,size_ci_high,size_n,rmse_mean,rmse_sd,rmse_se,rmse_ci_low,rmse_ci_high,rmse_n,nonempty_fraction,null_fdr_cp_low,null_fdr_cp_high
global_null,xgb_midpoint,top12,1.0,0.0,0.0,1.0,1.0,100,,,,,,,12.0,0.0,0.0,12.0,12.0,100,1.018383364831479,0.031480247832719875,0.0031480247832719873,1.0121370006927413,1.0246297289702169,100.0,1.0,,
global_null,xgb_midpoint,top8,1.0,0.0,0.0,1.0,1.0,100,,,,,,,8.0,0.0,0.0,8.0,8.0,100,,,,,,,1.0,,
global_null,xgb_naive,native,0.06,0.23868325657594203,0.023868325657594204,0.012640063626071951,0.10735993637392804,100,,,,,,,0.54,2.4429655765239113,0.24429655765239114,0.055262629110907346,1.0247373708890928,100,0.9996005231343084,0.029932198373367126,0.0029932198373367126,0.9936613255934728,1.005539720675144,100.0,0.06,0.02233488607131637,0.12602993458082296
global_null,xgb_naive,native10,0.0,0.0,0.0,0.0,0.0,100,,,,,,,0.0,0.0,0.0,0.0,0.0,100,,,,,,,0.0,0.0,0.03621669264517641
global_null,xgb_naive,top12,1.0,0.0,0.0,1.0,1.0,100,,,,,,,12.0,0.0,0.0,12.0,12.0,100,1.0175330150474775,0.03259103255253205,0.0032591032552532046,1.011066247121687,1.023999782973268,100.0,1.0,,
global_null,xgb_naive,top8,1.0,0.0,0.0,1.0,1.0,100,,,,,,,8.0,0.0,0.0,8.0,8.0,100,,,,,,,1.0,,
global_null,xgb_orbit,native,0.04,0.19694638556693236,0.019694638556693237,0.0009215643219727815,0.07907843567802722,100,,,,,,,0.24,1.1901956379375858,0.11901956379375858,0.00383936395925516,0.4761606360407448,100,0.99916063450369,0.029912043481892286,0.0029912043481892287,0.9932254361305864,1.0050958328767936,100.0,0.04,0.011004493986188198,0.09925715671265992
global_null,xgb_orbit,native10,0.0,0.0,0.0,0.0,0.0,100,,,,,,,0.0,0.0,0.0,0.0,0.0,100,,,,,,,0.0,0.0,0.03621669264517641
global_null,xgb_orbit,top12,1.0,0.0,0.0,1.0,1.0,100,,,,,,,12.0,0.0,0.0,12.0,12.0,100,1.0177690689330734,0.030946804135507287,0.0030946804135507286,1.011628551597004,1.0239095862691427,100.0,1.0,,
global_null,xgb_orbit,top8,1.0,0.0,0.0,1.0,1.0,100,,,,,,,8.0,0.0,0.0,8.0,8.0,100,,,,,,,1.0,,
global_null,xgb_orbit_student,native,0.06,0.238683256575942,0.0238683256575942,0.012640063626071958,0.10735993637392804,100,,,,,,,0.43,1.7823772571677097,0.17823772571677096,0.07633768323442797,0.7836623167655721,100,0.9995567074910593,0.030048807169354402,0.0030048807169354404,0.9935943722352544,1.005519042746864,100.0,0.06,0.02233488607131637,0.12602993458082296
global_null,xgb_orbit_student,native10,0.0,0.0,0.0,0.0,0.0,100,,,,,,,0.0,0.0,0.0,0.0,0.0,100,,,,,,,0.0,0.0,0.03621669264517641
global_null,xgb_orbit_student,top12,1.0,0.0,0.0,1.0,1.0,100,,,,,,,12.0,0.0,0.0,12.0,12.0,100,1.0174929998510618,0.030495671621517572,0.0030495671621517573,1.011441996993156,1.0235440027089675,100.0,1.0,,
global_null,xgb_orbit_student,top8,1.0,0.0,0.0,1.0,1.0,100,,,,,,,8.0,0.0,0.0,8.0,8.0,100,,,,,,,1.0,,
global_null,xgb_pfi,top12,1.0,0.0,0.0,1.0,1.0,100,,,,,,,12.0,0.0,0.0,12.0,12.0,100,1.0169133382149456,0.031665155303559844,0.0031665155303559843,1.0106302844223978,1.0231963920074933,100.0,1.0,,
global_null,xgb_pfi,top8,1.0,0.0,0.0,1.0,1.0,100,,,,,,,8.0,0.0,0.0,8.0,8.0,100,,,,,,,1.0,,
global_null,xgb_shap,top12,1.0,0.0,0.0,1.0,1.0,100,,,,,,,12.0,0.0,0.0,12.0,12.0,100,1.0179362242297605,0.03187396904397195,0.0031873969043971955,1.0116117372608693,1.0242607111986517,100.0,1.0,,
global_null,xgb_shap,top8,1.0,0.0,0.0,1.0,1.0,100,,,,,,,8.0,0.0,0.0,8.0,8.0,100,,,,,,,1.0,,
high_correlation,deep_lasso,top12,0.26416666666666666,0.08038121154518948,0.008038121154518948,0.24821729041358961,0.2801160429197437,100,0.883,0.09645745385422737,0.009645745385422736,0.8638607484963076,0.9021392515036925,100.0,12.0,0.0,0.0,12.0,12.0,100,0.7785612937220125,0.046324805610819746,0.004632480561081975,0.7693694472651792,0.7877531401788459,100.0,1.0,,
high_correlation,deep_lasso,top8,0.08875,0.10850074477238217,0.010850074477238217,0.06722109829713221,0.11027890170286778,100,0.7289999999999999,0.08680059581790578,0.008680059581790578,0.7117768786377057,0.7462231213622941,100.0,8.0,0.0,0.0,8.0,8.0,100,,,,,,,1.0,,
high_correlation,lasso_pair_q20,native,0.15492052198747244,0.15601403780982567,0.015601403780982567,0.12396395213791518,0.18587709183702972,100,0.7730000000000001,0.30841890704401087,0.030841890704401086,0.7118029976477495,0.8341970023522508,100.0,9.85,4.7362240426122355,0.47362240426122354,8.910230396850581,10.789769603149418,100,0.8351748611820251,0.13881403876776374,0.013881403876776374,0.8076311442989871,0.8627185780650631,100.0,0.89,,
high_correlation,lasso_pair_q20,native10,0.07463949938949938,0.11764776857966479,0.011764776857966478,0.051295629717205235,0.09798336906179352,100,0.43999999999999995,0.4743948830357522,0.04743948830357522,0.3458697631371481,0.5341302368628518,100.0,5.31,5.778215795362594,0.5778215795362593,4.163476626936632,6.4565233730633675,100,,,,,,,0.47,,
high_correlation,lasso_pair_q20,top12,0.2483333333333333,0.09018935063216887,0.009018935063216887,0.23043780949634232,0.2662288571703243,100,0.9020000000000001,0.10822722075860264,0.010822722075860264,0.8805253713956109,0.9234746286043893,100.0,12.0,0.0,0.0,12.0,12.0,100,0.7807274915266608,0.04553852614367459,0.0045538526143674585,0.7716916599745607,0.7897633230787608,100.0,1.0,,
high_correlation,lasso_pair_q20,top8,0.07125,0.10697723490480948,0.010697723490480949,0.05002339570763506,0.09247660429236493,100,0.7430000000000001,0.08558178792384762,0.008558178792384762,0.7260187165661082,0.759981283433892,100.0,8.0,0.0,0.0,8.0,8.0,100,,,,,,,1.0,,
high_correlation,linear_orbit_student,native,0.17464056858174504,0.1153609081407798,0.011536090814077981,0.15175046163430791,0.19753067552918216,100,0.8590000000000001,0.24250169217362316,0.024250169217362318,0.8108824031619557,0.9071175968380445,100.0,10.75,3.4681086744474685,0.3468108674447469,10.061851997848702,11.438148002151298,100,0.8088309595810149,0.10241756833092815,0.010241756833092815,0.7885090920595623,0.8291528271024675,100.0,0.95,,
high_correlation,linear_orbit_student,native10,0.08091701435819082,0.11083585903142419,0.011083585903142418,0.05892477532567296,0.10290925339070868,100,0.48499999999999993,0.48039861394765526,0.04803986139476553,0.38967849267237864,0.5803215073276212,100.0,5.86,5.911843958520809,0.5911843958520808,4.686961900282882,7.0330380997171185,100,,,,,,,0.51,,
high_correlation,linear_orbit_student,top12,0.21166666666666667,0.06424472710439584,0.006424472710439584,0.1989191190101075,0.22441421432322584,100,0.9460000000000001,0.077093672525275,0.007709367252527501,0.9307029428121291,0.9612970571878711,100.0,12.0,0.0,0.0,12.0,12.0,100,0.7809049333308549,0.0474441673781477,0.004744416737814771,0.7714909812146613,0.7903188854470484,100.0,1.0,,
high_correlation,linear_orbit_student,top8,0.07625,0.10033875702646591,0.010033875702646591,0.05634061374147754,0.09615938625852247,100,0.7390000000000001,0.08027100562117274,0.008027100562117275,0.7230724909931822,0.754927509006818,100.0,8.0,0.0,0.0,8.0,8.0,100,,,,,,,1.0,,
high_correlation,tabm_midpoint,native,0.16172708280138617,0.1630917552651359,0.01630917552651359,0.12936614025654736,0.194088025346225,100,0.8440000000000001,0.24384131286266045,0.024384131286266045,0.7956165933539778,0.8923834066460223,100.0,10.87,4.7877263113427055,0.47877263113427054,9.920011229384967,11.819988770615032,100,0.8058688086328526,0.09587975372576298,0.009587975372576298,0.7868441853679389,0.8248934318977663,100.0,0.96,,
high_correlation,tabm_midpoint,native10,0.08484114578232227,0.12598957898962934,0.012598957898962935,0.0598420799478558,0.10984021161678874,100,0.534,0.48787728213582815,0.048787728213582814,0.4371945626530106,0.6308054373469895,100.0,6.49,6.148819382448942,0.6148819382448942,5.269940834957966,7.7100591650420345,100,,,,,,,0.55,,
high_correlation,tabm_midpoint,top12,0.22499999999999998,0.08333333333333334,0.008333333333333335,0.20846485873742762,0.24153514126257233,100,0.9300000000000002,0.09999999999999999,0.009999999999999998,0.9101578304849134,0.9498421695150869,100.0,12.0,0.0,0.0,12.0,12.0,100,0.7804632086872769,0.046289935895239616,0.004628993589523961,0.7712782811385185,0.7896481362360354,100.0,1.0,,
high_correlation,tabm_midpoint,top8,0.04125,0.08893129512452436,0.008893129512452436,0.023604101669429733,0.05889589833057027,100,0.767,0.07114503609961952,0.007114503609961952,0.7528832813355438,0.7811167186644562,100.0,8.0,0.0,0.0,8.0,8.0,100,,,,,,,1.0,,
high_correlation,tabm_naive,native,0.16620718984031677,0.16546584391727232,0.01654658439172723,0.1333751766006826,0.19903920307995093,100,0.848,0.25125141338363194,0.025125141338363195,0.7981462686473682,0.8978537313526318,100.0,11.01,4.891747327815687,0.4891747327815687,10.03937120296508,11.98062879703492,100,0.8085704868204614,0.10162028030819874,0.010162028030819874,0.7884068185400022,0.8287341551009206,100.0,0.95,,
high_correlation,tabm_naive,native10,0.06574711562946858,0.10869107249369273,0.010869107249369273,0.04418044877750416,0.08731378248143301,100,0.535,0.49693505052918585,0.049693505052918585,0.4363973048941166,0.6336026951058835,100.0,6.22,5.92133618554311,0.592133618554311,5.04507843650636,7.394921563493639,100,,,,,,,0.54,,
high_correlation,tabm_naive,top12,0.22166666666666668,0.07876359377087683,0.007876359377087683,0.20603826087447494,0.23729507245885842,100,0.9339999999999999,0.09451631252505216,0.009451631252505217,0.9152459130493699,0.95275408695063,100.0,12.0,0.0,0.0,12.0,12.0,100,0.780555042869414,0.04675214246948807,0.004675214246948807,0.7712784035086833,0.7898316822301448,100.0,1.0,,
high_correlation,tabm_naive,top8,0.0425,0.08922364364818658,0.008922364364818658,0.02479609337978982,0.06020390662021019,100,0.7659999999999999,0.07137891491854928,0.007137891491854928,0.7518368747038318,0.780163125296168,100.0,8.0,0.0,0.0,8.0,8.0,100,,,,,,,1.0,,
high_correlation,tabm_orbit,native,0.16856520546303827,0.16264870344478524,0.016264870344478523,0.13629217401143312,0.20083823691464342,100,0.8510000000000001,0.2320288209196731,0.02320288209196731,0.8049604480292614,0.8970395519707388,100.0,11.04,4.758660366620893,0.47586603666208926,10.09577854340783,11.984221456592168,100,0.7999658526466955,0.08357705466554727,0.008357705466554727,0.7833823517842409,0.8165493535091501,100.0,0.97,,
high_correlation,tabm_orbit,native10,0.08325498194615844,0.12313631382182841,0.012313631382182841,0.05882206582300195,0.10768789806931492,100,0.536,0.48938634012300536,0.04893863401230054,0.4388951328091139,0.6331048671908861,100.0,6.48,6.1175026263859005,0.61175026263859,5.266154758782621,7.69384524121738,100,,,,,,,0.55,,
high_correlation,tabm_orbit,top12,0.22416666666666665,0.08265294634701702,0.008265294634701702,0.20776652894327777,0.24056680439005554,100,0.931,0.09918353561642042,0.009918353561642041,0.9113198347319333,0.9506801652680668,100.0,12.0,0.0,0.0,12.0,12.0,100,0.780477558042138,0.046181622509202415,0.0046181622509202415,0.7713141222190446,0.7896409938652315,100.0,1.0,,
high_correlation,tabm_orbit,top8,0.03875,0.08829008375173787,0.008829008375173787,0.02123133191696804,0.056268668083031964,100,0.769,0.07063206700139033,0.0070632067001390325,0.7549850655335745,0.7830149344664256,100.0,8.0,0.0,0.0,8.0,8.0,100,,,,,,,1.0,,
high_correlation,tabm_orbit_student,native,0.17723726899462197,0.1969525438755654,0.01969525438755654,0.1381576113745565,0.21631692661468743,100,0.584,0.3886573625374225,0.03886573625374225,0.5068819472924591,0.6611180527075409,100.0,8.46,6.668817834753872,0.6668817834753872,7.1367618605757945,9.783238139424206,100,0.92389202770647,0.18494068626833163,0.018494068626833164,0.8871957832347428,0.9605882721781973,100.0,0.73,,
high_correlation,tabm_orbit_student,native10,0.04766233766233767,0.11770673423150736,0.011770673423150736,0.024306767925449245,0.07101790739922609,100,0.188,0.37044335981129806,0.03704433598112981,0.11449600058885921,0.2615039994111408,100.0,2.54,5.190161633107179,0.5190161633107179,1.5101593306518748,3.5698406693481255,100,,,,,,,0.21,,
high_correlation,tabm_orbit_student,top12,0.30749999999999994,0.10440293071383873,0.010440293071383873,0.2867841935090414,0.3282158064909585,100,0.831,0.1252835168566065,0.01252835168566065,0.8061410322108498,0.8558589677891502,100.0,12.0,0.0,0.0,12.0,12.0,100,0.7923846101119572,0.04898415377038258,0.004898415377038258,0.782665091285307,0.8021041289386073,100.0,1.0,,
high_correlation,tabm_orbit_student,top8,0.165,0.12547888067300209,0.012547888067300209,0.14010226779122942,0.1898977322087706,100,0.6679999999999999,0.10038310453840167,0.010038310453840167,0.6480818142329835,0.6879181857670164,100.0,8.0,0.0,0.0,8.0,8.0,100,,,,,,,1.0,,
high_correlation,tabm_pfi,top12,0.2075,0.06854979266251704,0.006854979266251704,0.1938982339376628,0.22110176606233717,100,0.9510000000000002,0.08225975119502042,0.008225975119502042,0.9346778807251955,0.9673221192748048,100.0,12.0,0.0,0.0,12.0,12.0,100,0.7771385540085376,0.04693215542302596,0.004693215542302596,0.7678261961724168,0.7864509118446584,100.0,1.0,,
high_correlation,tabm_pfi,top8,0.03875,0.08082396071872885,0.008082396071872885,0.022712772705382633,0.054787227294617366,100,0.7689999999999998,0.0646591685749831,0.006465916857498311,0.7561702181643059,0.7818297818356937,100.0,8.0,0.0,0.0,8.0,8.0,100,,,,,,,1.0,,
high_correlation,xgb_midpoint,native,0.17117183848143605,0.1626454843314305,0.01626454843314305,0.1388994457717596,0.2034442311911125,100,0.7020000000000001,0.3378422320216549,0.033784223202165495,0.6349647716287103,0.7690352283712898,100.0,9.34,5.462858984344029,0.5462858984344029,8.256050259956307,10.423949740043692,100,0.8612643788058368,0.16246798412655297,0.0162467984126553,0.8290272059877019,0.8935015516239718,100.0,0.85,,
high_correlation,xgb_midpoint,native10,0.07398914973914975,0.12804916791925205,0.012804916791925205,0.04858141677795357,0.09939688270034591,100,0.347,0.44979344305374364,0.04497934430537436,0.2577512225615306,0.43624877743846935,100.0,4.45,5.970254550179531,0.5970254550179531,3.2653719716711933,5.634628028328807,100,,,,,,,0.38,,
high_correlation,xgb_midpoint,top12,0.2783333333333333,0.09925366836859996,0.009925366836859996,0.2586392522056936,0.29802741446097303,100,0.8660000000000001,0.11910440204231994,0.011910440204231994,0.8423671026468325,0.8896328973531678,100.0,12.0,0.0,0.0,12.0,12.0,100,0.7859246582107925,0.045654843738854305,0.00456548437388543,0.776865746724281,0.794983569697304,100.0,1.0,,
high_correlation,xgb_midpoint,top8,0.1175,0.11489454980875975,0.011489454980875976,0.09470242866335002,0.14029757133664997,100,0.706,0.09191563984700782,0.009191563984700783,0.6877619429306799,0.72423805706932,100.0,8.0,0.0,0.0,8.0,8.0,100,,,,,,,1.0,,
high_correlation,xgb_naive,native,0.18513279041220215,0.17019412796351044,0.017019412796351045,0.15136258303695863,0.21890299778744568,100,0.728,0.3081649827051357,0.03081649827051357,0.6668533817455089,0.7891466182544911,100.0,9.82,5.383063601460951,0.5383063601460951,8.75188339509318,10.88811660490682,100,0.8412355902163381,0.13800555726109523,0.013800555726109522,0.8138522936043514,0.8686188868283248,100.0,0.89,,
high_correlation,xgb_naive,native10,0.06757421744921745,0.12740439224490174,0.012740439224490174,0.04229442197031791,0.09285401292811699,100,0.32300000000000006,0.4453701218700525,0.044537012187005245,0.23462890544899545,0.4113710945510047,100.0,4.15,5.915866356458261,0.5915866356458261,2.976163769265561,5.32383623073444,100,,,,,,,0.35,,
high_correlation,xgb_naive,top12,0.28,0.10562198866399848,0.010562198866399848,0.2590423059640837,0.3009576940359164,100,0.8640000000000001,0.12674638639679817,0.012674638639679816,0.8388507671569004,0.8891492328430998,100.0,12.0,0.0,0.0,12.0,12.0,100,0.7869784830176879,0.046361059861035274,0.004636105986103528,0.7777794429310704,0.7961775231043055,100.0,1.0,,
high_correlation,xgb_naive,top8,0.10625,0.12357138165302015,0.012357138165302015,0.08173075698027284,0.13076924301972714,100,0.715,0.09885710532241615,0.009885710532241614,0.6953846055842182,0.7346153944157817,100.0,8.0,0.0,0.0,8.0,8.0,100,,,,,,,1.0,,
high_correlation,xgb_orbit,native,0.17788952052419546,0.17137105045830436,0.017137105045830436,0.14388578619247372,0.2118932548559172,100,0.7289999999999999,0.3144001824863891,0.031440018248638915,0.6666161828353082,0.7913838171646915,100.0,9.77,5.425072731440026,0.5425072731440026,8.69354787231092,10.84645212768908,100,0.8417837640859189,0.139108022606475,0.0139108022606475,0.8141817144312569,0.869385813740581,100.0,0.89,,
high_correlation,xgb_orbit,native10,0.07130865917708024,0.12141497521154421,0.012141497521154421,0.04721729397890498,0.0954000243752555,100,0.35300000000000004,0.4573650929868044,0.045736509298680436,0.2622488429467238,0.4437511570532763,100.0,4.46,5.934695111006635,0.5934695111006635,3.282427735870493,5.637572264129506,100,,,,,,,0.38,,
high_correlation,xgb_orbit,top12,0.2733333333333334,0.10055960145887007,0.010055960145887007,0.2533801267481687,0.29328653991849807,100,0.872,0.12067152175064405,0.012067152175064405,0.8480561520978024,0.8959438479021976,100.0,12.0,0.0,0.0,12.0,12.0,100,0.7850858577833233,0.046018633153547976,0.004601863315354797,0.7759547625844704,0.7942169529821762,100.0,1.0,,
high_correlation,xgb_orbit,top8,0.11,0.13089628865570782,0.013089628865570782,0.08402733651597709,0.13597266348402293,100,0.7120000000000001,0.10471703092456629,0.010471703092456628,0.6912218692127817,0.7327781307872184,100.0,8.0,0.0,0.0,8.0,8.0,100,,,,,,,1.0,,
high_correlation,xgb_orbit_student,native,0.15142488965283085,0.20369806461778023,0.020369806461778023,0.11100677437241979,0.1918430049332419,100,0.37,0.3820465887291705,0.038204658872917054,0.2941936682377514,0.4458063317622486,100.0,5.65,6.501553815835259,0.6501553815835259,4.359950670747372,6.940049329252629,100,1.0222909970328111,0.19934108132650752,0.01993410813265075,0.9827374017627984,1.061844592302824,100.0,0.53,,
high_correlation,xgb_orbit_student,native10,0.022807692307692307,0.08602467604161844,0.008602467604161845,0.005738530262710088,0.039876854352674525,100,0.067,0.23227248018330768,0.023227248018330766,0.02091210074513164,0.11308789925486837,100.0,0.95,3.2917865340660515,0.3291786534066051,0.29683813583581264,1.6031618641641874,100,,,,,,,0.08,,
high_correlation,xgb_orbit_student,top12,0.36250000000000004,0.1186667186849657,0.01186667186849657,0.33895394852053795,0.38604605147946214,100,0.765,0.14240006242195885,0.014240006242195884,0.7367447382246455,0.7932552617753545,100.0,12.0,0.0,0.0,12.0,12.0,100,0.7980346299152065,0.048324635050312835,0.004832463505031284,0.7884459739109764,0.8076232859194366,100.0,1.0,,
high_correlation,xgb_orbit_student,top8,0.2825,0.1728219437525925,0.017282194375259248,0.24820837696134257,0.3167916230386574,100,0.574,0.13825755500207398,0.013825755500207398,0.546566701569074,0.6014332984309259,100.0,8.0,0.0,0.0,8.0,8.0,100,,,,,,,1.0,,
high_correlation,xgb_pfi,top12,0.2416666666666666,0.060973214483078964,0.006097321448307896,0.22956825809013662,0.25376507524319664,100,0.91,0.07316785737969475,0.007316785737969475,0.895481909708164,0.9245180902918361,100.0,12.0,0.0,0.0,12.0,12.0,100,0.7789096615197398,0.04841637069142997,0.004841637069142997,0.7693028031740935,0.7885165198653862,100.0,1.0,,
high_correlation,xgb_pfi,top8,0.0675,0.08412502720368177,0.008412502720368177,0.05080776949763256,0.08419223050236745,100,0.746,0.06730002176294547,0.006730002176294547,0.732646215598106,0.7593537844018939,100.0,8.0,0.0,0.0,8.0,8.0,100,,,,,,,1.0,,
high_correlation,xgb_shap,top12,0.24916666666666665,0.06322669562203695,0.006322669562203695,0.2366211185425541,0.2617122147907792,100,0.9010000000000001,0.07587203474644433,0.007587203474644433,0.885945342251065,0.9160546577489352,100.0,12.0,0.0,0.0,12.0,12.0,100,0.7788269317716149,0.047253668002923806,0.004725366800292381,0.7694507788643784,0.7882030846788514,100.0,1.0,,
high_correlation,xgb_shap,top8,0.09625,0.0970769116096962,0.00970769116096962,0.07698783463839308,0.11551216536160692,100,0.7229999999999999,0.07766152928775698,0.007766152928775698,0.7075902677107143,0.7384097322892854,100.0,8.0,0.0,0.0,8.0,8.0,100,,,,,,,1.0,,
linear_sparse,deep_lasso,top12,0.5833333333333334,0.0,0.0,0.5833333333333334,0.5833333333333334,100,1.0,0.0,0.0,1.0,1.0,100.0,12.0,0.0,0.0,12.0,12.0,100,0.7492734460126662,0.03231413550453255,0.003231413550453255,0.742861620468522,0.7556852715568104,100.0,1.0,,
linear_sparse,deep_lasso,top8,0.375,0.0,0.0,0.375,0.375,100,1.0,0.0,0.0,1.0,1.0,100.0,8.0,0.0,0.0,8.0,8.0,100,,,,,,,1.0,,
linear_sparse,lasso_pair_q20,native,0.16390942390942392,0.21283360385988478,0.02128336038598848,0.1216786194464772,0.20614022837237064,100,1.0,0.0,0.0,1.0,1.0,100.0,6.65,2.8652392499747656,0.2865239249974766,6.081474371007205,7.218525628992796,100,0.7437769796619296,0.03189841634666439,0.003189841634666439,0.7374476418177962,0.7501063175060629,100.0,1.0,,
linear_sparse,lasso_pair_q20,native10,0.031363636363636364,0.12489163848066122,0.012489163848066122,0.006582425746134154,0.05614484698113857,100,0.06,0.23868325657594203,0.023868325657594204,0.012640063626071951,0.10735993637392804,100.0,0.63,2.509195210831673,0.2509195210831673,0.13212123280233917,1.127878767197661,100,,,,,,,0.06,,
linear_sparse,lasso_pair_q20,top12,0.5833333333333334,0.0,0.0,0.5833333333333334,0.5833333333333334,100,1.0,0.0,0.0,1.0,1.0,100.0,12.0,0.0,0.0,12.0,12.0,100,0.7467093173529067,0.03205946757011633,0.003205946757011633,0.7403480234520099,0.7530706112538035,100.0,1.0,,
linear_sparse,lasso_pair_q20,top8,0.375,0.0,0.0,0.375,0.375,100,1.0,0.0,0.0,1.0,1.0,100.0,8.0,0.0,0.0,8.0,8.0,100,,,,,,,1.0,,
linear_sparse,linear_orbit_student,native,0.17979978354978354,0.18192542182893662,0.01819254218289366,0.14370183295944916,0.21589773414011793,100,1.0,0.0,0.0,1.0,1.0,100.0,6.5,1.9306145983268455,0.19306145983268455,6.116924178716975,6.883075821283025,100,0.7438183299463452,0.031234592948621968,0.0031234592948621966,0.7376207090661323,0.7500159508265581,100.0,1.0,,
linear_sparse,linear_orbit_student,native10,0.01628787878787879,0.09327210867405346,0.009327210867405346,-0.0022193311255229026,0.03479508870128048,100,0.03,0.1714466079977653,0.01714466079977653,-0.0040187265867829974,0.064018726586783,100.0,0.33,1.891261136614584,0.1891261136614584,-0.04526724070002358,0.7052672407000236,100,,,,,,,0.03,,
linear_sparse,linear_orbit_student,top12,0.5833333333333334,0.0,0.0,0.5833333333333334,0.5833333333333334,100,1.0,0.0,0.0,1.0,1.0,100.0,12.0,0.0,0.0,12.0,12.0,100,0.748388336914776,0.03267233029252815,0.0032672330292528146,0.7419054377536035,0.7548712360759485,100.0,1.0,,
linear_sparse,linear_orbit_student,top8,0.375,0.0,0.0,0.375,0.375,100,1.0,0.0,0.0,1.0,1.0,100.0,8.0,0.0,0.0,8.0,8.0,100,,,,,,,1.0,,
linear_sparse,tabm_midpoint,native,0.2012622589828472,0.2129929815903073,0.02129929815903073,0.15899983052046074,0.24352468744523365,100,1.0,0.0,0.0,1.0,1.0,100.0,6.94,2.7554170704855614,0.27554170704855613,6.393265474026616,7.486734525973385,100,0.7441608215399822,0.03246611995455014,0.0032466119954550144,0.7377188389836289,0.7506028040963355,100.0,1.0,,
linear_sparse,tabm_midpoint,native10,0.03590909090909091,0.13165976358284273,0.013165976358284273,0.009784937435820703,0.062033244382361116,100,0.07,0.2564323999762428,0.02564323999762428,0.01911824850510844,0.12088175149489158,100.0,0.72,2.6403244367526377,0.2640324436752638,0.19610234951128003,1.2438976504887198,100,,,,,,,0.07,,
linear_sparse,tabm_midpoint,top12,0.5833333333333334,0.0,0.0,0.5833333333333334,0.5833333333333334,100,1.0,0.0,0.0,1.0,1.0,100.0,12.0,0.0,0.0,12.0,12.0,100,0.7485503308201674,0.03264437375100867,0.003264437375100867,0.7420729788433538,0.7550276827969811,100.0,1.0,,
linear_sparse,tabm_midpoint,top8,0.375,0.0,0.0,0.375,0.375,100,1.0,0.0,0.0,1.0,1.0,100.0,8.0,0.0,0.0,8.0,8.0,100,,,,,,,1.0,,
linear_sparse,tabm_naive,native,0.23336344211344212,0.22911273507431285,0.022911273507431284,0.18790250483934517,0.27882437938753907,100,1.0,0.0,0.0,1.0,1.0,100.0,7.4,3.2411495653626514,0.32411495653626515,6.756885609003243,8.043114390996758,100,0.745006508684861,0.03213373673071974,0.003213373673071974,0.7386304781712199,0.7513825391985021,100.0,1.0,,
linear_sparse,tabm_naive,native10,0.046818181818181814,0.1497772227748334,0.01497772227748334,0.017099131380210134,0.0765372322561535,100,0.09,0.2876234912646614,0.028762349126466143,0.03292925929805492,0.14707074070194506,100.0,0.94,3.007801304419673,0.30078013044196733,0.34318696650005565,1.5368130334999441,100,,,,,,,0.09,,
linear_sparse,tabm_naive,top12,0.5833333333333334,0.0,0.0,0.5833333333333334,0.5833333333333334,100,1.0,0.0,0.0,1.0,1.0,100.0,12.0,0.0,0.0,12.0,12.0,100,0.7484027777966379,0.03221100788835913,0.003221100788835913,0.7420114150089117,0.7547941405843641,100.0,1.0,,
linear_sparse,tabm_naive,top8,0.375,0.0,0.0,0.375,0.375,100,1.0,0.0,0.0,1.0,1.0,100.0,8.0,0.0,0.0,8.0,8.0,100,,,,,,,1.0,,
