method,scene,rep,rule,theory_regime,nominal_invalid_control,FDP,power,size,false_count,rmse
linear_orbit_student,global_null,8,top12,True,False,1.0,,12,12,0.9629273587550703
linear_orbit_student,global_null,8,top8,True,False,1.0,,8,8,
linear_orbit_student,global_null,8,native,True,False,0.0,,0,0,0.9499786712875914
linear_orbit_student,global_null,8,native10,True,False,0.0,,0,0,
xgb_shap,global_null,8,top12,True,False,1.0,,12,12,0.9632980883921574
xgb_shap,global_null,8,top8,True,False,1.0,,8,8,
xgb_pfi,global_null,8,top12,True,False,1.0,,12,12,0.9568330209323386
xgb_pfi,global_null,8,top8,True,False,1.0,,8,8,
tabm_pfi,global_null,8,top12,True,False,1.0,,12,12,0.9748774005953423
tabm_pfi,global_null,8,top8,True,False,1.0,,8,8,
deep_lasso,global_null,8,top12,True,False,1.0,,12,12,0.9558907859711451
deep_lasso,global_null,8,top8,True,False,1.0,,8,8,
xgb_naive,global_null,8,top12,True,True,1.0,,12,12,0.9615637928636549
xgb_naive,global_null,8,top8,True,True,1.0,,8,8,
xgb_naive,global_null,8,native,True,True,0.0,,0,0,0.9499786712875914
xgb_naive,global_null,8,native10,True,True,0.0,,0,0,
xgb_midpoint,global_null,8,top12,True,False,1.0,,12,12,0.9643627200920768
xgb_midpoint,global_null,8,top8,True,False,1.0,,8,8,
xgb_midpoint,global_null,8,native,True,False,0.0,,0,0,0.9499786712875914
xgb_midpoint,global_null,8,native10,True,False,0.0,,0,0,
xgb_orbit,global_null,8,top12,True,False,1.0,,12,12,0.9661844619959418
xgb_orbit,global_null,8,top8,True,False,1.0,,8,8,
xgb_orbit,global_null,8,native,True,False,0.0,,0,0,0.9499786712875914
xgb_orbit,global_null,8,native10,True,False,0.0,,0,0,
xgb_orbit_student,global_null,8,top12,True,False,1.0,,12,12,0.9661844619959418
xgb_orbit_student,global_null,8,top8,True,False,1.0,,8,8,
xgb_orbit_student,global_null,8,native,True,False,0.0,,0,0,0.9499786712875914
xgb_orbit_student,global_null,8,native10,True,False,0.0,,0,0,
tabm_naive,global_null,8,top12,True,True,1.0,,12,12,0.9734364594311595
tabm_naive,global_null,8,top8,True,True,1.0,,8,8,
tabm_naive,global_null,8,native,True,True,0.0,,0,0,0.9499786712875914
tabm_naive,global_null,8,native10,True,True,0.0,,0,0,
tabm_midpoint,global_null,8,top12,True,False,1.0,,12,12,0.969649622735649
tabm_midpoint,global_null,8,top8,True,False,1.0,,8,8,
tabm_midpoint,global_null,8,native,True,False,0.0,,0,0,0.9499786712875914
tabm_midpoint,global_null,8,native10,True,False,0.0,,0,0,
tabm_orbit,global_null,8,top12,True,False,1.0,,12,12,0.9728391148623821
tabm_orbit,global_null,8,top8,True,False,1.0,,8,8,
tabm_orbit,global_null,8,native,True,False,0.0,,0,0,0.9499786712875914
tabm_orbit,global_null,8,native10,True,False,0.0,,0,0,
tabm_orbit_student,global_null,8,top12,True,False,1.0,,12,12,0.9728391148623821
tabm_orbit_student,global_null,8,top8,True,False,1.0,,8,8,
tabm_orbit_student,global_null,8,native,True,False,0.0,,0,0,0.9499786712875914
tabm_orbit_student,global_null,8,native10,True,False,0.0,,0,0,
lasso_pair_q20,global_null,9,top12,True,False,1.0,,12,12,1.0005430607972423
lasso_pair_q20,global_null,9,top8,True,False,1.0,,8,8,
lasso_pair_q20,global_null,9,native,True,False,0.0,,0,0,0.9909419911303401
lasso_pair_q20,global_null,9,native10,True,False,0.0,,0,0,
linear_orbit_student,global_null,9,top12,True,False,1.0,,12,12,1.0088561629585795
linear_orbit_student,global_null,9,top8,True,False,1.0,,8,8,
linear_orbit_student,global_null,9,native,True,False,0.0,,0,0,0.9909419911303401
linear_orbit_student,global_null,9,native10,True,False,0.0,,0,0,
xgb_shap,global_null,9,top12,True,False,1.0,,12,12,1.0167011393454743
xgb_shap,global_null,9,top8,True,False,1.0,,8,8,
xgb_pfi,global_null,9,top12,True,False,1.0,,12,12,1.0091348943472411
xgb_pfi,global_null,9,top8,True,False,1.0,,8,8,
tabm_pfi,global_null,9,top12,True,False,1.0,,12,12,1.0127114186002446
tabm_pfi,global_null,9,top8,True,False,1.0,,8,8,
deep_lasso,global_null,9,top12,True,False,1.0,,12,12,1.006248280963682
deep_lasso,global_null,9,top8,True,False,1.0,,8,8,
xgb_naive,global_null,9,top12,True,True,1.0,,12,12,0.9950675316002119
xgb_naive,global_null,9,top8,True,True,1.0,,8,8,
xgb_naive,global_null,9,native,True,True,0.0,,0,0,0.9909419911303401
xgb_naive,global_null,9,native10,True,True,0.0,,0,0,
xgb_midpoint,global_null,9,top12,True,False,1.0,,12,12,1.0027856079097615
xgb_midpoint,global_null,9,top8,True,False,1.0,,8,8,
xgb_midpoint,global_null,9,native,True,False,0.0,,0,0,0.9909419911303401
xgb_midpoint,global_null,9,native10,True,False,0.0,,0,0,
xgb_orbit,global_null,9,top12,True,False,1.0,,12,12,0.9962729921241833
xgb_orbit,global_null,9,top8,True,False,1.0,,8,8,
xgb_orbit,global_null,9,native,True,False,0.0,,0,0,0.9909419911303401
xgb_orbit,global_null,9,native10,True,False,0.0,,0,0,
xgb_orbit_student,global_null,9,top12,True,False,1.0,,12,12,0.997547821278434
xgb_orbit_student,global_null,9,top8,True,False,1.0,,8,8,
xgb_orbit_student,global_null,9,native,True,False,0.0,,0,0,0.9909419911303401
xgb_orbit_student,global_null,9,native10,True,False,0.0,,0,0,
tabm_naive,global_null,9,top12,True,True,1.0,,12,12,1.0010695465296604
tabm_naive,global_null,9,top8,True,True,1.0,,8,8,
tabm_naive,global_null,9,native,True,True,0.0,,0,0,0.9909419911303401
tabm_naive,global_null,9,native10,True,True,0.0,,0,0,
tabm_midpoint,global_null,9,top12,True,False,1.0,,12,12,1.0060585987685635
tabm_midpoint,global_null,9,top8,True,False,1.0,,8,8,
tabm_midpoint,global_null,9,native,True,False,0.0,,0,0,0.9909419911303401
tabm_midpoint,global_null,9,native10,True,False,0.0,,0,0,
tabm_orbit,global_null,9,top12,True,False,1.0,,12,12,1.0071013569319955
tabm_orbit,global_null,9,top8,True,False,1.0,,8,8,
tabm_orbit,global_null,9,native,True,False,0.0,,0,0,0.9909419911303401
tabm_orbit,global_null,9,native10,True,False,0.0,,0,0,
tabm_orbit_student,global_null,9,top12,True,False,1.0,,12,12,1.0071013569319955
tabm_orbit_student,global_null,9,top8,True,False,1.0,,8,8,
tabm_orbit_student,global_null,9,native,True,False,0.0,,0,0,0.9909419911303401
tabm_orbit_student,global_null,9,native10,True,False,0.0,,0,0,
lasso_pair_q20,global_null,10,top12,True,False,1.0,,12,12,1.0014978988570318
lasso_pair_q20,global_null,10,top8,True,False,1.0,,8,8,
lasso_pair_q20,global_null,10,native,True,False,0.0,,0,0,0.9878455551545915
lasso_pair_q20,global_null,10,native10,True,False,0.0,,0,0,
linear_orbit_student,global_null,10,top12,True,False,1.0,,12,12,1.0084347635137856
linear_orbit_student,global_null,10,top8,True,False,1.0,,8,8,
linear_orbit_student,global_null,10,native,True,False,0.0,,0,0,0.9878455551545915
linear_orbit_student,global_null,10,native10,True,False,0.0,,0,0,
xgb_shap,global_null,10,top12,True,False,1.0,,12,12,1.001356887151825
xgb_shap,global_null,10,top8,True,False,1.0,,8,8,
xgb_pfi,global_null,10,top12,True,False,1.0,,12,12,1.015508703910133
xgb_pfi,global_null,10,top8,True,False,1.0,,8,8,
tabm_pfi,global_null,10,top12,True,False,1.0,,12,12,1.0115358882674086
tabm_pfi,global_null,10,top8,True,False,1.0,,8,8,
deep_lasso,global_null,10,top12,True,False,1.0,,12,12,1.0197079203870363
deep_lasso,global_null,10,top8,True,False,1.0,,8,8,
xgb_naive,global_null,10,top12,True,True,1.0,,12,12,1.0149005853808601
xgb_naive,global_null,10,top8,True,True,1.0,,8,8,
xgb_naive,global_null,10,native,True,True,0.0,,0,0,0.9878455551545915
xgb_naive,global_null,10,native10,True,True,0.0,,0,0,
xgb_midpoint,global_null,10,top12,True,False,1.0,,12,12,1.011986488596704
xgb_midpoint,global_null,10,top8,True,False,1.0,,8,8,
xgb_midpoint,global_null,10,native,True,False,0.0,,0,0,0.9878455551545915
xgb_midpoint,global_null,10,native10,True,False,0.0,,0,0,
xgb_orbit,global_null,10,top12,True,False,1.0,,12,12,1.0164546531490193
xgb_orbit,global_null,10,top8,True,False,1.0,,8,8,
xgb_orbit,global_null,10,native,True,False,0.0,,0,0,0.9878455551545915
xgb_orbit,global_null,10,native10,True,False,0.0,,0,0,
xgb_orbit_student,global_null,10,top12,True,False,1.0,,12,12,1.0164546531490193
xgb_orbit_student,global_null,10,top8,True,False,1.0,,8,8,
xgb_orbit_student,global_null,10,native,True,False,0.0,,0,0,0.9878455551545915
xgb_orbit_student,global_null,10,native10,True,False,0.0,,0,0,
tabm_naive,global_null,10,top12,True,True,1.0,,12,12,0.9987133979087736
tabm_naive,global_null,10,top8,True,True,1.0,,8,8,
tabm_naive,global_null,10,native,True,True,0.0,,0,0,0.9878455551545915
tabm_naive,global_null,10,native10,True,True,0.0,,0,0,
tabm_midpoint,global_null,10,top12,True,False,1.0,,12,12,1.0085115614894828
tabm_midpoint,global_null,10,top8,True,False,1.0,,8,8,
tabm_midpoint,global_null,10,native,True,False,0.0,,0,0,0.9878455551545915
tabm_midpoint,global_null,10,native10,True,False,0.0,,0,0,
tabm_orbit,global_null,10,top12,True,False,1.0,,12,12,0.9985974811127257
tabm_orbit,global_null,10,top8,True,False,1.0,,8,8,
tabm_orbit,global_null,10,native,True,False,0.0,,0,0,0.9878455551545915
tabm_orbit,global_null,10,native10,True,False,0.0,,0,0,
tabm_orbit_student,global_null,10,top12,True,False,1.0,,12,12,0.9985974811127257
tabm_orbit_student,global_null,10,top8,True,False,1.0,,8,8,
tabm_orbit_student,global_null,10,native,True,False,0.0,,0,0,0.9878455551545915
tabm_orbit_student,global_null,10,native10,True,False,0.0,,0,0,
lasso_pair_q20,global_null,11,top12,True,False,1.0,,12,12,1.0386387696970998
lasso_pair_q20,global_null,11,top8,True,False,1.0,,8,8,
lasso_pair_q20,global_null,11,native,True,False,0.0,,0,0,1.0204906671592677
lasso_pair_q20,global_null,11,native10,True,False,0.0,,0,0,
linear_orbit_student,global_null,11,top12,True,False,1.0,,12,12,1.038108289577423
linear_orbit_student,global_null,11,top8,True,False,1.0,,8,8,
linear_orbit_student,global_null,11,native,True,False,0.0,,0,0,1.0204906671592677
linear_orbit_student,global_null,11,native10,True,False,0.0,,0,0,
xgb_shap,global_null,11,top12,True,False,1.0,,12,12,1.0373394478704139
xgb_shap,global_null,11,top8,True,False,1.0,,8,8,
xgb_pfi,global_null,11,top12,True,False,1.0,,12,12,1.037330322342784
xgb_pfi,global_null,11,top8,True,False,1.0,,8,8,
tabm_pfi,global_null,11,top12,True,False,1.0,,12,12,1.0410435260633535
tabm_pfi,global_null,11,top8,True,False,1.0,,8,8,
deep_lasso,global_null,11,top12,True,False,1.0,,12,12,1.027848281911722
deep_lasso,global_null,11,top8,True,False,1.0,,8,8,
xgb_naive,global_null,11,top12,True,True,1.0,,12,12,1.0382490768846768
xgb_naive,global_null,11,top8,True,True,1.0,,8,8,
xgb_naive,global_null,11,native,True,True,0.0,,0,0,1.0204906671592677
xgb_naive,global_null,11,native10,True,True,0.0,,0,0,
xgb_midpoint,global_null,11,top12,True,False,1.0,,12,12,1.0357697816508458
xgb_midpoint,global_null,11,top8,True,False,1.0,,8,8,
xgb_midpoint,global_null,11,native,True,False,0.0,,0,0,1.0204906671592677
xgb_midpoint,global_null,11,native10,True,False,0.0,,0,0,
xgb_orbit,global_null,11,top12,True,False,1.0,,12,12,1.0402371008232405
xgb_orbit,global_null,11,top8,True,False,1.0,,8,8,
xgb_orbit,global_null,11,native,True,False,0.0,,0,0,1.0204906671592677
xgb_orbit,global_null,11,native10,True,False,0.0,,0,0,
xgb_orbit_student,global_null,11,top12,True,False,1.0,,12,12,1.0391438987004658
xgb_orbit_student,global_null,11,top8,True,False,1.0,,8,8,
xgb_orbit_student,global_null,11,native,True,False,0.0,,0,0,1.0204906671592677
xgb_orbit_student,global_null,11,native10,True,False,0.0,,0,0,
tabm_naive,global_null,11,top12,True,True,1.0,,12,12,1.046225238113586
tabm_naive,global_null,11,top8,True,True,1.0,,8,8,
tabm_naive,global_null,11,native,True,True,0.0,,0,0,1.0204906671592677
tabm_naive,global_null,11,native10,True,True,0.0,,0,0,
tabm_midpoint,global_null,11,top12,True,False,1.0,,12,12,1.0404367380779642
tabm_midpoint,global_null,11,top8,True,False,1.0,,8,8,
tabm_midpoint,global_null,11,native,True,False,0.0,,0,0,1.0204906671592677
tabm_midpoint,global_null,11,native10,True,False,0.0,,0,0,
tabm_orbit,global_null,11,top12,True,False,1.0,,12,12,1.0404367380779642
tabm_orbit,global_null,11,top8,True,False,1.0,,8,8,
tabm_orbit,global_null,11,native,True,False,0.0,,0,0,1.0204906671592677
tabm_orbit,global_null,11,native10,True,False,0.0,,0,0,
tabm_orbit_student,global_null,11,top12,True,False,1.0,,12,12,1.04304955148806
tabm_orbit_student,global_null,11,top8,True,False,1.0,,8,8,
tabm_orbit_student,global_null,11,native,True,False,0.0,,0,0,1.0204906671592677
tabm_orbit_student,global_null,11,native10,True,False,0.0,,0,0,
lasso_pair_q20,global_null,12,top12,True,False,1.0,,12,12,1.0252551347514964
lasso_pair_q20,global_null,12,top8,True,False,1.0,,8,8,
lasso_pair_q20,global_null,12,native,True,False,0.0,,0,0,0.9975377204269332
lasso_pair_q20,global_null,12,native10,True,False,0.0,,0,0,
linear_orbit_student,global_null,12,top12,True,False,1.0,,12,12,1.0223248220388474
linear_orbit_student,global_null,12,top8,True,False,1.0,,8,8,
linear_orbit_student,global_null,12,native,True,False,0.0,,0,0,0.9975377204269332
linear_orbit_student,global_null,12,native10,True,False,0.0,,0,0,
xgb_shap,global_null,12,top12,True,False,1.0,,12,12,1.019860235180999
xgb_shap,global_null,12,top8,True,False,1.0,,8,8,
xgb_pfi,global_null,12,top12,True,False,1.0,,12,12,1.0214544411055608
xgb_pfi,global_null,12,top8,True,False,1.0,,8,8,
tabm_pfi,global_null,12,top12,True,False,1.0,,12,12,1.0328288665645018
tabm_pfi,global_null,12,top8,True,False,1.0,,8,8,
deep_lasso,global_null,12,top12,True,False,1.0,,12,12,1.0264360354395448
deep_lasso,global_null,12,top8,True,False,1.0,,8,8,
xgb_naive,global_null,12,top12,True,True,1.0,,12,12,1.02897452219172
xgb_naive,global_null,12,top8,True,True,1.0,,8,8,
xgb_naive,global_null,12,native,True,True,0.0,,0,0,0.9975377204269332
xgb_naive,global_null,12,native10,True,True,0.0,,0,0,
xgb_midpoint,global_null,12,top12,True,False,1.0,,12,12,1.0258959865072153
xgb_midpoint,global_null,12,top8,True,False,1.0,,8,8,
xgb_midpoint,global_null,12,native,True,False,0.0,,0,0,0.9975377204269332
xgb_midpoint,global_null,12,native10,True,False,0.0,,0,0,
xgb_orbit,global_null,12,top12,True,False,1.0,,12,12,1.021814636029519
xgb_orbit,global_null,12,top8,True,False,1.0,,8,8,
xgb_orbit,global_null,12,native,True,False,0.0,,0,0,0.9975377204269332
xgb_orbit,global_null,12,native10,True,False,0.0,,0,0,
xgb_orbit_student,global_null,12,top12,True,False,1.0,,12,12,1.021814636029519
xgb_orbit_student,global_null,12,top8,True,False,1.0,,8,8,
xgb_orbit_student,global_null,12,native,True,False,0.0,,0,0,0.9975377204269332
xgb_orbit_student,global_null,12,native10,True,False,0.0,,0,0,
tabm_naive,global_null,12,top12,True,True,1.0,,12,12,1.029908870442795
tabm_naive,global_null,12,top8,True,True,1.0,,8,8,
tabm_naive,global_null,12,native,True,True,0.0,,0,0,0.9975377204269332
tabm_naive,global_null,12,native10,True,True,0.0,,0,0,
tabm_midpoint,global_null,12,top12,True,False,1.0,,12,12,1.0268501566762573
tabm_midpoint,global_null,12,top8,True,False,1.0,,8,8,
tabm_midpoint,global_null,12,native,True,False,0.0,,0,0,0.9975377204269332
tabm_midpoint,global_null,12,native10,True,False,0.0,,0,0,
tabm_orbit,global_null,12,top12,True,False,1.0,,12,12,1.0365271299982113
tabm_orbit,global_null,12,top8,True,False,1.0,,8,8,
tabm_orbit,global_null,12,native,True,False,0.0,,0,0,0.9975377204269332
tabm_orbit,global_null,12,native10,True,False,0.0,,0,0,
tabm_orbit_student,global_null,12,top12,True,False,1.0,,12,12,1.0365271299982113
tabm_orbit_student,global_null,12,top8,True,False,1.0,,8,8,
tabm_orbit_student,global_null,12,native,True,False,0.0,,0,0,0.9975377204269332
tabm_orbit_student,global_null,12,native10,True,False,0.0,,0,0,
lasso_pair_q20,global_null,13,top12,True,False,1.0,,12,12,0.9951209844334918
lasso_pair_q20,global_null,13,top8,True,False,1.0,,8,8,
lasso_pair_q20,global_null,13,native,True,False,0.0,,0,0,0.9773430085408646
lasso_pair_q20,global_null,13,native10,True,False,0.0,,0,0,
linear_orbit_student,global_null,13,top12,True,False,1.0,,12,12,0.9898894325846299
linear_orbit_student,global_null,13,top8,True,False,1.0,,8,8,
linear_orbit_student,global_null,13,native,True,False,0.0,,0,0,0.9773430085408646
linear_orbit_student,global_null,13,native10,True,False,0.0,,0,0,
xgb_shap,global_null,13,top12,True,False,1.0,,12,12,0.9945334579146368
xgb_shap,global_null,13,top8,True,False,1.0,,8,8,
xgb_pfi,global_null,13,top12,True,False,1.0,,12,12,0.9954678502491322
xgb_pfi,global_null,13,top8,True,False,1.0,,8,8,
tabm_pfi,global_null,13,top12,True,False,1.0,,12,12,0.9838870690590334
tabm_pfi,global_null,13,top8,True,False,1.0,,8,8,
deep_lasso,global_null,13,top12,True,False,1.0,,12,12,0.9914090974660607
deep_lasso,global_null,13,top8,True,False,1.0,,8,8,
xgb_naive,global_null,13,top12,True,True,1.0,,12,12,0.9722873876987671
xgb_naive,global_null,13,top8,True,True,1.0,,8,8,
xgb_naive,global_null,13,native,True,True,0.0,,0,0,0.9773430085408646
xgb_naive,global_null,13,native10,True,True,0.0,,0,0,
xgb_midpoint,global_null,13,top12,True,False,1.0,,12,12,0.9790996610367116
xgb_midpoint,global_null,13,top8,True,False,1.0,,8,8,
xgb_midpoint,global_null,13,native,True,False,0.0,,0,0,0.9773430085408646
xgb_midpoint,global_null,13,native10,True,False,0.0,,0,0,
xgb_orbit,global_null,13,top12,True,False,1.0,,12,12,0.982317110486072
xgb_orbit,global_null,13,top8,True,False,1.0,,8,8,
xgb_orbit,global_null,13,native,True,False,0.0,,0,0,0.9773430085408646
xgb_orbit,global_null,13,native10,True,False,0.0,,0,0,
xgb_orbit_student,global_null,13,top12,True,False,1.0,,12,12,0.982317110486072
xgb_orbit_student,global_null,13,top8,True,False,1.0,,8,8,
xgb_orbit_student,global_null,13,native,True,False,0.0,,0,0,0.9773430085408646
xgb_orbit_student,global_null,13,native10,True,False,0.0,,0,0,
tabm_naive,global_null,13,top12,True,True,1.0,,12,12,0.9833641896653127
tabm_naive,global_null,13,top8,True,True,1.0,,8,8,
tabm_naive,global_null,13,native,True,True,0.0,,0,0,0.9773430085408646
tabm_naive,global_null,13,native10,True,True,0.0,,0,0,
tabm_midpoint,global_null,13,top12,True,False,1.0,,12,12,0.9825201208934803
tabm_midpoint,global_null,13,top8,True,False,1.0,,8,8,
tabm_midpoint,global_null,13,native,True,False,0.0,,0,0,0.9773430085408646
tabm_midpoint,global_null,13,native10,True,False,0.0,,0,0,
tabm_orbit,global_null,13,top12,True,False,1.0,,12,12,0.9848949778799442
tabm_orbit,global_null,13,top8,True,False,1.0,,8,8,
tabm_orbit,global_null,13,native,True,False,0.0,,0,0,0.9773430085408646
tabm_orbit,global_null,13,native10,True,False,0.0,,0,0,
tabm_orbit_student,global_null,13,top12,True,False,1.0,,12,12,0.9848949778799442
tabm_orbit_student,global_null,13,top8,True,False,1.0,,8,8,
tabm_orbit_student,global_null,13,native,True,False,0.0,,0,0,0.9773430085408646
tabm_orbit_student,global_null,13,native10,True,False,0.0,,0,0,
lasso_pair_q20,global_null,14,top12,True,False,1.0,,12,12,0.9653077006774237
lasso_pair_q20,global_null,14,top8,True,False,1.0,,8,8,
lasso_pair_q20,global_null,14,native,True,False,0.0,,0,0,0.9594597846637442
lasso_pair_q20,global_null,14,native10,True,False,0.0,,0,0,
linear_orbit_student,global_null,14,top12,True,False,1.0,,12,12,0.9707084655436771
linear_orbit_student,global_null,14,top8,True,False,1.0,,8,8,
linear_orbit_student,global_null,14,native,True,False,0.0,,0,0,0.9594597846637442
linear_orbit_student,global_null,14,native10,True,False,0.0,,0,0,
xgb_shap,global_null,14,top12,True,False,1.0,,12,12,0.9719449356348412
xgb_shap,global_null,14,top8,True,False,1.0,,8,8,
xgb_pfi,global_null,14,top12,True,False,1.0,,12,12,0.9687415490979217
xgb_pfi,global_null,14,top8,True,False,1.0,,8,8,
tabm_pfi,global_null,14,top12,True,False,1.0,,12,12,0.9679685253708984
tabm_pfi,global_null,14,top8,True,False,1.0,,8,8,
deep_lasso,global_null,14,top12,True,False,1.0,,12,12,0.9729305931617792
deep_lasso,global_null,14,top8,True,False,1.0,,8,8,
xgb_naive,global_null,14,top12,True,True,1.0,,12,12,0.9634814757610761
xgb_naive,global_null,14,top8,True,True,1.0,,8,8,
xgb_naive,global_null,14,native,True,True,0.0,,0,0,0.9594597846637442
xgb_naive,global_null,14,native10,True,True,0.0,,0,0,
xgb_midpoint,global_null,14,top12,True,False,1.0,,12,12,0.9762021511081059
xgb_midpoint,global_null,14,top8,True,False,1.0,,8,8,
xgb_midpoint,global_null,14,native,True,False,0.0,,0,0,0.9594597846637442
xgb_midpoint,global_null,14,native10,True,False,0.0,,0,0,
