method,scene,rep,rule,FDP,power,size,false_count,rmse,theory_regime,nominal_invalid_control
tabm_sko_scale,misspecified_t,73,native10,0.0,0.0,0,0,,,
tabm_sko_quad_scale,misspecified_t,73,top12,0.4166666666666667,0.7,12,5,1.1347855023326434,,
tabm_sko_quad_scale,misspecified_t,73,top8,0.375,0.5,8,3,,,
tabm_sko_quad_scale,misspecified_t,73,native,0.0,0.0,0,0,1.3036579330921536,,
tabm_sko_quad_scale,misspecified_t,73,native10,0.0,0.0,0,0,,,
xgb_sko_ridge,nonlinear_strong,56,top12,0.5,0.6,12,6,0.9398991427650314,,
xgb_sko_ridge,nonlinear_strong,56,top8,0.25,0.6,8,2,,,
xgb_sko_ridge,nonlinear_strong,56,native,0.0,0.0,0,0,1.1165766652859819,,
xgb_sko_ridge,nonlinear_strong,56,native10,0.0,0.0,0,0,,,
xgb_sko_quad,nonlinear_strong,56,top12,0.25,0.9,12,3,0.8200409623818977,,
xgb_sko_quad,nonlinear_strong,56,top8,0.0,0.8,8,0,,,
xgb_sko_quad,nonlinear_strong,56,native,0.1,0.9,10,1,0.8254579211771952,,
xgb_sko_quad,nonlinear_strong,56,native10,0.1,0.9,10,1,,,
xgb_sko_scale,nonlinear_strong,56,top12,0.25,0.9,12,3,0.8235723549647276,,
xgb_sko_scale,nonlinear_strong,56,top8,0.0,0.8,8,0,,,
xgb_sko_scale,nonlinear_strong,56,native,0.0,0.0,0,0,1.1165766652859819,,
xgb_sko_scale,nonlinear_strong,56,native10,0.0,0.0,0,0,,,
xgb_sko_quad_scale,nonlinear_strong,56,top12,0.16666666666666666,1.0,12,2,0.8236467478656262,,
xgb_sko_quad_scale,nonlinear_strong,56,top8,0.0,0.8,8,0,,,
xgb_sko_quad_scale,nonlinear_strong,56,native,0.0,1.0,10,0,0.8194354175373622,,
xgb_sko_quad_scale,nonlinear_strong,56,native10,0.0,1.0,10,0,,,
tabm_sko_ridge,nonlinear_strong,56,top12,0.3333333333333333,0.8,12,4,0.8634503231914343,,
tabm_sko_ridge,nonlinear_strong,56,top8,0.125,0.7,8,1,,,
tabm_sko_ridge,nonlinear_strong,56,native,0.0,0.0,0,0,1.1165766652859819,,
tabm_sko_ridge,nonlinear_strong,56,native10,0.0,0.0,0,0,,,
tabm_sko_quad,nonlinear_strong,56,top12,0.3333333333333333,0.8,12,4,0.8417241931546019,,
tabm_sko_quad,nonlinear_strong,56,top8,0.0,0.8,8,0,,,
tabm_sko_quad,nonlinear_strong,56,native,0.2727272727272727,0.8,11,3,0.8431439216814497,,
tabm_sko_quad,nonlinear_strong,56,native10,0.2,0.8,10,2,,,
tabm_sko_scale,nonlinear_strong,56,top12,0.3333333333333333,0.8,12,4,0.8681191561156084,,
tabm_sko_scale,nonlinear_strong,56,top8,0.0,0.8,8,0,,,
tabm_sko_scale,nonlinear_strong,56,native,0.0,0.0,0,0,1.1165766652859819,,
tabm_sko_scale,nonlinear_strong,56,native10,0.0,0.0,0,0,,,
tabm_sko_quad_scale,nonlinear_strong,56,top12,0.3333333333333333,0.8,12,4,0.8417241931546019,,
tabm_sko_quad_scale,nonlinear_strong,56,top8,0.0,0.8,8,0,,,
tabm_sko_quad_scale,nonlinear_strong,56,native,0.3076923076923077,0.9,13,4,0.8250680425605624,,
tabm_sko_quad_scale,nonlinear_strong,56,native10,0.2727272727272727,0.8,11,3,,,
xgb_sko_ridge,nonlinear_weak,3,top12,0.4166666666666667,0.7,12,5,1.587317061924698,,
xgb_sko_ridge,nonlinear_weak,3,top8,0.25,0.6,8,2,,,
xgb_sko_ridge,nonlinear_weak,3,native,0.0,0.0,0,0,1.7352251166418902,,
xgb_sko_ridge,nonlinear_weak,3,native10,0.0,0.0,0,0,,,
xgb_sko_quad,nonlinear_weak,3,top12,0.5,0.6,12,6,1.5987531299251236,,
xgb_sko_quad,nonlinear_weak,3,top8,0.25,0.6,8,2,,,
xgb_sko_quad,nonlinear_weak,3,native,0.0,0.0,0,0,1.7352251166418902,,
xgb_sko_quad,nonlinear_weak,3,native10,0.0,0.0,0,0,,,
xgb_sko_scale,nonlinear_weak,3,top12,0.4166666666666667,0.7,12,5,1.5788429865719829,,
xgb_sko_scale,nonlinear_weak,3,top8,0.25,0.6,8,2,,,
xgb_sko_scale,nonlinear_weak,3,native,0.0,0.6,6,0,1.597552240984951,,
xgb_sko_scale,nonlinear_weak,3,native10,0.0,0.0,0,0,,,
xgb_sko_quad_scale,nonlinear_weak,3,top12,0.5,0.6,12,6,1.6185597081174508,,
xgb_sko_quad_scale,nonlinear_weak,3,top8,0.25,0.6,8,2,,,
xgb_sko_quad_scale,nonlinear_weak,3,native,0.0,0.6,6,0,1.6131587407345682,,
xgb_sko_quad_scale,nonlinear_weak,3,native10,0.0,0.0,0,0,,,
tabm_sko_ridge,nonlinear_weak,3,top12,0.5833333333333334,0.5,12,7,1.6224022702825536,,
tabm_sko_ridge,nonlinear_weak,3,top8,0.625,0.3,8,5,,,
tabm_sko_ridge,nonlinear_weak,3,native,0.0,0.0,0,0,1.7352251166418902,,
tabm_sko_ridge,nonlinear_weak,3,native10,0.0,0.0,0,0,,,
tabm_sko_quad,nonlinear_weak,3,top12,0.5833333333333334,0.5,12,7,1.6110124660730663,,
tabm_sko_quad,nonlinear_weak,3,top8,0.5,0.4,8,4,,,
tabm_sko_quad,nonlinear_weak,3,native,0.0,0.0,0,0,1.7352251166418902,,
tabm_sko_quad,nonlinear_weak,3,native10,0.0,0.0,0,0,,,
tabm_sko_scale,nonlinear_weak,3,top12,0.6666666666666666,0.4,12,8,1.6562035306133842,,
tabm_sko_scale,nonlinear_weak,3,top8,0.625,0.3,8,5,,,
tabm_sko_scale,nonlinear_weak,3,native,0.0,0.0,0,0,1.7352251166418902,,
tabm_sko_scale,nonlinear_weak,3,native10,0.0,0.0,0,0,,,
tabm_sko_quad_scale,nonlinear_weak,3,top12,0.5833333333333334,0.5,12,7,1.6363984351996939,,
tabm_sko_quad_scale,nonlinear_weak,3,top8,0.5,0.4,8,4,,,
tabm_sko_quad_scale,nonlinear_weak,3,native,0.0,0.0,0,0,1.7352251166418902,,
tabm_sko_quad_scale,nonlinear_weak,3,native10,0.0,0.0,0,0,,,
xgb_sko_ridge,misspecified_t,65,top12,0.6666666666666666,0.4,12,8,1.6131865511511942,,
xgb_sko_ridge,misspecified_t,65,top8,0.5,0.4,8,4,,,
xgb_sko_ridge,misspecified_t,65,native,0.0,0.0,0,0,1.7576885794628663,,
xgb_sko_ridge,misspecified_t,65,native10,0.0,0.0,0,0,,,
xgb_sko_quad,misspecified_t,65,top12,0.5833333333333334,0.5,12,7,1.669669083006303,,
xgb_sko_quad,misspecified_t,65,top8,0.5,0.4,8,4,,,
xgb_sko_quad,misspecified_t,65,native,0.0,0.0,0,0,1.7576885794628663,,
xgb_sko_quad,misspecified_t,65,native10,0.0,0.0,0,0,,,
xgb_sko_scale,misspecified_t,65,top12,0.75,0.3,12,9,1.5876838790332368,,
xgb_sko_scale,misspecified_t,65,top8,0.625,0.3,8,5,,,
xgb_sko_scale,misspecified_t,65,native,0.0,0.0,0,0,1.7576885794628663,,
xgb_sko_scale,misspecified_t,65,native10,0.0,0.0,0,0,,,
xgb_sko_quad_scale,misspecified_t,65,top12,0.5833333333333334,0.5,12,7,1.641047358678826,,
xgb_sko_quad_scale,misspecified_t,65,top8,0.5,0.4,8,4,,,
xgb_sko_quad_scale,misspecified_t,65,native,0.0,0.0,0,0,1.7576885794628663,,
xgb_sko_quad_scale,misspecified_t,65,native10,0.0,0.0,0,0,,,
tabm_sko_ridge,misspecified_t,65,top12,0.5833333333333334,0.5,12,7,1.5841365676199382,,
tabm_sko_ridge,misspecified_t,65,top8,0.625,0.3,8,5,,,
tabm_sko_ridge,misspecified_t,65,native,0.0,0.0,0,0,1.7576885794628663,,
tabm_sko_ridge,misspecified_t,65,native10,0.0,0.0,0,0,,,
tabm_sko_quad,misspecified_t,65,top12,0.5833333333333334,0.5,12,7,1.5975397184340372,,
tabm_sko_quad,misspecified_t,65,top8,0.5,0.4,8,4,,,
tabm_sko_quad,misspecified_t,65,native,0.0,0.0,0,0,1.7576885794628663,,
tabm_sko_quad,misspecified_t,65,native10,0.0,0.0,0,0,,,
tabm_sko_scale,misspecified_t,65,top12,0.6666666666666666,0.4,12,8,1.5792612665747843,,
tabm_sko_scale,misspecified_t,65,top8,0.5,0.4,8,4,,,
tabm_sko_scale,misspecified_t,65,native,0.0,0.0,0,0,1.7576885794628663,,
tabm_sko_scale,misspecified_t,65,native10,0.0,0.0,0,0,,,
tabm_sko_quad_scale,misspecified_t,65,top12,0.5,0.6,12,6,1.6060552341500134,,
tabm_sko_quad_scale,misspecified_t,65,top8,0.375,0.5,8,3,,,
tabm_sko_quad_scale,misspecified_t,65,native,0.0,0.0,0,0,1.7576885794628663,,
tabm_sko_quad_scale,misspecified_t,65,native10,0.0,0.0,0,0,,,
xgb_sko_ridge,nonlinear_weak,54,top12,0.4166666666666667,0.7,12,5,1.476003949405685,,
xgb_sko_ridge,nonlinear_weak,54,top8,0.125,0.7,8,1,,,
xgb_sko_ridge,nonlinear_weak,54,native,0.0,0.0,0,0,1.6660936333556624,,
xgb_sko_ridge,nonlinear_weak,54,native10,0.0,0.0,0,0,,,
xgb_sko_quad,nonlinear_weak,54,top12,0.25,0.9,12,3,1.420606481871285,,
xgb_sko_quad,nonlinear_weak,54,top8,0.0,0.8,8,0,,,
xgb_sko_quad,nonlinear_weak,54,native,0.0,0.7,7,0,1.4436217102645337,,
xgb_sko_quad,nonlinear_weak,54,native10,0.0,0.0,0,0,,,
xgb_sko_scale,nonlinear_weak,54,top12,0.3333333333333333,0.8,12,4,1.4593746440572524,,
xgb_sko_scale,nonlinear_weak,54,top8,0.0,0.8,8,0,,,
xgb_sko_scale,nonlinear_weak,54,native,0.2,0.8,10,2,1.4582360928144948,,
xgb_sko_scale,nonlinear_weak,54,native10,0.0,0.0,0,0,,,
xgb_sko_quad_scale,nonlinear_weak,54,top12,0.3333333333333333,0.8,12,4,1.4463788546025569,,
xgb_sko_quad_scale,nonlinear_weak,54,top8,0.0,0.8,8,0,,,
xgb_sko_quad_scale,nonlinear_weak,54,native,0.0,0.7,7,0,1.4734570309148647,,
xgb_sko_quad_scale,nonlinear_weak,54,native10,0.0,0.0,0,0,,,
tabm_sko_ridge,nonlinear_weak,54,top12,0.3333333333333333,0.8,12,4,1.4525052722736513,,
tabm_sko_ridge,nonlinear_weak,54,top8,0.125,0.7,8,1,,,
tabm_sko_ridge,nonlinear_weak,54,native,0.0,0.5,5,0,1.5433601786675402,,
tabm_sko_ridge,nonlinear_weak,54,native10,0.0,0.0,0,0,,,
tabm_sko_quad,nonlinear_weak,54,top12,0.25,0.9,12,3,1.4229989897395623,,
tabm_sko_quad,nonlinear_weak,54,top8,0.0,0.8,8,0,,,
tabm_sko_quad,nonlinear_weak,54,native,0.0,0.8,8,0,1.4401050377016102,,
tabm_sko_quad,nonlinear_weak,54,native10,0.0,0.0,0,0,,,
tabm_sko_scale,nonlinear_weak,54,top12,0.3333333333333333,0.8,12,4,1.456718905954402,,
tabm_sko_scale,nonlinear_weak,54,top8,0.0,0.8,8,0,,,
tabm_sko_scale,nonlinear_weak,54,native,0.0,0.0,0,0,1.6660936333556624,,
tabm_sko_scale,nonlinear_weak,54,native10,0.0,0.0,0,0,,,
tabm_sko_quad_scale,nonlinear_weak,54,top12,0.25,0.9,12,3,1.4325727565046,,
tabm_sko_quad_scale,nonlinear_weak,54,top8,0.125,0.7,8,1,,,
tabm_sko_quad_scale,nonlinear_weak,54,native,0.0,0.7,7,0,1.4522470787915416,,
tabm_sko_quad_scale,nonlinear_weak,54,native10,0.0,0.0,0,0,,,
xgb_sko_ridge,nonlinear_strong,1,top12,0.5,0.6,12,6,0.9650425013583904,,
xgb_sko_ridge,nonlinear_strong,1,top8,0.25,0.6,8,2,,,
xgb_sko_ridge,nonlinear_strong,1,native,0.0,0.0,0,0,1.1934144280830496,,
xgb_sko_ridge,nonlinear_strong,1,native10,0.0,0.0,0,0,,,
xgb_sko_quad,nonlinear_strong,1,top12,0.3333333333333333,0.8,12,4,0.9185625435433523,,
xgb_sko_quad,nonlinear_strong,1,top8,0.0,0.8,8,0,,,
xgb_sko_quad,nonlinear_strong,1,native,0.0,0.7,7,0,0.9386110903236076,,
xgb_sko_quad,nonlinear_strong,1,native10,0.0,0.0,0,0,,,
xgb_sko_scale,nonlinear_strong,1,top12,0.5,0.6,12,6,0.9781089822524511,,
xgb_sko_scale,nonlinear_strong,1,top8,0.25,0.6,8,2,,,
xgb_sko_scale,nonlinear_strong,1,native,0.0,0.0,0,0,1.1934144280830496,,
xgb_sko_scale,nonlinear_strong,1,native10,0.0,0.0,0,0,,,
xgb_sko_quad_scale,nonlinear_strong,1,top12,0.16666666666666666,1.0,12,2,0.8282389387372731,,
xgb_sko_quad_scale,nonlinear_strong,1,top8,0.0,0.8,8,0,,,
xgb_sko_quad_scale,nonlinear_strong,1,native,0.0,1.0,10,0,0.831046560818884,,
xgb_sko_quad_scale,nonlinear_strong,1,native10,0.0,1.0,10,0,,,
tabm_sko_ridge,nonlinear_strong,1,top12,0.5833333333333334,0.5,12,7,1.037502921421113,,
tabm_sko_ridge,nonlinear_strong,1,top8,0.375,0.5,8,3,,,
tabm_sko_ridge,nonlinear_strong,1,native,0.0,0.0,0,0,1.1934144280830496,,
tabm_sko_ridge,nonlinear_strong,1,native10,0.0,0.0,0,0,,,
tabm_sko_quad,nonlinear_strong,1,top12,0.3333333333333333,0.8,12,4,0.910408464634898,,
tabm_sko_quad,nonlinear_strong,1,top8,0.0,0.8,8,0,,,
tabm_sko_quad,nonlinear_strong,1,native,0.0,0.8,8,0,0.9111487878602977,,
tabm_sko_quad,nonlinear_strong,1,native10,0.0,0.0,0,0,,,
tabm_sko_scale,nonlinear_strong,1,top12,0.5,0.6,12,6,0.9962546373667904,,
tabm_sko_scale,nonlinear_strong,1,top8,0.25,0.6,8,2,,,
tabm_sko_scale,nonlinear_strong,1,native,0.0,0.0,0,0,1.1934144280830496,,
tabm_sko_scale,nonlinear_strong,1,native10,0.0,0.0,0,0,,,
tabm_sko_quad_scale,nonlinear_strong,1,top12,0.16666666666666666,1.0,12,2,0.820563987896255,,
tabm_sko_quad_scale,nonlinear_strong,1,top8,0.0,0.8,8,0,,,
tabm_sko_quad_scale,nonlinear_strong,1,native,0.0,1.0,10,0,0.831046560818884,,
tabm_sko_quad_scale,nonlinear_strong,1,native10,0.0,1.0,10,0,,,
xgb_sko_ridge,linear_sparse,19,top12,0.5833333333333334,1.0,12,7,0.734016499602174,,
xgb_sko_ridge,linear_sparse,19,top8,0.375,1.0,8,3,,,
xgb_sko_ridge,linear_sparse,19,native,0.16666666666666666,1.0,6,1,0.7301391675429688,,
xgb_sko_ridge,linear_sparse,19,native10,0.0,0.0,0,0,,,
xgb_sko_quad,linear_sparse,19,top12,0.5833333333333334,1.0,12,7,0.7326415606194993,,
xgb_sko_quad,linear_sparse,19,top8,0.375,1.0,8,3,,,
xgb_sko_quad,linear_sparse,19,native,0.16666666666666666,1.0,6,1,0.7301391675429688,,
xgb_sko_quad,linear_sparse,19,native10,0.0,0.0,0,0,,,
xgb_sko_scale,linear_sparse,19,top12,0.5833333333333334,1.0,12,7,0.7393735414931495,,
xgb_sko_scale,linear_sparse,19,top8,0.375,1.0,8,3,,,
xgb_sko_scale,linear_sparse,19,native,0.0,1.0,5,0,0.7327129600122668,,
xgb_sko_scale,linear_sparse,19,native10,0.0,0.0,0,0,,,
xgb_sko_quad_scale,linear_sparse,19,top12,0.5833333333333334,1.0,12,7,0.7342633021620265,,
xgb_sko_quad_scale,linear_sparse,19,top8,0.375,1.0,8,3,,,
xgb_sko_quad_scale,linear_sparse,19,native,0.0,1.0,5,0,0.7327129600122668,,
xgb_sko_quad_scale,linear_sparse,19,native10,0.0,0.0,0,0,,,
tabm_sko_ridge,linear_sparse,19,top12,0.5833333333333334,1.0,12,7,0.7263281855648285,,
tabm_sko_ridge,linear_sparse,19,top8,0.375,1.0,8,3,,,
tabm_sko_ridge,linear_sparse,19,native,0.0,1.0,5,0,0.7327129600122668,,
tabm_sko_ridge,linear_sparse,19,native10,0.0,0.0,0,0,,,
tabm_sko_quad,linear_sparse,19,top12,0.5833333333333334,1.0,12,7,0.7315375043408376,,
tabm_sko_quad,linear_sparse,19,top8,0.375,1.0,8,3,,,
tabm_sko_quad,linear_sparse,19,native,0.0,1.0,5,0,0.7327129600122668,,
tabm_sko_quad,linear_sparse,19,native10,0.0,0.0,0,0,,,
tabm_sko_scale,linear_sparse,19,top12,0.5833333333333334,1.0,12,7,0.7299495901130771,,
tabm_sko_scale,linear_sparse,19,top8,0.375,1.0,8,3,,,
tabm_sko_scale,linear_sparse,19,native,0.16666666666666666,1.0,6,1,0.7315427016375209,,
tabm_sko_scale,linear_sparse,19,native10,0.0,0.0,0,0,,,
tabm_sko_quad_scale,linear_sparse,19,top12,0.5833333333333334,1.0,12,7,0.7306337295049173,,
tabm_sko_quad_scale,linear_sparse,19,top8,0.375,1.0,8,3,,,
tabm_sko_quad_scale,linear_sparse,19,native,0.0,1.0,5,0,0.7327129600122668,,
tabm_sko_quad_scale,linear_sparse,19,native10,0.0,0.0,0,0,,,
xgb_sko_ridge,mixed_copula,78,top12,0.5,0.6,12,6,0.96785045874058,,
xgb_sko_ridge,mixed_copula,78,top8,0.25,0.6,8,2,,,
xgb_sko_ridge,mixed_copula,78,native,0.0,0.0,0,0,1.2102442934224305,,
xgb_sko_ridge,mixed_copula,78,native10,0.0,0.0,0,0,,,
xgb_sko_quad,mixed_copula,78,top12,0.16666666666666666,1.0,12,2,0.8455134266085745,,
xgb_sko_quad,mixed_copula,78,top8,0.0,0.8,8,0,,,
xgb_sko_quad,mixed_copula,78,native,0.16666666666666666,1.0,12,2,0.8455134266085745,,
xgb_sko_quad,mixed_copula,78,native10,0.16666666666666666,1.0,12,2,,,
xgb_sko_scale,mixed_copula,78,top12,0.25,0.9,12,3,0.8689140733316532,,
xgb_sko_scale,mixed_copula,78,top8,0.0,0.8,8,0,,,
xgb_sko_scale,mixed_copula,78,native,0.25,0.9,12,3,0.8689140733316532,,
xgb_sko_scale,mixed_copula,78,native10,0.18181818181818182,0.9,11,2,,,
xgb_sko_quad_scale,mixed_copula,78,top12,0.25,0.9,12,3,0.8528489347020746,,
xgb_sko_quad_scale,mixed_copula,78,top8,0.0,0.8,8,0,,,
xgb_sko_quad_scale,mixed_copula,78,native,0.25,0.9,12,3,0.8528489347020746,,
xgb_sko_quad_scale,mixed_copula,78,native10,0.25,0.9,12,3,,,
tabm_sko_ridge,mixed_copula,78,top12,0.25,0.9,12,3,0.8778361026058455,,
tabm_sko_ridge,mixed_copula,78,top8,0.125,0.7,8,1,,,
tabm_sko_ridge,mixed_copula,78,native,0.1111111111111111,0.8,9,1,0.9129189578388477,,
tabm_sko_ridge,mixed_copula,78,native10,0.0,0.0,0,0,,,
tabm_sko_quad,mixed_copula,78,top12,0.16666666666666666,1.0,12,2,0.8451919321633147,,
tabm_sko_quad,mixed_copula,78,top8,0.0,0.8,8,0,,,
tabm_sko_quad,mixed_copula,78,native,0.16666666666666666,1.0,12,2,0.8451919321633147,,
tabm_sko_quad,mixed_copula,78,native10,0.0,1.0,10,0,,,
tabm_sko_scale,mixed_copula,78,top12,0.16666666666666666,1.0,12,2,0.8451919321633147,,
tabm_sko_scale,mixed_copula,78,top8,0.0,0.8,8,0,,,
tabm_sko_scale,mixed_copula,78,native,0.16666666666666666,1.0,12,2,0.8451919321633147,,
tabm_sko_scale,mixed_copula,78,native10,0.09090909090909091,1.0,11,1,,,
tabm_sko_quad_scale,mixed_copula,78,top12,0.16666666666666666,1.0,12,2,0.8451919321633147,,
tabm_sko_quad_scale,mixed_copula,78,top8,0.0,0.8,8,0,,,
tabm_sko_quad_scale,mixed_copula,78,native,0.18181818181818182,0.9,11,2,0.8830880617995097,,
tabm_sko_quad_scale,mixed_copula,78,native10,0.1,0.9,10,1,,,
xgb_sko_ridge,misspecified_t,32,top12,0.75,0.3,12,9,0.8865960321777945,,
xgb_sko_ridge,misspecified_t,32,top8,0.625,0.3,8,5,,,
xgb_sko_ridge,misspecified_t,32,native,0.0,0.0,0,0,0.9077278556424987,,
xgb_sko_ridge,misspecified_t,32,native10,0.0,0.0,0,0,,,
xgb_sko_quad,misspecified_t,32,top12,0.5,0.6,12,6,0.8572280198724911,,
xgb_sko_quad,misspecified_t,32,top8,0.375,0.5,8,3,,,
xgb_sko_quad,misspecified_t,32,native,0.0,0.0,0,0,0.9077278556424987,,
xgb_sko_quad,misspecified_t,32,native10,0.0,0.0,0,0,,,
xgb_sko_scale,misspecified_t,32,top12,0.5833333333333334,0.5,12,7,0.8664338459331491,,
xgb_sko_scale,misspecified_t,32,top8,0.5,0.4,8,4,,,
xgb_sko_scale,misspecified_t,32,native,0.0,0.0,0,0,0.9077278556424987,,
xgb_sko_scale,misspecified_t,32,native10,0.0,0.0,0,0,,,
xgb_sko_quad_scale,misspecified_t,32,top12,0.5,0.6,12,6,0.8940921898899307,,
xgb_sko_quad_scale,misspecified_t,32,top8,0.375,0.5,8,3,,,
xgb_sko_quad_scale,misspecified_t,32,native,0.0,0.0,0,0,0.9077278556424987,,
xgb_sko_quad_scale,misspecified_t,32,native10,0.0,0.0,0,0,,,
tabm_sko_ridge,misspecified_t,32,top12,0.6666666666666666,0.4,12,8,0.8870365210385007,,
tabm_sko_ridge,misspecified_t,32,top8,0.75,0.2,8,6,,,
tabm_sko_ridge,misspecified_t,32,native,0.0,0.0,0,0,0.9077278556424987,,
tabm_sko_ridge,misspecified_t,32,native10,0.0,0.0,0,0,,,
tabm_sko_quad,misspecified_t,32,top12,0.75,0.3,12,9,0.9087740803512427,,
tabm_sko_quad,misspecified_t,32,top8,0.75,0.2,8,6,,,
tabm_sko_quad,misspecified_t,32,native,0.0,0.0,0,0,0.9077278556424987,,
tabm_sko_quad,misspecified_t,32,native10,0.0,0.0,0,0,,,
tabm_sko_scale,misspecified_t,32,top12,0.6666666666666666,0.4,12,8,0.8840531841146966,,
tabm_sko_scale,misspecified_t,32,top8,0.625,0.3,8,5,,,
tabm_sko_scale,misspecified_t,32,native,0.0,0.0,0,0,0.9077278556424987,,
tabm_sko_scale,misspecified_t,32,native10,0.0,0.0,0,0,,,
tabm_sko_quad_scale,misspecified_t,32,top12,0.5833333333333334,0.5,12,7,0.8827313730145823,,
tabm_sko_quad_scale,misspecified_t,32,top8,0.75,0.2,8,6,,,
tabm_sko_quad_scale,misspecified_t,32,native,0.0,0.0,0,0,0.9077278556424987,,
tabm_sko_quad_scale,misspecified_t,32,native10,0.0,0.0,0,0,,,
xgb_sko_ridge,high_correlation,85,top12,0.16666666666666666,1.0,12,2,0.7919493010135998,,
xgb_sko_ridge,high_correlation,85,top8,0.0,0.8,8,0,,,
xgb_sko_ridge,high_correlation,85,native,0.09090909090909091,1.0,11,1,0.7907223874460008,,
xgb_sko_ridge,high_correlation,85,native10,0.0,0.0,0,0,,,
xgb_sko_quad,high_correlation,85,top12,0.25,0.9,12,3,0.8307173032902899,,
xgb_sko_quad,high_correlation,85,top8,0.125,0.7,8,1,,,
xgb_sko_quad,high_correlation,85,native,0.1,0.9,10,1,0.828063824154813,,
xgb_sko_quad,high_correlation,85,native10,0.0,0.0,0,0,,,
xgb_sko_scale,high_correlation,85,top12,0.25,0.9,12,3,0.8261791038692562,,
xgb_sko_scale,high_correlation,85,top8,0.0,0.8,8,0,,,
xgb_sko_scale,high_correlation,85,native,0.0,0.8,8,0,0.8220585969929314,,
xgb_sko_scale,high_correlation,85,native10,0.0,0.0,0,0,,,
xgb_sko_quad_scale,high_correlation,85,top12,0.25,0.9,12,3,0.8294051754869834,,
xgb_sko_quad_scale,high_correlation,85,top8,0.125,0.7,8,1,,,
xgb_sko_quad_scale,high_correlation,85,native,0.1,0.9,10,1,0.828063824154813,,
xgb_sko_quad_scale,high_correlation,85,native10,0.0,0.0,0,0,,,
tabm_sko_ridge,high_correlation,85,top12,0.25,0.9,12,3,0.8250570267003947,,
tabm_sko_ridge,high_correlation,85,top8,0.0,0.8,8,0,,,
tabm_sko_ridge,high_correlation,85,native,0.18181818181818182,0.9,11,2,0.8233562381245576,,
tabm_sko_ridge,high_correlation,85,native10,0.18181818181818182,0.9,11,2,,,
tabm_sko_quad,high_correlation,85,top12,0.25,0.9,12,3,0.8266035630724142,,
tabm_sko_quad,high_correlation,85,top8,0.0,0.8,8,0,,,
tabm_sko_quad,high_correlation,85,native,0.1,0.9,10,1,0.828063824154813,,
tabm_sko_quad,high_correlation,85,native10,0.1,0.9,10,1,,,
tabm_sko_scale,high_correlation,85,top12,0.25,0.9,12,3,0.8250570267003947,,
tabm_sko_scale,high_correlation,85,top8,0.0,0.8,8,0,,,
tabm_sko_scale,high_correlation,85,native,0.18181818181818182,0.9,11,2,0.8233562381245576,,
tabm_sko_scale,high_correlation,85,native10,0.18181818181818182,0.9,11,2,,,
tabm_sko_quad_scale,high_correlation,85,top12,0.25,0.9,12,3,0.8266035630724142,,
tabm_sko_quad_scale,high_correlation,85,top8,0.0,0.8,8,0,,,
tabm_sko_quad_scale,high_correlation,85,native,0.18181818181818182,0.9,11,2,0.8233562381245576,,
tabm_sko_quad_scale,high_correlation,85,native10,0.0,0.0,0,0,,,
xgb_sko_ridge,mixed_copula,97,top12,0.75,0.3,12,9,1.1220808360324646,,
xgb_sko_ridge,mixed_copula,97,top8,0.625,0.3,8,5,,,
xgb_sko_ridge,mixed_copula,97,native,0.0,0.0,0,0,1.2339012277765475,,
xgb_sko_ridge,mixed_copula,97,native10,0.0,0.0,0,0,,,
xgb_sko_quad,mixed_copula,97,top12,0.5833333333333334,0.5,12,7,1.0456189858024878,,
xgb_sko_quad,mixed_copula,97,top8,0.375,0.5,8,3,,,
xgb_sko_quad,mixed_copula,97,native,0.0,0.0,0,0,1.2339012277765475,,
xgb_sko_quad,mixed_copula,97,native10,0.0,0.0,0,0,,,
xgb_sko_scale,mixed_copula,97,top12,0.5,0.6,12,6,1.095141002251813,,
xgb_sko_scale,mixed_copula,97,top8,0.25,0.6,8,2,,,
xgb_sko_scale,mixed_copula,97,native,0.0,0.0,0,0,1.2339012277765475,,
xgb_sko_scale,mixed_copula,97,native10,0.0,0.0,0,0,,,
xgb_sko_quad_scale,mixed_copula,97,top12,0.5,0.6,12,6,0.9819792897381874,,
xgb_sko_quad_scale,mixed_copula,97,top8,0.25,0.6,8,2,,,
xgb_sko_quad_scale,mixed_copula,97,native,0.0,0.0,0,0,1.2339012277765475,,
xgb_sko_quad_scale,mixed_copula,97,native10,0.0,0.0,0,0,,,
tabm_sko_ridge,mixed_copula,97,top12,0.6666666666666666,0.4,12,8,1.1345430163072845,,
tabm_sko_ridge,mixed_copula,97,top8,0.5,0.4,8,4,,,
tabm_sko_ridge,mixed_copula,97,native,0.0,0.0,0,0,1.2339012277765475,,
tabm_sko_ridge,mixed_copula,97,native10,0.0,0.0,0,0,,,
tabm_sko_quad,mixed_copula,97,top12,0.5,0.6,12,6,1.00293911585228,,
tabm_sko_quad,mixed_copula,97,top8,0.375,0.5,8,3,,,
tabm_sko_quad,mixed_copula,97,native,0.0,0.0,0,0,1.2339012277765475,,
tabm_sko_quad,mixed_copula,97,native10,0.0,0.0,0,0,,,
tabm_sko_scale,mixed_copula,97,top12,0.5,0.6,12,6,1.00772419993643,,
tabm_sko_scale,mixed_copula,97,top8,0.25,0.6,8,2,,,
tabm_sko_scale,mixed_copula,97,native,0.0,0.0,0,0,1.2339012277765475,,
tabm_sko_scale,mixed_copula,97,native10,0.0,0.0,0,0,,,
