method,run,group,fraction,half,J,set
tabm_naive,half_28_B,28,0.5,B,0.2631578947368421,"[20, 0, 21, 24, 25, 13, 8, 26, 7, 28, 14, 11]"
tabm_midpoint,half_28_B,28,0.5,B,0.3333333333333333,"[20, 21, 0, 24, 25, 13, 8, 7, 28, 26, 1, 12]"
tabm_orbit,half_28_B,28,0.5,B,0.3333333333333333,"[20, 21, 0, 24, 25, 13, 8, 7, 26, 28, 1, 12]"
tabm_orbit_student,half_28_B,28,0.5,B,0.3333333333333333,"[20, 21, 24, 28, 13, 0, 14, 8, 25, 12, 10, 26]"
lasso_pair_q20,half_29_A,29,0.5,A,0.2631578947368421,"[20, 0, 16, 21, 5, 17, 6, 25, 18, 7, 15, 3]"
linear_orbit_student,half_29_A,29,0.5,A,0.3333333333333333,"[21, 0, 10, 8, 20, 7, 16, 25, 3, 4, 5, 6]"
xgb_shap,half_29_A,29,0.5,A,0.7142857142857143,"[21, 0, 16, 23, 24, 19, 15, 20, 18, 2, 28, 4]"
xgb_pfi,half_29_A,29,0.5,A,0.8461538461538461,"[21, 0, 16, 19, 23, 18, 2, 15, 20, 24, 1, 7]"
tabm_pfi,half_29_A,29,0.5,A,0.7142857142857143,"[0, 23, 16, 19, 21, 15, 20, 2, 27, 25, 18, 17]"
deep_lasso,half_29_A,29,0.5,A,0.8461538461538461,"[23, 0, 21, 20, 25, 24, 16, 27, 19, 15, 18, 2]"
xgb_naive,half_29_A,29,0.5,A,0.2631578947368421,"[21, 18, 19, 0, 23, 9, 26, 10, 11, 12, 5, 28]"
xgb_midpoint,half_29_A,29,0.5,A,0.3333333333333333,"[21, 18, 19, 0, 23, 9, 26, 5, 11, 12, 10, 4]"
xgb_orbit,half_29_A,29,0.5,A,0.3333333333333333,"[21, 18, 19, 0, 23, 9, 5, 26, 10, 12, 11, 25]"
xgb_orbit_student,half_29_A,29,0.5,A,0.4117647058823529,"[21, 10, 23, 12, 19, 0, 9, 26, 18, 5, 11, 25]"
tabm_naive,half_29_A,29,0.5,A,0.2631578947368421,"[23, 0, 20, 21, 9, 11, 28, 19, 12, 10, 24, 6]"
tabm_midpoint,half_29_A,29,0.5,A,0.2631578947368421,"[23, 0, 21, 20, 9, 11, 28, 24, 12, 10, 6, 19]"
tabm_orbit,half_29_A,29,0.5,A,0.2631578947368421,"[23, 0, 21, 20, 9, 11, 28, 24, 12, 10, 19, 6]"
tabm_orbit_student,half_29_A,29,0.5,A,0.2631578947368421,"[21, 23, 0, 9, 12, 28, 20, 22, 11, 10, 17, 24]"
lasso_pair_q20,half_29_B,29,0.5,B,0.3333333333333333,"[20, 0, 25, 23, 16, 2, 28, 22, 4, 15, 14, 17]"
linear_orbit_student,half_29_B,29,0.5,B,0.3333333333333333,"[23, 28, 25, 0, 4, 16, 22, 20, 2, 19, 15, 1]"
xgb_shap,half_29_B,29,0.5,B,0.8461538461538461,"[23, 21, 0, 24, 16, 19, 15, 25, 20, 7, 18, 1]"
xgb_pfi,half_29_B,29,0.5,B,0.7142857142857143,"[23, 21, 0, 19, 16, 24, 20, 15, 25, 2, 18, 17]"
tabm_pfi,half_29_B,29,0.5,B,0.7142857142857143,"[23, 0, 15, 21, 19, 16, 20, 24, 25, 22, 4, 14]"
deep_lasso,half_29_B,29,0.5,B,0.8461538461538461,"[23, 15, 21, 0, 16, 19, 20, 25, 7, 27, 22, 18]"
xgb_naive,half_29_B,29,0.5,B,0.5,"[19, 16, 23, 25, 21, 0, 1, 20, 9, 24, 3, 18]"
xgb_midpoint,half_29_B,29,0.5,B,0.4117647058823529,"[19, 16, 23, 25, 21, 0, 1, 20, 9, 18, 3, 11]"
xgb_orbit,half_29_B,29,0.5,B,0.5,"[19, 16, 23, 25, 21, 0, 1, 9, 20, 18, 7, 24]"
xgb_orbit_student,half_29_B,29,0.5,B,0.2631578947368421,"[25, 19, 11, 23, 21, 16, 20, 9, 12, 14, 26, 3]"
tabm_naive,half_29_B,29,0.5,B,0.2631578947368421,"[0, 23, 25, 16, 24, 14, 3, 20, 8, 2, 28, 4]"
tabm_midpoint,half_29_B,29,0.5,B,0.3333333333333333,"[23, 0, 25, 16, 24, 14, 3, 21, 8, 2, 20, 4]"
tabm_orbit,half_29_B,29,0.5,B,0.3333333333333333,"[23, 0, 25, 16, 24, 14, 21, 3, 8, 2, 20, 4]"
tabm_orbit_student,half_29_B,29,0.5,B,0.2631578947368421,"[25, 3, 23, 24, 0, 8, 14, 16, 28, 22, 2, 4]"
lasso_pair_q20,f70_00,0,0.7,,0.2631578947368421,"[0, 20, 23, 25, 16, 26, 27, 2, 14, 7, 17, 3]"
linear_orbit_student,f70_00,0,0.7,,0.3333333333333333,"[27, 8, 23, 26, 4, 16, 19, 20, 25, 2, 0, 10]"
xgb_shap,f70_00,0,0.7,,1.0,"[23, 21, 0, 16, 24, 19, 15, 20, 18, 2, 1, 7]"
xgb_pfi,f70_00,0,0.7,,0.7142857142857143,"[23, 21, 0, 16, 24, 19, 18, 15, 20, 2, 28, 7]"
tabm_pfi,f70_00,0,0.7,,0.7142857142857143,"[23, 0, 15, 16, 19, 21, 20, 2, 24, 18, 1, 3]"
deep_lasso,f70_00,0,0.7,,0.8461538461538461,"[23, 21, 0, 16, 20, 25, 19, 15, 27, 24, 2, 18]"
xgb_naive,f70_00,0,0.7,,0.5,"[18, 19, 17, 2, 27, 21, 8, 1, 23, 20, 24, 13]"
xgb_midpoint,f70_00,0,0.7,,0.5,"[18, 19, 17, 21, 2, 27, 23, 1, 8, 24, 20, 13]"
xgb_orbit,f70_00,0,0.7,,0.5,"[18, 19, 17, 2, 21, 27, 23, 1, 8, 20, 24, 13]"
xgb_orbit_student,f70_00,0,0.7,,0.4117647058823529,"[2, 14, 17, 10, 24, 27, 21, 8, 18, 13, 20, 1]"
tabm_naive,f70_00,0,0.7,,0.2631578947368421,"[0, 20, 23, 7, 16, 19, 15, 25, 21, 8, 11, 24]"
tabm_midpoint,f70_00,0,0.7,,0.3333333333333333,"[20, 0, 23, 7, 19, 16, 15, 25, 21, 8, 24, 2]"
tabm_orbit,f70_00,0,0.7,,0.3333333333333333,"[0, 20, 23, 7, 16, 19, 15, 25, 21, 8, 24, 11]"
tabm_orbit_student,f70_00,0,0.7,,0.2,"[11, 6, 7, 13, 12, 8, 15, 24, 22, 20, 19, 4]"
lasso_pair_q20,f70_01,1,0.7,,0.2631578947368421,"[20, 0, 25, 16, 27, 22, 2, 19, 3, 5, 15, 17]"
linear_orbit_student,f70_01,1,0.7,,0.3333333333333333,"[12, 21, 20, 27, 25, 22, 2, 23, 16, 0, 28, 8]"
xgb_shap,f70_01,1,0.7,,0.8461538461538461,"[23, 21, 0, 24, 16, 19, 15, 18, 25, 2, 20, 1]"
xgb_pfi,f70_01,1,0.7,,0.8461538461538461,"[23, 0, 21, 16, 19, 18, 24, 20, 15, 2, 17, 1]"
tabm_pfi,f70_01,1,0.7,,0.8461538461538461,"[23, 0, 15, 19, 16, 21, 2, 20, 18, 25, 22, 9]"
deep_lasso,f70_01,1,0.7,,0.7142857142857143,"[23, 21, 0, 25, 20, 19, 15, 16, 27, 24, 2, 22]"
xgb_naive,f70_01,1,0.7,,0.4117647058823529,"[18, 0, 21, 4, 2, 19, 27, 20, 3, 7, 25, 1]"
xgb_midpoint,f70_01,1,0.7,,0.4117647058823529,"[18, 0, 21, 4, 19, 2, 27, 20, 1, 25, 7, 3]"
xgb_orbit,f70_01,1,0.7,,0.4117647058823529,"[18, 0, 21, 4, 19, 2, 27, 20, 7, 3, 1, 25]"
xgb_orbit_student,f70_01,1,0.7,,0.4117647058823529,"[4, 18, 2, 21, 10, 0, 20, 13, 19, 27, 3, 7]"
tabm_naive,f70_01,1,0.7,,0.4117647058823529,"[0, 21, 20, 16, 1, 4, 12, 7, 13, 25, 11, 28]"
tabm_midpoint,f70_01,1,0.7,,0.3333333333333333,"[0, 21, 20, 16, 1, 12, 4, 7, 13, 25, 11, 28]"
tabm_orbit,f70_01,1,0.7,,0.3333333333333333,"[0, 21, 20, 16, 1, 4, 12, 7, 13, 25, 11, 28]"
tabm_orbit_student,f70_01,1,0.7,,0.3333333333333333,"[12, 21, 28, 0, 1, 13, 20, 4, 7, 16, 11, 25]"
lasso_pair_q20,f70_02,2,0.7,,0.5,"[20, 16, 25, 26, 28, 19, 22, 6, 15, 1, 2, 4]"
linear_orbit_student,f70_02,2,0.7,,0.4117647058823529,"[21, 19, 20, 16, 25, 22, 2, 8, 23, 11, 1, 3]"
xgb_shap,f70_02,2,0.7,,0.8461538461538461,"[23, 21, 0, 19, 16, 24, 15, 20, 18, 7, 25, 1]"
xgb_pfi,f70_02,2,0.7,,0.7142857142857143,"[23, 0, 21, 19, 16, 20, 15, 24, 18, 2, 28, 25]"
tabm_pfi,f70_02,2,0.7,,1.0,"[23, 19, 0, 16, 15, 21, 20, 25, 2, 18, 22, 24]"
deep_lasso,f70_02,2,0.7,,0.8461538461538461,"[23, 21, 0, 20, 19, 25, 16, 15, 27, 24, 9, 7]"
xgb_naive,f70_02,2,0.7,,0.2,"[9, 17, 25, 20, 6, 12, 11, 21, 14, 26, 29, 30]"
xgb_midpoint,f70_02,2,0.7,,0.2631578947368421,"[17, 9, 25, 21, 20, 6, 4, 12, 11, 26, 14, 29]"
xgb_orbit,f70_02,2,0.7,,0.2631578947368421,"[9, 17, 25, 21, 20, 6, 12, 11, 26, 14, 4, 29]"
xgb_orbit_student,f70_02,2,0.7,,0.2631578947368421,"[25, 14, 9, 12, 6, 17, 11, 20, 21, 26, 4, 29]"
tabm_naive,f70_02,2,0.7,,0.4117647058823529,"[16, 19, 20, 4, 25, 21, 9, 5, 1, 17, 6, 26]"
tabm_midpoint,f70_02,2,0.7,,0.5,"[16, 19, 21, 20, 4, 25, 9, 5, 1, 26, 17, 6]"
tabm_orbit,f70_02,2,0.7,,0.5,"[16, 19, 21, 20, 4, 25, 9, 5, 1, 26, 17, 6]"
tabm_orbit_student,f70_02,2,0.7,,0.3333333333333333,"[26, 14, 4, 16, 22, 5, 9, 19, 13, 6, 25, 17]"
lasso_pair_q20,f70_03,3,0.7,,0.4117647058823529,"[20, 25, 16, 0, 27, 26, 6, 28, 22, 7, 15, 1]"
linear_orbit_student,f70_03,3,0.7,,0.5,"[22, 16, 25, 7, 27, 17, 20, 26, 28, 1, 3, 4]"
xgb_shap,f70_03,3,0.7,,0.7142857142857143,"[23, 21, 0, 16, 24, 19, 15, 18, 20, 25, 17, 7]"
xgb_pfi,f70_03,3,0.7,,1.0,"[23, 21, 0, 16, 19, 20, 15, 18, 24, 2, 27, 1]"
tabm_pfi,f70_03,3,0.7,,0.7142857142857143,"[23, 0, 16, 15, 21, 19, 20, 2, 18, 25, 3, 27]"
deep_lasso,f70_03,3,0.7,,0.8461538461538461,"[23, 21, 16, 25, 0, 15, 20, 19, 18, 27, 7, 2]"
xgb_naive,f70_03,3,0.7,,0.4117647058823529,"[19, 16, 15, 18, 21, 2, 24, 8, 25, 28, 12, 5]"
xgb_midpoint,f70_03,3,0.7,,0.4117647058823529,"[19, 16, 15, 18, 21, 24, 2, 8, 28, 25, 12, 5]"
xgb_orbit,f70_03,3,0.7,,0.4117647058823529,"[19, 16, 15, 18, 21, 24, 2, 8, 28, 12, 25, 5]"
xgb_orbit_student,f70_03,3,0.7,,0.3333333333333333,"[24, 10, 15, 12, 19, 5, 16, 8, 2, 28, 21, 25]"
tabm_naive,f70_03,3,0.7,,0.2631578947368421,"[16, 1, 27, 24, 15, 2, 25, 17, 5, 13, 6, 20]"
tabm_midpoint,f70_03,3,0.7,,0.2631578947368421,"[16, 1, 27, 24, 15, 2, 25, 17, 6, 13, 20, 5]"
tabm_orbit,f70_03,3,0.7,,0.2631578947368421,"[16, 1, 27, 24, 2, 15, 25, 17, 6, 5, 13, 20]"
tabm_orbit_student,f70_03,3,0.7,,0.3333333333333333,"[22, 1, 24, 27, 12, 17, 14, 6, 16, 5, 28, 2]"
lasso_pair_q20,f70_04,4,0.7,,0.2631578947368421,"[20, 0, 23, 25, 16, 27, 7, 14, 8, 17, 1, 3]"
linear_orbit_student,f70_04,4,0.7,,0.5,"[25, 21, 20, 23, 27, 22, 16, 0, 7, 17, 1, 3]"
xgb_shap,f70_04,4,0.7,,0.8461538461538461,"[23, 21, 0, 24, 16, 19, 15, 25, 20, 18, 2, 1]"
xgb_pfi,f70_04,4,0.7,,0.8461538461538461,"[21, 23, 0, 16, 19, 24, 20, 2, 15, 18, 25, 1]"
tabm_pfi,f70_04,4,0.7,,1.0,"[23, 0, 19, 15, 16, 21, 20, 2, 25, 24, 18, 22]"
deep_lasso,f70_04,4,0.7,,0.8461538461538461,"[21, 23, 0, 25, 19, 15, 20, 16, 27, 24, 2, 18]"
xgb_naive,f70_04,4,0.7,,0.6,"[18, 19, 21, 25, 17, 2, 16, 7, 1, 24, 23, 27]"
xgb_midpoint,f70_04,4,0.7,,0.6,"[18, 19, 21, 25, 17, 16, 2, 7, 23, 24, 1, 27]"
xgb_orbit,f70_04,4,0.7,,0.6,"[18, 19, 21, 25, 2, 17, 16, 7, 23, 24, 1, 27]"
xgb_orbit_student,f70_04,4,0.7,,0.3333333333333333,"[25, 10, 21, 2, 17, 19, 9, 14, 12, 24, 7, 13]"
tabm_naive,f70_04,4,0.7,,0.4117647058823529,"[0, 21, 23, 16, 18, 20, 24, 25, 8, 19, 27, 10]"
tabm_midpoint,f70_04,4,0.7,,0.5,"[0, 21, 23, 16, 18, 20, 24, 25, 8, 19, 27, 10]"
tabm_orbit,f70_04,4,0.7,,0.5,"[0, 21, 23, 18, 16, 20, 24, 25, 8, 27, 19, 10]"
tabm_orbit_student,f70_04,4,0.7,,0.2631578947368421,"[8, 24, 21, 18, 0, 10, 16, 22, 3, 23, 20, 25]"
lasso_pair_q20,f70_05,5,0.7,,0.3333333333333333,"[20, 0, 21, 16, 26, 28, 22, 18, 17, 1, 3, 9]"
linear_orbit_student,f70_05,5,0.7,,0.4117647058823529,"[21, 26, 16, 0, 20, 22, 23, 10, 28, 15, 1, 3]"
xgb_shap,f70_05,5,0.7,,1.0,"[23, 21, 0, 16, 19, 24, 15, 20, 18, 7, 1, 2]"
xgb_pfi,f70_05,5,0.7,,0.8461538461538461,"[23, 21, 0, 16, 19, 20, 15, 18, 24, 2, 1, 28]"
tabm_pfi,f70_05,5,0.7,,0.8461538461538461,"[23, 0, 16, 15, 19, 21, 20, 2, 25, 18, 1, 24]"
deep_lasso,f70_05,5,0.7,,0.8461538461538461,"[21, 23, 0, 16, 20, 25, 15, 19, 27, 18, 24, 2]"
xgb_naive,f70_05,5,0.7,,0.4117647058823529,"[19, 18, 16, 23, 27, 0, 21, 15, 24, 13, 26, 10]"
xgb_midpoint,f70_05,5,0.7,,0.5,"[19, 18, 16, 23, 27, 21, 0, 15, 24, 13, 26, 17]"
xgb_orbit,f70_05,5,0.7,,0.4117647058823529,"[19, 18, 16, 23, 27, 21, 0, 15, 24, 13, 26, 10]"
xgb_orbit_student,f70_05,5,0.7,,0.3333333333333333,"[13, 10, 19, 27, 24, 21, 18, 26, 16, 15, 14, 6]"
tabm_naive,f70_05,5,0.7,,0.2631578947368421,"[0, 21, 16, 23, 27, 19, 24, 26, 13, 15, 14, 7]"
tabm_midpoint,f70_05,5,0.7,,0.3333333333333333,"[0, 21, 23, 16, 27, 19, 24, 26, 13, 15, 7, 14]"
tabm_orbit,f70_05,5,0.7,,0.3333333333333333,"[0, 21, 23, 16, 27, 19, 24, 26, 13, 15, 7, 14]"
tabm_orbit_student,f70_05,5,0.7,,0.2631578947368421,"[21, 0, 16, 24, 27, 19, 26, 13, 23, 14, 15, 7]"
lasso_pair_q20,f70_06,6,0.7,,0.2631578947368421,"[20, 0, 23, 25, 19, 18, 5, 28, 14, 6, 4, 7]"
linear_orbit_student,f70_06,6,0.7,,0.6,"[25, 21, 23, 0, 22, 20, 15, 17, 1, 3, 4, 5]"
xgb_shap,f70_06,6,0.7,,0.7142857142857143,"[23, 0, 21, 19, 24, 16, 15, 20, 18, 25, 7, 17]"
xgb_pfi,f70_06,6,0.7,,1.0,"[23, 0, 21, 19, 16, 20, 18, 24, 15, 1, 2, 27]"
tabm_pfi,f70_06,6,0.7,,0.8461538461538461,"[23, 0, 19, 16, 15, 21, 20, 24, 18, 2, 25, 27]"
deep_lasso,f70_06,6,0.7,,1.0,"[23, 21, 0, 20, 16, 19, 25, 15, 27, 24, 18, 7]"
xgb_naive,f70_06,6,0.7,,0.7142857142857143,"[19, 18, 17, 1, 21, 16, 23, 25, 28, 27, 5, 20]"
xgb_midpoint,f70_06,6,0.7,,0.6,"[19, 17, 18, 1, 21, 23, 16, 25, 27, 28, 9, 20]"
xgb_orbit,f70_06,6,0.7,,0.7142857142857143,"[19, 18, 17, 1, 21, 23, 25, 16, 28, 27, 20, 5]"
xgb_orbit_student,f70_06,6,0.7,,0.4117647058823529,"[1, 13, 5, 25, 21, 24, 17, 20, 3, 11, 19, 28]"
tabm_naive,f70_06,6,0.7,,0.4117647058823529,"[23, 20, 25, 1, 15, 11, 24, 21, 5, 9, 26, 13]"
tabm_midpoint,f70_06,6,0.7,,0.4117647058823529,"[23, 25, 20, 1, 11, 21, 15, 24, 5, 9, 26, 28]"
tabm_orbit,f70_06,6,0.7,,0.4117647058823529,"[23, 25, 20, 1, 21, 11, 15, 24, 9, 5, 26, 28]"
tabm_orbit_student,f70_06,6,0.7,,0.4117647058823529,"[25, 11, 23, 24, 1, 5, 15, 20, 9, 21, 26, 28]"
lasso_pair_q20,f70_07,7,0.7,,0.3333333333333333,"[20, 0, 25, 26, 27, 22, 28, 2, 23, 6, 14, 5]"
linear_orbit_student,f70_07,7,0.7,,0.3333333333333333,"[2, 25, 15, 23, 20, 21, 22, 9, 0, 11, 16, 8]"
xgb_shap,f70_07,7,0.7,,0.8461538461538461,"[23, 21, 0, 24, 16, 15, 19, 20, 18, 17, 7, 2]"
xgb_pfi,f70_07,7,0.7,,0.8461538461538461,"[23, 0, 21, 19, 16, 15, 24, 20, 18, 2, 7, 1]"
tabm_pfi,f70_07,7,0.7,,0.8461538461538461,"[23, 0, 15, 19, 16, 21, 20, 25, 2, 22, 9, 24]"
deep_lasso,f70_07,7,0.7,,0.8461538461538461,"[23, 21, 0, 20, 15, 16, 25, 19, 27, 18, 24, 26]"
xgb_naive,f70_07,7,0.7,,0.6,"[19, 23, 16, 0, 15, 17, 24, 18, 25, 21, 27, 12]"
xgb_midpoint,f70_07,7,0.7,,0.6,"[19, 23, 16, 15, 0, 17, 24, 25, 21, 18, 12, 27]"
xgb_orbit,f70_07,7,0.7,,0.6,"[19, 23, 16, 15, 0, 17, 24, 25, 21, 18, 12, 27]"
xgb_orbit_student,f70_07,7,0.7,,0.3333333333333333,"[25, 24, 23, 14, 15, 19, 17, 6, 22, 16, 12, 21]"
tabm_naive,f70_07,7,0.7,,0.4117647058823529,"[0, 23, 25, 16, 2, 27, 21, 15, 6, 20, 24, 1]"
tabm_midpoint,f70_07,7,0.7,,0.4117647058823529,"[0, 23, 25, 21, 2, 16, 27, 15, 6, 24, 20, 1]"
tabm_orbit,f70_07,7,0.7,,0.4117647058823529,"[0, 23, 25, 21, 16, 2, 27, 15, 6, 20, 24, 1]"
tabm_orbit_student,f70_07,7,0.7,,0.2631578947368421,"[25, 0, 2, 27, 6, 22, 28, 21, 24, 15, 16, 23]"
lasso_pair_q20,f70_08,8,0.7,,0.4117647058823529,"[20, 0, 25, 23, 26, 22, 27, 28, 15, 4, 2, 19]"
linear_orbit_student,f70_08,8,0.7,,0.6,"[20, 25, 27, 23, 7, 22, 0, 26, 2, 5, 21, 9]"
xgb_shap,f70_08,8,0.7,,1.0,"[23, 21, 0, 24, 16, 19, 15, 20, 18, 1, 2, 7]"
xgb_pfi,f70_08,8,0.7,,0.8461538461538461,"[23, 21, 0, 16, 19, 24, 20, 15, 2, 18, 1, 28]"
tabm_pfi,f70_08,8,0.7,,0.7142857142857143,"[23, 0, 15, 19, 16, 21, 2, 20, 18, 22, 26, 27]"
deep_lasso,f70_08,8,0.7,,0.7142857142857143,"[21, 23, 0, 25, 15, 19, 20, 16, 27, 2, 18, 9]"
xgb_naive,f70_08,8,0.7,,0.6,"[18, 19, 20, 23, 27, 21, 16, 24, 15, 2, 25, 8]"
xgb_midpoint,f70_08,8,0.7,,0.6,"[18, 19, 23, 27, 21, 20, 24, 25, 16, 15, 8, 1]"
xgb_orbit,f70_08,8,0.7,,0.7142857142857143,"[18, 19, 23, 27, 20, 21, 16, 24, 25, 15, 8, 17]"
xgb_orbit_student,f70_08,8,0.7,,0.5,"[27, 23, 25, 20, 24, 18, 11, 12, 13, 21, 15, 5]"
tabm_naive,f70_08,8,0.7,,0.3333333333333333,"[0, 20, 23, 2, 27, 7, 16, 17, 15, 24, 25, 5]"
tabm_midpoint,f70_08,8,0.7,,0.3333333333333333,"[0, 20, 23, 2, 27, 7, 16, 15, 17, 24, 25, 5]"
tabm_orbit,f70_08,8,0.7,,0.3333333333333333,"[0, 20, 23, 2, 27, 7, 16, 15, 17, 24, 25, 5]"
tabm_orbit_student,f70_08,8,0.7,,0.2,"[20, 0, 17, 24, 23, 2, 7, 15, 27, 10, 28, 26]"
lasso_pair_q20,f70_09,9,0.7,,0.4117647058823529,"[20, 0, 23, 16, 27, 25, 22, 7, 19, 1, 3, 4]"
linear_orbit_student,f70_09,9,0.7,,0.5,"[22, 23, 21, 20, 9, 25, 27, 0, 7, 8, 17, 1]"
xgb_shap,f70_09,9,0.7,,0.6,"[23, 21, 0, 24, 16, 19, 15, 20, 18, 25, 27, 17]"
xgb_pfi,f70_09,9,0.7,,0.8461538461538461,"[21, 0, 23, 16, 19, 24, 20, 18, 15, 2, 1, 8]"
tabm_pfi,f70_09,9,0.7,,0.8461538461538461,"[23, 0, 15, 16, 19, 21, 20, 2, 18, 25, 22, 9]"
deep_lasso,f70_09,9,0.7,,0.8461538461538461,"[23, 21, 0, 16, 20, 25, 19, 15, 27, 18, 7, 22]"
xgb_naive,f70_09,9,0.7,,0.6,"[18, 23, 21, 19, 27, 25, 20, 0, 15, 17, 12, 24]"
xgb_midpoint,f70_09,9,0.7,,0.6,"[18, 23, 21, 19, 27, 25, 0, 20, 15, 17, 24, 3]"
xgb_orbit,f70_09,9,0.7,,0.5,"[18, 23, 21, 19, 27, 0, 25, 20, 15, 17, 12, 3]"
xgb_orbit_student,f70_09,9,0.7,,0.6,"[12, 23, 18, 21, 25, 27, 10, 24, 20, 15, 19, 3]"
tabm_naive,f70_09,9,0.7,,0.6,"[0, 23, 20, 21, 25, 27, 5, 16, 1, 6, 3, 12]"
tabm_midpoint,f70_09,9,0.7,,0.5,"[0, 23, 20, 21, 25, 27, 5, 16, 6, 1, 3, 17]"
tabm_orbit,f70_09,9,0.7,,0.5,"[0, 23, 20, 21, 25, 27, 5, 16, 6, 1, 3, 22]"
tabm_orbit_student,f70_09,9,0.7,,0.5,"[23, 0, 20, 25, 27, 6, 21, 5, 22, 3, 1, 16]"
lasso_pair_q20,f70_10,10,0.7,,0.5,"[25, 27, 4, 22, 7, 19, 10, 9, 1, 3, 5, 6]"
linear_orbit_student,f70_10,10,0.7,,0.4117647058823529,"[27, 25, 22, 9, 10, 18, 15, 8, 7, 1, 3, 4]"
xgb_shap,f70_10,10,0.7,,0.7142857142857143,"[23, 0, 21, 24, 16, 19, 15, 18, 20, 1, 25, 4]"
xgb_pfi,f70_10,10,0.7,,0.7142857142857143,"[23, 0, 21, 16, 19, 15, 20, 18, 24, 2, 17, 8]"
tabm_pfi,f70_10,10,0.7,,0.8461538461538461,"[23, 0, 15, 19, 16, 21, 20, 2, 18, 25, 22, 8]"
deep_lasso,f70_10,10,0.7,,0.7142857142857143,"[23, 21, 0, 25, 20, 19, 16, 15, 27, 18, 8, 2]"
xgb_naive,f70_10,10,0.7,,0.2631578947368421,"[18, 17, 8, 25, 7, 9, 15, 21, 2, 27, 12, 10]"
xgb_midpoint,f70_10,10,0.7,,0.2631578947368421,"[18, 17, 25, 8, 21, 7, 9, 2, 27, 10, 15, 12]"
xgb_orbit,f70_10,10,0.7,,0.2631578947368421,"[18, 17, 25, 8, 7, 21, 9, 2, 27, 15, 12, 10]"
xgb_orbit_student,f70_10,10,0.7,,0.3333333333333333,"[10, 17, 18, 8, 14, 9, 25, 2, 7, 12, 21, 27]"
tabm_naive,f70_10,10,0.7,,0.2631578947368421,"[1, 27, 15, 25, 17, 18, 6, 9, 8, 2, 26, 11]"
tabm_midpoint,f70_10,10,0.7,,0.2631578947368421,"[1, 27, 15, 25, 17, 18, 6, 8, 2, 9, 26, 13]"
tabm_orbit,f70_10,10,0.7,,0.2631578947368421,"[1, 27, 15, 17, 25, 18, 6, 8, 9, 2, 26, 13]"
tabm_orbit_student,f70_10,10,0.7,,0.2,"[1, 17, 6, 27, 15, 26, 9, 11, 18, 25, 8, 13]"
lasso_pair_q20,f70_11,11,0.7,,0.4117647058823529,"[20, 21, 16, 26, 27, 22, 15, 14, 19, 25, 1, 3]"
linear_orbit_student,f70_11,11,0.7,,0.6,"[21, 22, 26, 20, 19, 23, 1, 27, 16, 25, 2, 3]"
xgb_shap,f70_11,11,0.7,,1.0,"[21, 23, 0, 24, 16, 15, 19, 20, 18, 2, 1, 7]"
xgb_pfi,f70_11,11,0.7,,0.8461538461538461,"[21, 23, 0, 16, 19, 24, 18, 15, 2, 20, 1, 7]"
tabm_pfi,f70_11,11,0.7,,0.8461538461538461,"[23, 0, 15, 19, 16, 21, 2, 20, 1, 24, 18, 25]"
deep_lasso,f70_11,11,0.7,,0.8461538461538461,"[23, 21, 15, 0, 19, 16, 25, 20, 27, 7, 2, 18]"
xgb_naive,f70_11,11,0.7,,0.4117647058823529,"[19, 18, 21, 23, 24, 15, 0, 8, 17, 26, 27, 3]"
xgb_midpoint,f70_11,11,0.7,,0.4117647058823529,"[19, 18, 21, 23, 0, 24, 15, 17, 8, 27, 26, 3]"
xgb_orbit,f70_11,11,0.7,,0.4117647058823529,"[19, 18, 21, 23, 24, 0, 15, 8, 17, 3, 26, 27]"
xgb_orbit_student,f70_11,11,0.7,,0.2631578947368421,"[19, 24, 23, 18, 3, 26, 14, 21, 12, 11, 15, 8]"
tabm_naive,f70_11,11,0.7,,0.5,"[21, 23, 1, 27, 20, 17, 26, 19, 24, 5, 11, 0]"
tabm_midpoint,f70_11,11,0.7,,0.5,"[21, 23, 1, 20, 27, 26, 17, 24, 11, 5, 3, 19]"
tabm_orbit,f70_11,11,0.7,,0.5,"[21, 23, 1, 20, 27, 26, 17, 24, 11, 5, 3, 19]"
tabm_orbit_student,f70_11,11,0.7,,0.5,"[26, 17, 11, 21, 1, 27, 23, 24, 20, 3, 14, 12]"
lasso_pair_q20,f70_12,12,0.7,,0.4117647058823529,"[23, 25, 26, 5, 19, 6, 17, 8, 4, 1, 2, 3]"
linear_orbit_student,f70_12,12,0.7,,0.6,"[21, 26, 8, 23, 15, 2, 25, 20, 22, 1, 3, 4]"
xgb_shap,f70_12,12,0.7,,1.0,"[23, 21, 0, 24, 19, 16, 15, 20, 18, 1, 7, 2]"
xgb_pfi,f70_12,12,0.7,,0.8461538461538461,"[23, 21, 0, 19, 16, 20, 24, 15, 2, 18, 17, 1]"
tabm_pfi,f70_12,12,0.7,,0.8461538461538461,"[23, 0, 19, 15, 16, 21, 20, 2, 25, 18, 24, 3]"
deep_lasso,f70_12,12,0.7,,1.0,"[23, 21, 20, 0, 15, 25, 16, 19, 27, 24, 18, 7]"
xgb_naive,f70_12,12,0.7,,0.4117647058823529,"[19, 18, 23, 0, 16, 21, 2, 24, 13, 8, 17, 11]"
